row_id,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,URIR,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,REPC
508,0.084442,0.095675,0.414778,0.163676,0.205882,0.2346,0.241379,0.320457,0.637224,0.877539,0.836279,0.484178,0.863125,0.98119,0.389816,0.013835
509,0.112025,0.120331,0.504997,0.129731,0.294118,0.273336,0.310345,0.391836,0.649842,0.910333,0.844113,0.407894,0.887338,0.868023,0.404007,0.015414
510,0.134648,0.146482,0.470853,0.12772,0.411765,0.356779,0.37931,0.403027,0.70347,0.927286,0.876495,0.33289,0.916109,0.881283,0.445326,0.017495
511,0.154853,0.171909,0.465712,0.145678,0.382353,0.416485,0.431034,0.433305,0.697161,0.942218,0.895086,0.360153,0.910981,0.892692,0.446578,0.014225
512,0.17166,0.19715,0.465766,0.166363,0.382353,0.469201,0.448276,0.465588,0.706625,0.940948,0.907114,0.334074,0.929925,0.886216,0.473289,0.014051
513,0.176397,0.232791,0.458616,0.231849,0.352941,0.513616,0.517241,0.478349,0.709779,0.921848,0.915014,0.435597,0.924939,0.911193,0.485392,0.014702
514,0.188589,0.262762,0.39896,0.262085,0.382353,0.560944,0.551724,0.48399,0.694006,0.934023,0.972848,0.342317,0.923942,0.864632,0.474958,0.016386
515,0.215247,0.296332,0.395988,0.270385,0.382353,0.616281,0.551724,0.494351,0.687697,0.934023,0.982134,0.421733,0.908987,0.875116,0.512521,0.01873
516,0.242013,0.328467,0.404839,0.28337,0.411765,0.656327,0.551724,0.506608,0.652997,0.934023,0.98732,0.414532,0.945734,0.860931,0.518781,0.019773
517,0.261937,0.351832,0.378958,0.303192,0.411765,0.69885,0.551724,0.524118,0.66877,0.934023,0.988547,0.577567,0.968665,0.902559,0.534224,0.021232
518,0.263575,0.325908,0.35703,0.330829,0.294118,0.70351,0.551724,0.558769,0.716088,0.934023,0.992593,0.396103,0.980345,0.934628,0.529633,0.022671
519,0.310329,0.347911,0.443464,0.28241,0.323529,0.74807,0.551724,0.592541,0.747634,0.934023,0.994476,0.344902,0.982481,0.943262,0.565943,0.025363
520,0.341451,0.35082,0.480124,0.249376,0.323529,0.766128,0.551724,0.616735,0.772871,0.934023,0.995814,0.433296,0.986184,0.946038,0.587229,0.026067
521,0.352422,0.361902,0.468055,0.266869,0.323529,0.828309,0.551724,0.645543,0.785489,0.934023,0.996295,0.43047,0.986896,0.954672,0.584725,0.031414
522,0.372691,0.380708,0.452097,0.396147,0.323529,0.828309,0.551724,0.669522,0.785489,0.934023,0.996295,0.43047,0.986896,0.954672,0.584725,0.031414
523,0.024148,0.022398,0.154425,0.372158,0.235294,0.175331,0.241379,0.154789,0.29653,0.577553,0.614982,0.985192,0.849167,1.0,0.270868,0.001878
524,0.038305,0.034981,0.14978,0.35332,0.235294,0.175331,0.241379,0.165356,0.318612,0.679213,0.688348,0.759192,0.925652,1.0,0.297162,0.002079
525,0.041422,0.045622,0.131084,0.362067,0.235294,0.208679,0.241379,0.168981,0.343849,0.654804,0.701003,0.85586,0.878792,0.98304,0.3101,0.00218
526,0.057353,0.058253,0.095011,0.356869,0.235294,0.241881,0.241379,0.253739,0.356467,0.726902,0.740515,0.673077,0.868822,0.995991,0.308013,0.002337
527,0.074663,0.073958,0.104764,0.337176,0.235294,0.303917,0.293103,0.336058,0.410095,0.806308,0.763408,0.581537,0.88748,0.995683,0.299666,0.002597
528,0.086488,0.091011,0.109189,0.328717,0.352941,0.361148,0.37931,0.381447,0.454259,0.827892,0.791543,0.494238,0.895314,0.996916,0.297579,0.00298
529,0.100853,0.109272,0.133376,0.333709,0.382353,0.444444,0.482759,0.433871,0.413249,0.857529,0.810649,0.769429,0.782937,0.971631,0.286311,0.003113
530,0.110895,0.126614,0.138445,0.35759,0.411765,0.524683,0.517241,0.469255,0.425868,0.864389,0.827116,0.563748,0.840621,0.991058,0.293823,0.0036
531,0.122987,0.145578,0.126628,0.396094,0.411765,0.555119,0.586207,0.456681,0.369085,0.877208,0.844763,0.824355,0.800028,0.971014,0.275042,0.004487
532,0.141522,0.163489,0.104207,0.396362,0.441176,0.553517,0.586207,0.458873,0.410095,0.871352,0.948514,0.66497,0.822675,0.97564,0.292154,0.004685
533,0.156237,0.180874,0.109223,0.377765,0.441176,0.633319,0.586207,0.461138,0.457413,0.871352,0.957796,0.525377,0.917248,0.967006,0.432387,0.005315
534,0.177305,0.195116,0.114609,0.372276,0.470588,0.645551,0.586207,0.481739,0.498423,0.871352,0.96501,0.504248,0.92437,0.969164,0.507095,0.005678
535,0.191471,0.208684,0.098601,0.373313,0.705882,0.693025,0.586207,0.518648,0.539432,0.871352,0.969634,0.482077,0.912121,0.976565,0.601002,0.006475
536,0.195414,0.191539,0.101672,0.378467,0.735294,0.715159,0.586207,0.545267,0.561514,0.871352,0.972462,0.495556,0.911836,0.959605,0.620618,0.013611
537,0.223505,0.211675,0.127722,0.350508,0.823529,0.733508,0.586207,0.587061,0.526814,0.871352,0.975092,0.51036,0.921379,0.963922,0.621452,0.014483
538,0.241246,0.185668,0.115713,0.285345,0.823529,0.75142,0.586207,0.625864,0.580442,0.871352,0.976619,0.582441,0.924797,0.986741,0.648581,0.014755
539,0.254663,0.226696,0.124288,0.316659,0.823529,0.820882,0.586207,0.663308,0.583596,0.871352,0.978684,0.693723,0.957556,0.985507,0.656928,0.018395
540,0.266756,0.225362,0.120821,0.34324,0.823529,0.820882,0.586207,0.689373,0.583596,0.871352,0.978684,0.693723,0.957556,0.985507,0.656928,0.018395
541,0.037411,0.058338,0.346154,0.007583,0.088235,0.215669,0.172414,0.635718,0.337539,0.763984,0.825832,0.484063,0.636092,0.440025,0.195743,0.004994
542,0.049349,0.079638,0.350611,0.0,0.117647,0.215669,0.172414,0.669301,0.419558,0.805909,0.853174,0.38533,0.707307,0.51403,0.218698,0.00564
543,0.050334,0.098229,0.313145,0.064515,0.088235,0.260813,0.172414,0.649522,0.488959,0.810613,0.859372,0.385414,0.768979,0.585569,0.223289,0.006247
544,0.063143,0.123006,0.305936,0.085747,0.088235,0.305956,0.172414,0.72352,0.529968,0.8301,0.877868,0.520117,0.781655,0.643232,0.248748,0.007299
545,0.083103,0.153427,0.330401,0.065934,0.147059,0.3278,0.206897,0.796426,0.574132,0.813311,0.891266,0.41164,0.735223,0.715695,0.298831,0.007929
546,0.097891,0.186305,0.341374,0.084225,0.117647,0.377021,0.258621,0.798047,0.564669,0.820928,0.903369,0.412303,0.763424,0.819303,0.325125,0.009062
547,0.110214,0.221016,0.355343,0.087756,0.058824,0.418523,0.344828,0.811508,0.564669,0.855522,0.914572,0.433958,0.794616,0.860006,0.380217,0.009905
548,0.116548,0.257006,0.355097,0.14537,0.029412,0.465123,0.37931,0.836958,0.564669,0.867269,0.919707,0.402665,0.803874,0.882825,0.387312,0.010816
549,0.11335,0.155075,0.254796,0.241823,0.029412,0.512305,0.413793,0.829394,0.55836,0.859446,0.919219,0.506414,0.809286,0.91366,0.3798,0.011965
550,0.119094,0.172747,0.234151,0.289487,0.117647,0.543614,0.482759,0.831974,0.545741,0.879786,0.961995,0.307957,0.809999,0.915202,0.403589,0.013295
551,0.127543,0.18921,0.2299,0.316211,0.117647,0.629241,0.482759,0.835261,0.548896,0.879786,0.969156,0.555805,0.825808,0.954672,0.411102,0.014285
552,0.138033,0.20301,0.237069,0.348284,0.176471,0.665502,0.482759,0.856669,0.564669,0.879786,0.976501,0.410378,0.850449,0.95313,0.451586,0.015859
553,0.15145,0.220856,0.211945,0.357472,0.323529,0.719528,0.482759,0.87677,0.577287,0.879786,0.979427,0.563954,0.873095,0.962689,0.466611,0.017374
554,0.15724,0.201328,0.166305,0.353934,0.352941,0.857871,0.482759,0.934379,0.59306,0.879786,0.9783,0.535577,0.869249,0.968856,0.482053,0.024284
555,0.17887,0.223337,0.215094,0.349618,0.411765,0.914227,0.482759,0.952217,0.608833,0.879786,0.984679,0.319619,0.889332,0.974406,0.521703,0.025843
556,0.195541,0.207147,0.194764,0.33053,0.411765,0.927916,0.482759,0.949974,0.62776,0.879786,0.986631,0.347435,0.903433,0.972248,0.525459,0.019327
557,0.198671,0.227185,0.200363,0.379293,0.411765,1.0,0.482759,0.96598,0.681388,0.879786,0.987627,0.304506,0.906281,0.98119,0.524624,0.028297
558,0.210192,0.23496,0.181497,0.461394,0.411765,1.0,0.482759,0.97591,0.681388,0.879786,0.987627,0.304506,0.906281,0.98119,0.524624,0.028297
