row_id,ADMINCODE,REGION,ZONE,YEAR,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,URIR,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,REPC,SCORE_ENTROPY,SCORE_CV,SCORE_DM,SCORE_PCA,SCORE_FACTOR
1,310000,上海,东部,2007,63951,18765.988372093,95.0863554691797,55.1437645103931,4.2,69.98,64,2.406725,37.6,17.596030655268,0.0038652969632028,0.918558175351106,100.0,100.0,4.5,7368.240343,0.343257,0.410864,0.587573,0.596081,0.728732
2,310000,上海,东部,2008,69154,21378.7949556282,90.9337990377498,56.4914115113951,4.2,69.98,64,2.418133,37.8,15.3919336309667,0.0030680543994937,0.966876387860844,100.0,100.0,4.63,7297.131148,0.350581,0.419116,0.595177,0.61804,0.71506
3,310000,上海,东部,2009,72363,23408.1447963801,84.9698125198602,59.9991106819799,4.3,72.19,64,2.403802,38.0,14.6431293830674,0.0024068756987498,1.13591892027495,100.0,100.0,4.48,7611.111111,0.36285,0.431909,0.603567,0.636238,0.705947
4,310000,上海,东部,2010,79396,26863.2218844985,87.0019891670628,57.8613929915045,4.4,74.4,64,2.378047,38.2,13.8567935965706,0.0019988389876865,1.43238194429727,100.0,100.0,4.04,7946.341463,0.381449,0.450154,0.620004,0.64741,0.703725
5,310000,上海,东部,2011,85897,30500.0,87.6100927742357,58.541107562832,3.5,75.48,66,2.356167,38.2,10.7025592587595,0.0011999180397507,1.31855893411803,99.87,100.0,4.04,8106.349206,0.420754,0.495167,0.676605,0.704731,0.72745
6,310000,上海,东部,2012,89613,32681.9508128387,89.4763887361915,61.0266784319616,3.1,46.12,68,2.35675,38.3,10.2904400720937,0.001071079903875,1.31882734786163,100.0,100.0,4.08,8131.51751,0.410852,0.483736,0.644837,0.689501,0.808035
7,310000,上海,东部,2013,95746,34955.0653594771,90.745504691285,63.7214974939774,4.0,47.33,71,2.336422,38.4,9.60877603526963,0.0009300080589206,1.24607771479549,100.0,100.0,4.11,34289.411765,0.759803,0.766816,0.656215,0.668712,0.910081
8,310000,上海,东部,2014,102827,37711.7957032833,93.1371155127309,65.3131405867874,4.1,48.44,71,2.30469,38.4,8.75194896675083,0.0007443667935638,1.57044667955738,100.0,100.0,4.11,33546.969697,0.767477,0.778597,0.678374,0.68553,0.932101
9,310000,上海,东部,2015,109186,47216.0292921074,89.1455465181634,68.2590099304497,4.0,50.85,73,2.282353,38.5,8.33663108565478,0.0006352512366571,1.68535877872459,100.0,100.0,4.27,32595.390071,0.789015,0.80447,0.716519,0.723662,0.937061
10,310000,上海,东部,2016,121369,51026.3477908391,92.5883155512261,70.9418810854218,4.1,53.37,74,2.260658,38.6,7.38645564961354,0.0002174858634188,1.94263861227298,100.0,100.0,4.37,36281.180812,0.866268,0.875964,0.75533,0.74949,0.987259
11,310000,上海,东部,2017,133489,55553.5279805353,88.0046955199122,70.7313591495824,3.9,55.67,74,2.249632,39.1,7.38645564961354,4.19134396355353e-05,2.97656744775174,100.0,100.0,4.51,37665.427509,0.919183,0.929327,0.797346,0.777514,0.966104
12,310000,上海,东部,2018,145767,60100.202020202,85.1118476352864,70.9386923175181,3.5,57.36,74,2.239802,36.2,7.38645564961354,3.08232301634464e-05,2.79457441382068,100.0,100.0,4.58,39160.594796,0.962502,0.9675,0.815951,0.792977,0.975079
13,310000,上海,东部,2019,153299,62349.8589278517,87.600620103481,72.884046373027,3.6,60.32,74,2.217653,36.8,7.38645564961354,1.97432846507808e-05,2.25044258174314,100.0,100.0,4.72,41274.906367,1.0,1.0,0.829052,0.807631,1.0
14,310000,上海,东部,2020,156803,61049.8392282958,86.9687032143479,73.3949639789237,3.7,61.2,74,2.189482,37.3,7.38645564961354,1.38591957046759e-05,2.24484732989308,100.0,100.0,4.76,382.706767,0.448683,0.549193,0.798583,0.837093,0.87854
15,310000,上海,东部,2021,175420,67570.5102450783,92.1827666453956,73.7412148479378,2.7,64.43,74,2.139846,37.7,7.38645564961354,1.32865402765433e-05,1.88948695625357,100.0,100.0,4.81,425.56391,0.502849,0.608746,0.870233,0.896598,0.91629
16,310000,上海,东部,2022,180536,60275.5555555556,80.9964867454487,74.3197252343832,2.7,66.82,74,2.11518,38.1,7.38645564961354,1.49523199528667e-05,2.16980730331098,100.0,100.0,5.0,230.681818,0.487019,0.593916,0.855367,0.896218,0.849231
17,310000,上海,东部,2023,190321,65885.8061921994,86.2425831378501,75.2024092149932,2.7,70.35,74,2.081441,37.8,7.38645564961354,1.35539521418421e-05,2.6453258854325,100.0,100.0,4.98,474.045802,0.523882,0.633323,0.898337,0.91885,0.886289
18,310000,上海,东部,2024,217140,64001.2096774193,84.8030955438265,78.2347149000402,2.7,70.35,74,2.039589,37.8,7.38645564961354,1.35539521418421e-05,2.6453258854325,100.0,100.0,4.98,474.045802,0.539952,0.650579,0.911698,0.939452,0.904029
19,530000,云南,西部,2007,11287,3151.30704474967,42.8736280192386,42.7462874699649,4.2,28.88,22,3.970932,31.0,16.4964351833616,0.0105112853035017,2.76422191293318,77.57,95.41,9.28,156.962435,0.029582,0.061232,0.14389,0.254742,0.333396
20,530000,云南,西部,2008,13286,3884.437596302,41.7652900206769,42.1932652993385,4.2,28.88,22,3.845878,32.0,13.9389356114749,0.0083435827543795,3.9762215692676,76.1,95.22,12.09,165.703022,0.055963,0.096132,0.195808,0.289479,0.28948
21,530000,云南,西部,2009,14427,4487.20192518049,35.7647745781985,44.4040520807983,4.3,31.79,22,3.818629,36.3,13.3230408858603,0.0075946093940131,4.20828339326142,77.68,96.23,10.0,180.344713,0.057052,0.101273,0.204713,0.322861,0.260746
22,530000,云南,西部,2010,16866,5553.67231638418,38.114467213832,43.6608793453389,4.2,34.7,22,3.58863,37.3,11.8924928574199,0.0064729228342792,3.78042804892988,76.4,96.5,10.9,205.224626,0.068207,0.116442,0.234189,0.353951,0.241685
23,530000,云南,西部,2011,20653,6722.72727272727,37.9287274713271,45.3119257384675,4.1,38.01,25,3.473114,38.7,15.4910690846468,0.0072581407314844,3.27211906062261,74.21,95.09,11.97,227.918089,0.082893,0.131941,0.256701,0.358478,0.246734
24,530000,云南,西部,2012,23992,7769.1643273591,37.455285417588,45.0429830410727,4.0,41.78,28,3.435245,39.3,13.8780254834466,0.0060572746769513,2.83038408356799,66.46,94.32,11.92,258.968059,0.091932,0.140094,0.267218,0.370704,0.259677
25,530000,云南,西部,2013,27665,8861.45227321698,39.3334814268731,46.3646641456474,4.0,44.84,33,3.340274,37.8,12.2087248060504,0.0051701688043351,2.57023661604634,71.53,97.92,12.29,295.763016,0.110093,0.16422,0.309853,0.42102,0.27656
26,530000,云南,西部,2014,30217,9956.80206318504,38.2620020820283,47.4137746854013,4.0,47.71,35,3.258986,38.1,11.2197241074799,0.0045343512537655,2.45336842437325,76.18,97.85,17.12,318.537477,0.134045,0.195263,0.363953,0.465117,0.221455
27,530000,云南,西部,2015,32117,13705.3399099292,38.3654831598,49.3917112299465,4.0,50.11,37,3.19983,37.3,11.5864304812834,0.0039017379679144,2.84499971354791,76.79,97.33,14.23,343.667794,0.148854,0.210618,0.376774,0.472592,0.271978
28,530000,云南,西部,2016,35051,15443.0190292923,36.1095946091343,51.2926873969088,3.6,53.15,40,3.171951,37.8,11.0629238194148,0.0027594843912273,2.9913167532069,78.78,96.66,15.76,367.94129,0.178808,0.246913,0.428748,0.515624,0.263622
29,530000,云南,西部,2017,39458,17461.751544854,33.0155768365666,53.17429406037,3.2,57.24,40,3.142973,38.9,11.0629238194148,0.0014070107108081,3.14162335877836,75.93,96.71,12.52,405.95002,0.193976,0.263626,0.44337,0.53927,0.289023
30,530000,云南,西部,2018,44446,19556.2406974272,32.8286444675993,53.2288344204669,3.4,60.29,40,3.109955,39.8,11.0629238194148,0.0011848318534908,2.79521253392987,77.31,96.6,14.11,424.514563,0.201478,0.271925,0.457522,0.555761,0.259718
31,530000,云南,西部,2019,49323,21766.8646584642,30.6282486643457,52.2123855699756,3.3,64.2,40,3.044698,39.7,11.0629238194148,0.0010153377138969,3.03038807460462,77.92,97.08,15.0,497.603306,0.220272,0.293101,0.485519,0.577389,0.225478
32,530000,云南,西部,2020,52047,21172.8081321474,30.3510744161904,51.1347670805556,3.9,68.9,40,2.920106,40.5,11.0629238194148,0.0007191812898838,2.35115471421074,78.65,98.1,16.62,695.125053,0.211313,0.282885,0.479948,0.582777,0.174547
33,530000,云南,西部,2021,57717,23589.552238806,34.3407653488807,50.7816181668237,3.8,70.42,40,2.881243,42.5,11.0629238194148,0.0006372967719132,2.05144128446452,78.53,99.02,18.1,756.750871,0.229475,0.304596,0.512891,0.612759,0.167012
34,530000,云南,西部,2022,60868,24031.3232473897,29.0973299163108,50.5457678044271,3.8,72.72,40,2.783918,43.1,11.0629238194148,0.0006464468187182,2.19335232895359,71.75,99.01,17.4,731.421006,0.230676,0.304493,0.508535,0.610315,0.1472
35,530000,云南,西部,2023,64107,25982.4523860475,31.9378075743528,51.8242169673996,3.8,77.02,40,2.662612,43.7,11.0629238194148,0.0006238945275156,2.28823431519388,76.69,98.94,19.1,931.045455,0.256337,0.336018,0.55571,0.644349,0.13456
36,530000,云南,西部,2024,67612,26833.0827067669,31.9568882238176,53.945094358171,3.8,77.02,40,2.596676,43.7,11.0629238194148,0.0006238945275156,2.28823431519388,76.69,98.94,19.1,931.045455,0.263682,0.344852,0.566012,0.654147,0.148468
37,150000,内蒙古,西部,2007,21334,8085.63194730342,45.4915874379799,44.1599411639474,4.0,33.28,31,3.073123,28.1,11.6907623526679,0.0281755017515338,5.70354149920078,75.6,81.45,12.23,281.585467,0.122864,0.163624,0.267733,0.220515,0.398863
38,150000,内蒙古,西部,2008,25620,10077.7414075286,44.7334951222698,44.6046392413174,4.1,33.28,31,3.035995,30.6,11.2810777905934,0.0229238754325259,5.47790756030992,74.25,82.03,12.76,309.322034,0.128578,0.172623,0.283802,0.25701,0.373823
39,150000,内蒙古,西部,2009,28982,11616.3547599674,44.1583110170019,45.7954449480589,4.0,35.69,31,3.138246,32.4,10.2974296894795,0.0196897609864587,5.08085777750099,75.51,87.89,13.62,359.075044,0.139425,0.189374,0.314605,0.320399,0.347047
40,150000,内蒙古,西部,2010,33262,13689.3203883495,47.0631185396965,44.8981085135185,3.9,38.1,31,3.122837,33.4,11.2864791034037,0.0170014268466688,4.74994501869364,79.26,87.97,14.89,440.090909,0.15458,0.20782,0.344559,0.351014,0.326718
41,150000,内蒙古,西部,2011,38276,16160.7287449393,45.3855701004613,43.3956079973779,3.8,40.81,35,2.998127,34.1,10.6140768230406,0.0149015129888666,3.93247714279023,82.23,91.39,15.77,492.931197,0.16649,0.22378,0.377581,0.40603,0.286684
42,150000,内蒙古,西部,2012,42441,18557.224025974,45.3226658571683,42.6290102291287,3.7,44.5,39,2.967697,36.2,9.78252356711015,0.0132271898071651,3.84093356956675,84.39,94.43,17.67,538.04878,0.192158,0.257028,0.433753,0.467271,0.251239
43,150000,内蒙古,西部,2013,46320,20831.7718940937,46.683050681944,43.3569748253221,3.7,48.07,44,2.894157,36.2,9.38520417120185,0.0119263719672764,3.58359645410848,87.93,96.23,19.69,604.056795,0.217124,0.287993,0.485266,0.515356,0.244567
44,150000,内蒙古,西部,2014,49585,23101.6741527154,47.517512976871,44.4621736770246,3.6,51.5,46,2.84182,39.8,9.20506324949417,0.0107943610073859,3.67914267599317,92.28,97.79,21.1,660.251046,0.243908,0.323889,0.543862,0.57515,0.216609
45,150000,内蒙古,西部,2015,52972,16817.6229508197,46.1908882284338,46.7155764923932,3.7,53.32,50,2.839087,39.2,8.5613560892733,0.0095057533400262,4.12065949362326,94.09,98.47,22.61,781.189189,0.251224,0.336487,0.568395,0.593422,0.218385
46,150000,内蒙古,西部,2016,56560,18127.6683087028,44.6833499161258,47.5651410876549,3.7,55.25,52,2.840469,39.9,7.59255364666807,0.0041300138513195,3.53202399445123,94.9,98.98,23.45,796.973094,0.257338,0.345356,0.586831,0.634842,0.199894
47,150000,内蒙古,西部,2017,61196,19081.792026305,37.5990357466892,49.4962444875521,3.6,59.44,52,2.834552,40.2,7.59255364666807,0.0025379075184083,3.1715721876497,96.01,99.1,23.89,916.376307,0.264847,0.353536,0.596238,0.661377,0.161
48,150000,内蒙古,西部,2018,66491,20034.2691990091,38.4490402487033,49.9027309674861,3.6,62.75,52,2.775121,40.6,7.59255364666807,0.0022508178033306,3.36792605133852,94.76,99.23,22.75,1024.071856,0.276843,0.366607,0.610111,0.671962,0.17463
49,150000,内蒙古,西部,2019,71170,20565.6314699793,40.3788735735388,49.8829339143065,3.7,63.43,52,2.668455,40.5,7.59255364666807,0.0020473493100944,3.02847923213701,95.8,99.27,23.32,1125.432099,0.280908,0.371056,0.617615,0.680288,0.171916
50,150000,内蒙古,西部,2020,71640,19163.9617145235,38.9210194756895,48.2158998725229,3.8,67.4,52,2.496107,40.5,7.59255364666807,0.0015870900451964,2.83425930142538,97.26,99.5,23.93,1382.330346,0.282235,0.373362,0.626222,0.689852,0.127808
51,150000,内蒙古,西部,2021,88137,20048.75,44.8500544892043,42.1973920438439,3.8,69.42,52,2.42008,42.0,7.59255364666807,0.0010620806954549,2.74583601326063,97.86,99.58,25.52,1569.986894,0.301896,0.394359,0.655891,0.709317,0.08984
52,150000,内蒙古,西部,2022,97433,19343.1903373594,47.971024338876,40.1100522042507,3.8,69.84,52,2.357059,41.9,7.59255364666807,0.0008666504196435,2.40433445997588,97.96,99.7,24.57,1369.893899,0.298024,0.389598,0.6518,0.71008,0.097635
53,150000,内蒙古,西部,2023,102677,20588.4808013356,45.1072519396627,41.3615137856824,3.8,72.26,52,2.293766,42.2,7.59255364666807,0.000894140577415,2.60464816916902,97.76,99.13,23.93,2443.621399,0.321918,0.411777,0.66266,0.719244,0.096496
54,150000,内蒙古,西部,2024,110011,21578.3082077052,45.4710134468046,44.984913318082,3.8,72.26,52,2.257375,42.2,7.59255364666807,0.000894140577415,2.60464816916902,97.76,99.13,23.93,2443.621399,0.333745,0.425454,0.676812,0.733613,0.125508
55,110000,北京,东部,2007,63629,22883.0548926014,90.4904516520158,75.8985180566879,1.8,69.91,69,2.654448,36.2,10.3416622703947,0.0014550860869982,1.7932706880873,100.0,100.0,5.6,1581.538462,0.369034,0.474525,0.743035,0.752783,0.886997
56,110000,北京,东部,2008,68541,26230.9429700734,93.7747857642309,77.6688591478951,1.8,69.91,69,2.677875,37.2,9.58757650405059,0.0010412169540594,1.81034966748159,100.0,100.0,6.21,1600.749064,0.386429,0.49441,0.767227,0.774493,0.910179
57,110000,北京,东部,2009,71059,28547.8494623656,87.3862298813902,77.8837135393655,1.4,71.7,69,2.680406,47.7,10.9149749242301,0.0009208659860939,2.33037419644128,100.0,100.0,6.15,1573.835125,0.409981,0.528251,0.819233,0.836431,0.82989
58,110000,北京,东部,2010,78307,32315.494393476,86.6268970897796,77.5735097567495,1.4,73.5,69,2.597995,46.7,9.11621224271585,0.0007691793638064,2.23933876024907,100.0,100.0,5.57,1613.818182,0.422104,0.539876,0.829571,0.85255,0.83067
59,110000,北京,东部,2011,86246,35682.8063241107,92.6368855212111,78.4871544261379,1.4,73.96,70,2.646267,45.6,8.46301079772875,0.0005695569207856,2.9122743226212,100.0,100.0,5.26,1627.240143,0.448927,0.569084,0.86103,0.864404,0.888439
60,110000,北京,东部,2012,92758,39092.8777670837,89.9498278299519,78.9515734807908,1.3,48.41,72,2.623235,46.2,7.37325687133043,0.0004930432542957,3.0808805772106,100.0,100.0,7.57,1660.0,0.443554,0.562464,0.838901,0.857541,0.897822
61,110000,北京,东部,2013,100569,41751.0588235294,87.7194117393367,79.5212589781685,1.2,49.18,75,2.605929,47.1,6.84091489784524,0.0004116472514265,3.31052361716096,100.0,100.0,7.61,1679.238754,0.464147,0.585621,0.866641,0.883385,0.898697
62,110000,北京,东部,2014,106732,44394.2883463842,89.0045019857802,79.9699031667103,1.3,51.03,75,2.572322,49.1,6.57393352525517,0.000344150745878,4.71548201305289,100.0,100.0,7.44,1725.59727,0.49417,0.62196,0.910913,0.905868,0.901819
63,110000,北京,东部,2015,113692,56087.2943327239,82.330201997316,81.5965874466789,1.4,51.4,76,2.569838,48.4,6.12342659741476,0.0002873389267568,5.28539310176552,100.0,100.0,7.62,1775.601375,0.52722,0.654693,0.93786,0.930804,0.88945
64,110000,北京,东部,2016,123391,59840.0911161731,79.31079155331,82.2659497359585,1.4,53.86,78,2.567234,48.4,6.15427569782406,5.54709110542432e-05,5.6718127855378,100.0,100.0,7.62,1880.068729,0.551472,0.680189,0.963904,0.951766,0.88666
65,110000,北京,东部,2017,136172,63508.2041932543,79.5774947139217,82.6948432218987,1.4,55.58,78,2.574505,48.4,6.15427569782406,2.17514975069437e-05,6.71753219635638,100.0,100.0,7.44,2143.205575,0.586145,0.717477,1.0,0.970214,0.898752
66,110000,北京,东部,2018,150962,65795.1642335766,77.440597047687,83.0909804869208,1.4,57.39,78,2.566629,48.4,6.15427569782406,8.1556213375219e-06,5.34636609056098,100.0,100.0,7.57,2301.766784,0.586535,0.712899,0.987222,0.983426,0.887416
67,110000,北京,东部,2019,161776,68823.7442922374,78.5225540921602,83.6882954202415,1.3,59.33,78,2.552855,48.5,6.15427569782406,5.36040242515891e-06,4.16849459854567,100.0,99.06,7.68,2446.570397,0.593414,0.716305,0.986157,0.995817,0.896974
68,110000,北京,东部,2020,164158,62769.7578803106,77.0622721741159,83.7315994914212,2.6,58.0,78,2.509527,49.0,6.15427569782406,5.00788742269074e-06,3.32903327346975,100.0,98.39,7.67,2391.208791,0.538609,0.653049,0.907788,0.945961,0.871587
69,110000,北京,东部,2021,187526,68055.2763819095,82.3346453632972,81.7266649774885,3.2,59.51,78,2.447767,49.3,6.15427569782406,3.41084062603543e-06,3.45920678628531,100.0,98.8,7.72,2449.81685,0.557728,0.670372,0.921089,0.954796,0.880799
70,110000,北京,东部,2022,189988,63272.4358974359,76.5061620130805,83.7576942242465,3.2,61.32,78,2.41765,49.8,6.15427569782406,2.64799270116921e-06,2.98427531914609,100.0,99.81,8.04,2237.269373,0.541844,0.655351,0.909107,0.963004,0.849189
71,110000,北京,东部,2023,200278,66266.6971637694,77.5424180649208,84.8469060138435,3.2,63.51,78,2.372986,49.8,6.15427569782406,2.51367094219242e-06,2.7683236631645,100.0,100.0,8.87,2745.864662,0.566281,0.679711,0.931788,0.983306,0.85412
72,110000,北京,东部,2024,228167,64555.1992670637,75.8970425702199,85.2673690039344,3.2,63.51,78,2.319952,49.8,6.15427569782406,2.51367094219242e-06,2.7683236631645,100.0,100.0,8.87,2745.864662,0.580206,0.693711,0.941255,1.0,0.851465
73,220000,吉林,中部,2007,14966,7466.30036630037,36.2870009957455,45.2785334411685,3.9,36.65,32,2.572102,31.3,23.9830404627111,0.0097786927431806,3.4455055671223,82.38,88.03,9.56,255.121188,0.093419,0.141363,0.270431,0.300039,0.289408
74,220000,吉林,中部,2008,17696,9324.06730065838,35.8268650645697,45.1568866734234,4.0,36.65,32,2.472905,31.5,22.2932136430389,0.0078184789128591,3.86486120055588,84.82,88.63,10.39,271.149335,0.105974,0.158487,0.296833,0.329072,0.265591
75,220000,吉林,中部,2009,19858,10793.0656934307,32.9290634865908,45.8360933245014,4.0,39.42,32,2.517209,32.8,20.1874954000147,0.0066791786266283,3.34502876535448,85.48,88.75,10.94,293.119625,0.107877,0.161039,0.302814,0.356358,0.237786
76,220000,吉林,中部,2010,23370,12759.0098289043,33.7059728633375,46.7405038608533,3.8,42.2,32,2.327551,34.1,17.8505576788082,0.0055580687933858,4.00335711288292,85.64,89.6,12.39,308.352849,0.139522,0.202255,0.364811,0.408274,0.217561
77,220000,吉林,中部,2011,28270,15118.5321100917,38.6103717968516,47.8033770330722,3.7,44.47,35,2.232512,34.2,15.0184883510459,0.0053422284281022,4.65177541399075,88.28,92.71,11.9,334.724409,0.17134,0.243015,0.424757,0.462318,0.253343
78,220000,吉林,中部,2012,32005,17690.5114899926,42.1353998057624,48.0202811707767,3.7,46.45,39,2.213934,33.9,13.7714911269878,0.0046496888684028,4.60707348656523,89.46,92.38,12.61,375.876121,0.192175,0.266691,0.458921,0.487014,0.279479
79,220000,吉林,中部,2013,35139,20338.8305847076,42.1508228256236,48.8496908113154,3.7,48.43,42,2.180861,31.4,12.4845405657676,0.0040465002810806,4.62072055989304,91.43,93.84,13.61,408.382727,0.210308,0.287079,0.487299,0.512235,0.28986
80,220000,吉林,中部,2014,37539,23016.2755488266,41.307131210847,49.0794160437465,3.4,51.23,45,2.153803,35.8,12.2581648522551,0.0037355139718055,4.81592722903973,91.98,93.79,14.62,427.256792,0.239149,0.32356,0.5427,0.561972,0.265344
81,220000,吉林,中部,2015,38128,13668.9628779181,38.2129868515122,49.0077859852266,3.5,52.48,48,2.19857,36.1,12.6679976043122,0.0036224795368336,3.65857449255541,92.46,93.64,14.52,448.057814,0.205531,0.2863,0.503372,0.546539,0.250313
82,220000,吉林,中部,2016,40259,14853.5255161667,35.2411679573017,51.7454684952527,3.5,55.32,51,2.188402,35.0,9.30977270547617,0.0013810300182219,3.40593794355412,93.0,93.4,14.98,482.813975,0.21635,0.299395,0.522898,0.580279,0.258354
83,220000,吉林,中部,2017,42890,15804.829770388,32.5013688629312,53.3894891045596,3.5,56.55,51,2.186795,35.8,9.30977270547617,0.0011234206189342,3.08987256154515,92.99,94.85,14.3,520.235756,0.216581,0.299846,0.52247,0.596568,0.253559
84,220000,吉林,中部,2018,44925,16400.1610305958,32.7447032528585,53.6849775187048,3.5,61.76,51,2.194646,37.6,9.30977270547617,0.0007961755140485,3.18741605292393,93.04,93.89,13.81,564.300412,0.226794,0.311883,0.539411,0.610213,0.248429
85,220000,吉林,中部,2019,47554,17163.3986928105,28.3964082147343,53.7631749496879,3.1,63.3,51,2.162493,39.2,9.30977270547617,0.0008391035917726,3.76186626396367,91.8,94.7,14.13,584.451544,0.247156,0.337194,0.572556,0.638793,0.217789
86,220000,吉林,中部,2020,50561,15863.6932055023,26.2896851837942,52.0814295039165,3.4,71.9,51,2.078546,40.4,9.30977270547617,0.000558093994778,3.18692954251945,92.93,95.6,15.71,770.982143,0.246947,0.337571,0.582821,0.657246,0.149522
87,220000,吉林,中部,2021,55148,17616.4210526316,30.9448069161771,51.9735942509002,3.3,74.34,51,2.020519,41.1,9.30977270547617,0.0004732675975022,3.03691801646812,94.85,95.91,16.19,831.149425,0.263837,0.357674,0.612706,0.680436,0.158387
88,220000,吉林,中部,2022,54279,16035.3492333901,21.0434692297991,52.72778336883,3.3,75.47,51,1.956049,42.7,9.30977270547617,0.0004298608998213,2.62289163478824,96.54,96.46,17.15,689.788732,0.251381,0.346317,0.605383,0.696642,0.081661
89,220000,吉林,中部,2023,57739,17485.6776400171,24.3902106947139,53.9597374955658,3.3,78.53,51,1.925996,42.8,9.30977270547617,0.0004064680146624,3.45779865436763,96.83,96.35,17.51,1055.151515,0.281153,0.380181,0.644619,0.712449,0.103583
90,220000,吉林,中部,2024,61689,18265.4294346137,25.4955670211195,57.0551207419993,3.3,78.53,51,1.891277,42.8,9.30977270547617,0.0004064680146624,3.45779865436763,96.83,96.35,17.51,1055.151515,0.290333,0.39118,0.657094,0.723393,0.13199
91,510000,四川,西部,2007,12963,5051.80263319798,48.3682274760819,37.7557493301521,4.2,27.36,24,2.976287,34.2,23.9499720699482,0.0111597125571619,4.0451814249089,78.92,86.55,10.33,235.594192,0.064568,0.10526,0.213747,0.232579,0.287653
92,510000,四川,西部,2008,15685,6076.18579503564,35.3245185378608,38.0269986359574,4.6,27.36,24,2.899631,35.3,20.5659208855302,0.0089995453191389,2.68411539491934,81.09,88.09,10.78,251.629368,0.035723,0.072753,0.17588,0.260469,0.18891
93,510000,四川,西部,2009,17387,7035.67501527184,32.7118238124944,37.8912801431934,4.3,30.43,24,2.918753,36.4,18.5128888137218,0.0080003664397558,3.18794002317084,83.38,89.68,11.5,266.633446,0.056694,0.100375,0.217202,0.30615,0.153758
94,510000,四川,西部,2010,21230,8557.86202610317,36.6763113025425,38.0654637499419,4.1,33.5,24,2.845185,37.9,14.8678068830988,0.0065661139751985,2.65360570035557,84.39,90.8,11.84,294.389027,0.070927,0.119784,0.251809,0.356675,0.154251
95,510000,四川,西部,2011,26136,10281.25,43.7395720140666,38.8672218289954,4.2,36.95,28,2.734358,38.2,13.2940634367177,0.0042848524291122,2.47704773557622,87.09,91.83,12.14,316.847942,0.092663,0.147782,0.299369,0.401047,0.189824
96,510000,四川,西部,2012,29627,11901.0513296228,44.4189037220762,39.915727518978,4.0,48.31,32,2.715285,38.7,11.8573805303816,0.0036133498311206,2.49385891370191,87.96,92.04,12.72,340.524017,0.12615,0.187701,0.360855,0.451322,0.191917
97,510000,四川,西部,2013,32750,13566.4076951535,44.7539025640943,40.8843050003771,4.1,52.63,35,2.652189,38.4,11.6014782411947,0.003079794856324,2.57116724080561,89.68,91.76,13.24,366.367914,0.143319,0.207765,0.390834,0.472478,0.197054
98,510000,四川,西部,2014,35563,15226.6863251014,45.0381881555658,42.5176437197357,4.2,56.46,37,2.592426,37.5,11.4663237722082,0.0027565391657696,2.48197263047313,90.89,91.12,13.32,389.45797,0.155338,0.220838,0.408693,0.484409,0.212531
99,510000,四川,西部,2015,37150,16879.4533918985,44.7540583473713,44.4552105991695,4.1,59.58,40,2.557334,38.7,11.2585525014831,0.0023650385604113,2.25821639450964,92.46,93.05,13.63,412.287736,0.171774,0.242125,0.443398,0.524256,0.215965
100,510000,四川,西部,2016,40297,18809.4776390741,42.3136040075466,47.6418667109254,4.2,62.84,44,2.529233,39.9,10.6470117838768,0.0009291307693468,2.07706685945243,91.78,93.07,13.73,443.722734,0.18596,0.259221,0.468181,0.555246,0.227822
101,510000,四川,西部,2017,45835,20996.9839546387,41.1511071035888,50.3190863498579,4.0,67.87,44,2.513045,40.0,10.6470117838768,0.0005888389688986,2.27435834916662,91.22,94.91,13.72,471.45359,0.210197,0.287835,0.504902,0.59064,0.234848
102,510000,四川,西部,2018,51658,23243.2399951929,40.2885397888231,52.2531531090553,3.5,71.8,44,2.491636,40.5,10.6470117838768,0.0004468312739935,2.33736801442184,93.7,95.7,14.63,513.362626,0.241143,0.32489,0.555216,0.636142,0.227572
103,510000,四川,西部,2019,55619,25620.1652496707,39.338646350031,52.5588929293975,3.3,75.43,44,2.464485,41.8,10.6470117838768,0.0004059201359681,2.58026298369663,94.95,95.89,16.38,552.038627,0.266473,0.355276,0.598255,0.66955,0.196925
104,510000,四川,西部,2020,58009,25014.2157448334,38.0486206237599,52.4502284460719,3.6,77.7,44,2.401469,42.5,10.6470117838768,0.0003362775661009,2.3576287623208,97.41,98.28,18.13,708.337935,0.266994,0.357906,0.608832,0.689397,0.150955
105,510000,四川,西部,2021,64610,29046.1060678452,42.5577918077265,52.6479071143322,3.6,79.08,44,2.358122,43.1,10.6470117838768,0.0002510723265789,1.94860949259475,98.12,98.66,17.89,773.57689,0.281186,0.37263,0.626472,0.70799,0.172917
106,510000,四川,西部,2022,67610,29052.9018390256,40.9625620873781,53.088136060286,3.6,81.67,44,2.315392,43.5,10.6470117838768,0.0002158621591162,1.99401409691926,96.55,97.18,18.28,841.886468,0.288096,0.379584,0.633762,0.709392,0.163002
107,510000,四川,西部,2023,71835,31792.0650095602,43.4240256848656,54.4951266278526,3.6,84.68,44,2.26384,44.2,10.6470117838768,0.0001812651643276,1.99406414462188,97.96,99.01,19.88,968.289086,0.311146,0.407395,0.673855,0.743996,0.157847
108,510000,四川,西部,2024,77333,33129.8421807748,41.911057593975,56.0461845216934,3.6,84.68,44,2.222034,44.2,10.6470117838768,0.0001812651643276,1.99406414462188,97.96,99.01,19.88,968.289086,0.318573,0.415437,0.681118,0.753734,0.160956
