row_id,year,id,年末城镇人口比重,年末人口数,年末城镇人口数,年末农村人口数,城镇居民人均可支配收入（元）,农村居民人均可支配收入（元）,城-总收入,农-总收入,总收入,城总收/总,农总收/总,城总人/总,农总人/总,x1,x2,泰尔指数
368,2011,陕西,0.473,3742.6,1770.2498,1972.3502,18245.23,5027.87,32298614.758454,9916720.400074,42215335.158528,0.765091989372239,0.234908010627761,0.473,0.527,1.61753063292228,0.445745750716815,0.178126049826231
369,2011,甘肃,0.3715,2564.19,952.596585,1611.593415,14988.68,3909.37,14278165.3816578,6300314.94879855,20578480.3304563,0.693839639874961,0.306160360125039,0.3715,0.6285,1.86767063223408,0.487128655727986,0.213237273931573
370,2011,青海,0.4622,568.17,262.608174,305.561826,15603.31,4608.46,4097556.74745594,1408169.45264796,5505726.2001039,0.74423547385604,0.25576452614396,0.4622,0.5378,1.61020223681532,0.475575541361027,0.164432097870457
371,2011,宁夏,0.4982,639.45,318.57399,320.87601,17578.92,5409.95,5600186.6842908,1735923.1702995,7336109.8545903,0.763372795022513,0.236627204977487,0.4982,0.5018,1.53226173228124,0.471556805455335,0.147889060818595
372,2011,新疆,0.4354,2208.71,961.672334,1247.037666,15513.62,5442.15,14919019.1541891,6786566.0340219,21705585.188211,0.687335495671966,0.312664504328034,0.4354,0.5646,1.57862998546616,0.553780560269277,0.129027502419621
373,2012,北京,0.8629,2078.0,1793.1062,284.8938,36468.75,16475.740758884,65392341.73125,4693836.39261335,70086178.1238633,0.933027645132569,0.0669723548674309,0.8629,0.1371,1.08126972433952,0.488492741556753,0.0249220190997853
374,2012,天津,0.8155,1378.0,1123.759,254.241,29626.41,14025.5370844799,33292944.87519,3565866.57389525,36858811.4490853,0.903256061883033,0.0967439381169669,0.8155,0.1845,1.10761013106442,0.524357388167842,0.0298608533051674
375,2012,河北,0.466,7262.0,3384.092,3877.908,20543.44,8081.38503202421,69520890.95648,31338867.6667669,100859758.623247,0.689282741754017,0.310717258245983,0.466,0.534,1.4791475144936,0.581867524805212,0.101573428933708
376,2012,山西,0.5132,3548.0,1820.8336,1727.1664,20411.71,6356.62709788732,37166327.401456,10978952.7408005,48145280.1422565,0.771962013548148,0.228037986451852,0.5132,0.4868,1.50421280894027,0.468442864527222,0.142238121704944
377,2012,内蒙古,0.5842,2464.0,1439.4688,1024.5312,23150.26,7611.30977633815,33324076.981888,7798024.33872346,41122101.3206115,0.810369020835643,0.189630979164357,0.5842,0.4158,1.38714313734276,0.45606296095324,0.116306382250561
378,2012,辽宁,0.6565,4375.0,2872.1875,1502.8125,23222.67,9383.71537308306,66699862.490625,14101964.7591114,80801827.2497364,0.825474679978139,0.174525320021861,0.6565,0.3435,1.25738717437645,0.508079534270338,0.0708892236072661
379,2012,吉林,0.5454,2698.0,1471.4892,1226.5108,20208.04,8598.16796766004,29735912.613168,10545745.8725491,40281658.4857171,0.738199809317971,0.261800190682029,0.5454,0.4546,1.35350166724967,0.575891312542958,0.0789785806468743
380,2012,黑龙江,0.5688,3724.0,2118.2112,1605.7888,17759.75,8603.84943131122,37618901.3592,13815965.0536859,51434866.4128859,0.731389113703917,0.268610886296083,0.5688,0.4312,1.28584583984514,0.622938047996482,0.0567477319244613
381,2012,上海,0.893,2399.0,2142.307,256.693,40188.34,17803.6783928379,86095762.10038,4570079.61769274,90665841.7180727,0.949594251472308,0.0504057485276924,0.893,0.107,1.06337542158153,0.471081761941051,0.0204092689256188
382,2012,江苏,0.6301,8120.0,5116.412,3003.588,29676.97,12201.9532501457,151839605.43164,36649640.3586986,188489245.790339,0.805561106656106,0.194438893343894,0.6301,0.3699,1.27846549223315,0.525652590818853,0.0728480421540062
383,2012,浙江,0.6291,5685.0,3576.4335,2108.5665,34550.3,14551.9194037551,123566850.35505,30683689.765458,154250540.120508,0.801078882826041,0.198921117173959,0.6291,0.3709,1.27337288638697,0.536320078657209,0.0696634327510174
384,2012,安徽,0.463,5978.0,2767.814,3210.186,21024.21,7160.45767817155,58191102.77694,22986400.9920588,81177503.7689988,0.716837794649739,0.283162205350261,0.463,0.537,1.54824577678129,0.527303920577767,0.132128314898078
385,2012,福建,0.5932,3841.0,2278.4812,1562.5188,28055.24,9967.1699038442,63923336.901488,15573890.3575508,79497227.2590388,0.8040951754606,0.1959048245394,0.5932,0.4068,1.35552119936042,0.481575281561946,0.101448291111245
386,2012,江西,0.4739,4475.0,2120.7025,2354.2975,19860.36,7829.43026619633,42117915.1029,18432808.1021304,60550723.2050304,0.695580711072349,0.304419288927651,0.4739,0.5261,1.46777951270806,0.578633888856968,0.100386277522706
387,2012,山东,0.5203,9708.0,5051.0724,4656.9276,25755.19,9446.5409017972,130091329.365756,43991857.0501083,174083186.415864,0.747294049725073,0.252705950274927,0.5203,0.4797,1.43627532140125,0.526799979726761,0.108592263907005
388,2012,河南,0.4199,9532.0,4002.4868,5529.5132,20442.62,7524.94371627479,81821316.707416,41609275.6083985,123430592.315814,0.662893332781428,0.337106667218572,0.4199,0.5801,1.57869333836968,0.581118198963234,0.119693570521651
389,2012,湖北,0.5323,5781.0,3077.2263,2703.7737,20839.59,7851.71213431745,64128134.429217,21229252.7687384,85357387.1979554,0.751289800852211,0.248710199147789,0.5323,0.4677,1.41140296985198,0.531772929544128,0.101812495783371
390,2012,湖南,0.4622,6590.0,3045.898,3544.102,21318.76,7440.16920790789,64934768.44648,26368718.5700848,91303487.0165648,0.711197026184763,0.288802973815237,0.4622,0.5378,1.53872138940883,0.537008132791441,0.126930692087805
391,2012,广东,0.6715,11041.0,7414.0315,3626.9685,30226.71,10542.8438558638,224101780.081365,38238562.5656365,262340342.647002,0.854240631921834,0.145759368078166,0.6715,0.3285,1.27213794776148,0.443711927178588,0.0871736783468898
392,2012,广西,0.4348,4694.0,2040.9512,2653.0488,21242.8,6007.54978408754,43355518.15136,15938322.7456137,59293840.8969737,0.731197667337702,0.268802332662298,0.4348,0.5652,1.68168736738202,0.475587991263797,0.180300049307952
393,2012,海南,0.5102,910.0,464.282,445.718,20917.71,7408.00290113861,9711716.23422,3301880.2370897,13013596.4713097,0.746274579485451,0.253725420514549,0.5102,0.4898,1.4627098774705,0.518018416730397,0.116914857962202
394,2012,重庆,0.5664,2975.0,1685.04,1289.96,22968.14,7383.27446186705,38702234.6256,9524128.72483002,48226363.35043,0.802511985910605,0.197488014089395,0.5664,0.4336,1.41686438190432,0.455461287106539,0.124318917135398
395,2012,四川,0.4335,8085.0,3504.8475,4580.1525,20306.99,7001.42624987089,71172903.134025,32067599.9419118,103240503.075937,0.689389348303301,0.310610651696699,0.4335,0.5665,1.59028684729712,0.548297708202469,0.13316025594692
396,2012,贵州,0.363,3587.0,1302.081,2284.919,18700.51,4752.99889400126,24349578.76131,10860217.4798825,35209796.2411925,0.691556934738039,0.308443065261961,0.363,0.637,1.90511552269432,0.484212033378274,0.222045039207336
397,2012,云南,0.3847,4631.0,1781.5457,2849.4543,21074.5,5416.54000532981,37545184.85465,15434183.2093091,52979368.063959,0.708675588756057,0.291324411243943,0.3847,0.6153,1.8421512574891,0.473467270021036,0.2151387992241
398,2012,西藏,0.2287,315.0,72.0405,242.9595,18028.32,5719.38050778056,1298769.18696,1389577.82848011,2688347.01544011,0.483110691997989,0.516889308002011,0.2287,0.7713,2.11242104065583,0.670153387789461,0.154402689825434
399,2012,陕西,0.4971,3787.0,1882.5177,1904.4823,20733.88,5762.51543521732,39031896.089676,10974608.6498482,50006504.7395242,0.780536378076949,0.219463621923051,0.4971,0.5029,1.57017979898803,0.436396146198152,0.170190012364672
400,2012,甘肃,0.3878,2550.0,988.89,1561.11,17156.89,4506.66398937397,16966276.9521,7035398.2204516,24001675.1725516,0.706878867001029,0.293121132998971,0.3878,0.6122,1.82279233367981,0.478799629204461,0.208512741126575
401,2012,青海,0.4785,571.0,273.2235,297.7765,17566.28,5364.38121473941,4799520.50358,1597386.66279085,6396907.16637085,0.750287659138081,0.249712340861919,0.4785,0.5215,1.56799928764489,0.478834785928896,0.153591658114704
402,2012,宁夏,0.5115,659.0,337.0785,321.9215,19831.41,6180.32342848526,6684741.935685,1989578.98858312,8674320.92426812,0.770635764349359,0.229364235650641,0.5115,0.4885,1.50661928514049,0.469527606244915,0.142453311052789
403,2012,新疆,0.4422,2253.0,996.2766,1256.7234,17920.68,6393.6781021749,17853954.140088,8035084.88307079,25889039.0231588,0.6896337142571,0.3103662857429,0.4422,0.5578,1.55955159262121,0.556411412231803,0.124520677746923
404,2013,北京,0.8639,2125.0,1835.7875,289.2125,40320.9959358063,18337.451664942,74020780.326504,5303420.23964704,79324200.5661511,0.93314246848004,0.0668575315199596,0.8639,0.1361,1.08015102266471,0.491238291843935,0.0244220251817434
405,2013,天津,0.8229,1410.0,1160.289,249.711,32293.5726846756,15841.0463589461,37469877.1567296,3955683.52733879,41425560.6840684,0.90451104434031,0.0954889556596897,0.8229,0.1771,1.09917492324743,0.539181003160303,0.0265465040684461
406,2013,河北,0.4802,7288.0,3499.6976,3788.3024,22580.345389949,9101.89526384705,79024380.5683756,34480731.6725804,113505112.240956,0.696218690138093,0.303781309861907,0.4802,0.5198,1.44985149966283,0.584419603428063,0.095446291950777
407,2013,山西,0.5288,3535.0,1869.308,1665.692,22455.6342156523,7153.50412616484,41976496.6843926,11915534.5949198,53892031.2793123,0.778899879776961,0.22110012022304,0.5288,0.4712,1.47295741258881,0.469227759386756,0.134347124694556
408,2013,内蒙古,0.5982,2455.0,1468.581,986.419,25496.6668375088,8595.72624566525,37443920.4808955,8478987.68752287,45922908.1684184,0.815364748756178,0.184635251243822,0.5982,0.4018,1.3630303389438,0.459520286818869,0.108959715424948
409,2013,辽宁,0.6645,4365.0,2900.5425,1464.4575,25578.1706164722,10522.6920679225,74190570.9453288,15410035.3190596,89600606.2643884,0.828014162386485,0.171985837613515,0.6645,0.3355,1.24607097424603,0.512625447432236,0.0672366646303074
410,2013,吉林,0.5574,2668.0,1487.1432,1180.8568,22274.5969404952,9621.20975015412,33125515.3727982,11361270.9576958,44486786.330494,0.744614707088696,0.255385292911304,0.5574,0.4426,1.33587137977879,0.577011506803668,0.0751937520162866
411,2013,黑龙江,0.5804,3666.0,2127.7464,1538.2536,19596.9649122831,9634.13606230616,41697371.5430367,14819744.4807323,56517116.023769,0.737783073104798,0.262216926895202,0.5804,0.4196,1.27116311699655,0.624921179445191,0.0537420271834608
412,2013,上海,0.896,2448.0,2193.408,254.592,43851.3575579343,19595.0025927726,96183918.4784335,4988730.90009916,101172649.378533,0.950690913693146,0.0493090863068541,0.896,0.104,1.06103896617539,0.474125829873597,0.0195285816547244
413,2013,江苏,0.6439,8192.0,5274.8288,2917.1712,32537.5287715054,13597.7733706964,171629893.844765,39667032.8611225,211296926.705888,0.812268765667678,0.187731234332322,0.6439,0.3561,1.26148278563081,0.52718684170829,0.0684945754788549
414,2013,浙江,0.6394,5784.0,3698.2896,2085.7104,37850.8359474466,16105.9717098614,139983352.935748,33592392.6973637,173575745.633112,0.806468394677859,0.193531605322141,0.6394,0.3606,1.26128932542674,0.536693303721966,0.0667688857999064
415,2013,安徽,0.4787,5988.0,2866.4556,3121.5444,23114.2150794044,8097.86342008983,66255871.2539632,25277840.2109463,91533711.4649094,0.723841196796256,0.276158803203744,0.4787,0.5213,1.51209775808702,0.529750245930835,0.123849446865485
416,2013,福建,0.608,3885.0,2362.08,1522.92,30816.3743351841,11184.1520751803,72790741.4896516,17032568.8783336,89823310.3679852,0.810376963301006,0.189623036698994,0.608,0.392,1.33285684753455,0.483732236477025,0.0951325187822691
417,2013,江西,0.4904,4476.0,2195.0304,2280.9696,21872.6814457674,8781.47081664016,48011200.7029754,20030267.9760434,68041468.6790188,0.70561676041217,0.294383239587829,0.4904,0.5096,1.43885962563656,0.577675116930592,0.0951983411024743
418,2013,山东,0.5346,9746.0,5210.2116,4535.7884,28264.1028633474,10619.9490733895,147261956.602206,48169841.8156708,195431798.417877,0.753520961247703,0.246479038752297,0.5346,0.4654,1.40950422979368,0.529606873124831,0.101969972485127
419,2013,河南,0.436,9573.0,4173.828,5399.172,22398.0317207717,8475.3359865458,93485531.9410451,45759796.7491505,139245328.690196,0.671372841160362,0.328627158839638,0.436,0.564,1.53984596596413,0.582672267446166,0.112318313719261
420,2013,湖北,0.5451,5798.0,3160.4898,2637.5102,22906.4243647653,8866.95461463017,72395520.5593122,23386683.2390241,95782203.7983364,0.755834776069014,0.244165223930986,0.5451,0.4549,1.38659837840582,0.53674483167946,0.0951197400756308
421,2013,湖南,0.4763,6600.0,3143.58,3456.42,23413.9904390456,8372.13465167467,73603752.064375,28937613.6527414,102541365.717116,0.71779570663636,0.28220429336364,0.4763,0.5237,1.50702436833164,0.538866323016306,0.11991118501073
422,2013,广东,0.6809,11270.0,7673.743,3596.257,33090.0494465654,11669.30939953,253924535.310235,41965835.6132256,295890370.923461,0.858170999339208,0.141829000660792,0.6809,0.3191,1.26034806776209,0.444465686809126,0.0835637650381548
423,2013,广西,0.4511,4731.0,2134.1541,2596.8459,23305.3776910123,6790.89899142467,49737267.3513224,17634918.2031953,67372185.5545177,0.738246309540826,0.261753690459174,0.4511,0.5489,1.6365469065414,0.476869539914692,0.169819791113872
424,2013,海南,0.5228,920.0,480.976,439.024,22928.9035017146,8342.56645371202,11028252.2906407,3662586.89477446,14690839.1854151,0.750689062173478,0.249310937826522,0.5228,0.4772,1.43590103705715,0.522445385219031,0.10973236851217
425,2013,重庆,0.5829,3011.0,1755.1119,1255.8881,25216.1271103792,8331.9676748746,44257124.7633391,10464019.0524597,54721143.8157988,0.808775578820438,0.191224421179562,0.5829,0.4171,1.38750313745143,0.458461810547978,0.115746942256816
426,2013,四川,0.4496,8109.0,3645.8064,4463.1936,22367.6329824838,7895.33492093423,81548059.4803905,35238408.2889702,116786467.769361,0.69826634059554,0.30173365940446,0.4496,0.5504,1.55308349776588,0.548207956766823,0.126034107576371
427,2013,贵州,0.3789,3632.0,1376.1648,2255.8352,20667.0748029142,5433.99985534658,28441300.8627375,12258208.1504857,40699509.0132232,0.69881189115812,0.30118810884188,0.3789,0.6211,1.84431747468493,0.484926918116051,0.20976221389845
428,2013,云南,0.3999,4641.0,1855.9359,2785.0641,23235.5267829164,6141.30962285605,43123648.3118261,17103940.9576009,60227589.269427,0.716011529515373,0.283988470484627,0.3999,0.6001,1.79047644289916,0.473235244933557,0.204594079718752
429,2013,西藏,0.2393,317.0,75.8581,241.1419,20023.3502959995,6578.23556122841,1518933.30908896,1586288.22188218,3105221.53097114,0.489154572045596,0.510845427954404,0.2393,0.7607,2.04410602609944,0.671546507104515,0.146321869118027
430,2013,陕西,0.5157,3804.0,1961.7228,1842.2772,22858.3719231991,6502.59809608083,44841789.3726195,11979588.2131731,56821377.5857927,0.789171105626829,0.210828894373171,0.5157,0.4843,1.53029107160525,0.435327058379456,0.160421661344591
431,2013,甘肃,0.405,2537.0,1027.485,1509.515,18964.7782628919,5107.75902308244,19486025.1934475,7710238.86172829,27196264.0551758,0.716496396487188,0.283503603512812,0.405,0.595,1.76912690490664,0.476476644559348,0.198579681829786
432,2013,青海,0.4929,571.0,281.4459,289.5541,19498.5425405217,6196.38655478596,5487784.85400542,1794189.13212315,7281973.98612856,0.753612257398763,0.246387742601237,0.4929,0.5071,1.52893539744119,0.485876045358385,0.142119317171688
433,2013,宁夏,0.5284,666.0,351.9144,314.0856,21833.325628307,6930.96527637844,7683461.68849028,2176916.38741049,9860378.07590077,0.779225870382093,0.220774129617907,0.5284,0.4716,1.47468938376626,0.468138527603705,0.135122664511007
434,2013,新疆,0.4494,2285.0,1026.879,1258.121,19873.7749768968,7296.45758414993,20407962.1745008,9179826.51222829,29587788.6867291,0.689742731049526,0.310257268950474,0.4494,0.5506,1.53480803526819,0.563489409644885,0.117523791330536
435,2014,北京,0.865,2171.0,1877.915,293.085,48531.8451860488,18867.2993735765,91138680.0525588,5529722.43690467,96668402.4894635,0.942797001972724,0.0572029980272757,0.865,0.135,1.08993873060431,0.423725911313153,0.0320766664134626
436,2014,天津,0.8255,1429.0,1179.6395,249.3605,31506.0338190399,17014.1765821485,37165761.9812753,4242663.57961284,41408425.5608882,0.897541055421817,0.102458944578183,0.8255,0.1745,1.08726960075326,0.587157275519671,0.0205413488979783
437,2014,河北,0.4936,7323.0,3614.6328,3708.3672,24141.3351973245,10186.1399099418,87262062.0400436,37773947.1366391,125036009.176683,0.697895451195483,0.302104548804517,0.4936,0.5064,1.41388867746249,0.596572963674006,0.0856585572844297
438,2014,山西,0.543,3528.0,1915.704,1612.296,24069.428331531,8809.43650816007,46109900.1324273,14203419.2443604,60313319.3767877,0.764506092665382,0.235493907334618,0.543,0.457,1.40793018907069,0.515303954780345,0.105421268619401
439,2014,内蒙古,0.6097,2449.0,1493.1553,955.8447,28349.6366295837,9976.30057162024,42330410.186537,9535794.02699018,51866204.2135272,0.81614629079598,0.18385370920402,0.6097,0.3903,1.3386030683877,0.471057415331849,0.0996094252269588
440,2014,辽宁,0.6705,4358.0,2922.039,1435.961,29081.7458728263,11191.4868027283,84977995.6284875,16070538.5807325,101048534.20922,0.84096218013951,0.15903781986049,0.6705,0.3295,1.25423143943253,0.482664096693446,0.074648658224733
441,2014,吉林,0.5681,2642.0,1500.9202,1141.0798,23217.8150849139,10780.1174952277,34848087.660812,12300974.3154309,47149061.9762429,0.739104580243207,0.260895419756793,0.5681,0.4319,1.30101140687063,0.604064412495468,0.0629787197254201
442,2014,黑龙江,0.5922,3608.0,2136.6576,1471.3424,22609.0276008063,10453.2028321251,48307750.6518726,15380240.5427057,63687991.1945783,0.758506427126641,0.241493572873359,0.5922,0.4078,1.28082814442189,0.592186299346148,0.0612088481436433
443,2014,上海,0.893,2467.0,2203.031,263.969,48841.4019544834,21191.6437098125,107599122.589188,5593936.9984355,113193059.587623,0.950580565462097,0.0494194345379031,0.893,0.107,1.0644799165309,0.46186387418601,0.0212225234368248
444,2014,江苏,0.657,8281.0,5440.617,2840.383,34346.2556859328,14958.4417570054,186864822.571233,42487703.6730883,229352526.244321,0.81474935389276,0.18525064610724,0.657,0.343,1.24010556148061,0.54008934725143,0.0612129825944509
445,2014,浙江,0.6496,5890.0,3826.144,2063.856,40392.7242962883,19373.2820298109,154548379.709898,39983664.3569174,194532044.066815,0.794462323424801,0.205537676575199,0.6496,0.3504,1.22300234517365,0.586580127212326,0.0502889849155272
446,2014,安徽,0.4931,5997.0,2957.1207,3039.8793,24838.5217433213,9916.42069499227,73450506.8045755,30144722.0007986,103595228.805374,0.709014378862641,0.290985621137359,0.4931,0.5069,1.43787138280803,0.574049361091653,0.0959797381477617
447,2014,福建,0.6199,3945.0,2445.5055,1499.4945,30722.387162255,12650.1899063295,75131766.778424,18968890.1884966,94100656.9669206,0.798419152427759,0.201580847572241,0.6199,0.3801,1.28798056529724,0.530336352465776,0.0742089448286521
448,2014,江西,0.5055,4480.0,2264.64,2215.36,24309.1928115843,10116.5792418811,55051570.4088263,22411864.9892937,77463435.39812,0.710678142866904,0.289321857133096,0.5055,0.4945,1.40589147945975,0.585079589753481,0.0870292111000179
449,2014,山东,0.5477,9808.0,5371.8416,4436.1584,29221.938361641,11882.2596500065,156975624.123699,52711585.9573574,209687210.081056,0.748618020445876,0.251381979554124,0.5477,0.4523,1.36683954801146,0.555785937550572,0.0862892594551825
450,2014,河南,0.4505,9645.0,4345.0725,5299.9275,23672.0613411874,9966.07162044753,102856822.751906,52819457.0481794,155676279.800086,0.660709665492981,0.339290334507019,0.4505,0.5495,1.46661412984014,0.61745283804735,0.0894333022431488
451,2014,湖北,0.5573,5816.0,3241.2568,2574.7432,24852.2788359212,10849.0565509695,80552617.7724257,27933534.5810242,108486152.35345,0.742515206088089,0.257484793911911,0.5573,0.4427,1.33234381139079,0.581623659164018,0.0735178919851787
452,2014,湖南,0.4898,6611.0,3238.0678,3372.9322,26570.1569340772,10060.1653394991,86035969.6091821,33932255.6109204,119968225.220103,0.717156309108801,0.282843690891199,0.4898,0.5102,1.46418192958106,0.554378069171304,0.106597451088122
453,2014,广东,0.6862,11489.0,7883.7518,3605.2482,32148.1060962513,12245.5550239569,253447689.302912,44148265.2081216,297595954.511034,0.85165031802714,0.14834968197286,0.6862,0.3138,1.24111092688304,0.472752332609496,0.0728211799342509
454,2014,广西,0.4654,4770.0,2219.958,2550.042,24668.9997766402,8683.18217179912,54764143.4061506,22142479.231739,76906622.6378896,0.712086183578811,0.287913816421189,0.4654,0.5346,1.53005196299702,0.538559327387184,0.124673804392584
455,2014,海南,0.533,936.0,498.888,437.112,24486.5309834892,9912.56945113405,12216036.469291,4332903.05792411,16548939.5272151,0.738176391858913,0.261823608141087,0.533,0.467,1.38494632618933,0.560650124499116,0.0888891601339076
456,2014,重庆,0.5974,3043.0,1817.8882,1225.1118,25147.2264700688,9489.81531609137,45714846.2626657,11626084.7235643,57340930.98623,0.797246320846165,0.202753679153835,0.5974,0.4026,1.33452681761996,0.503610728151602,0.0909875547066279
457,2014,四川,0.4651,8139.0,3785.4489,4353.5511,24234.4116655221,9347.74072004996,91738126.9813978,40695866.8942883,132433993.875686,0.692708301672991,0.307291698327009,0.4651,0.5349,1.48937497672112,0.574484386477863,0.105618523807223
458,2014,贵州,0.4024,3677.0,1479.6248,2197.3752,22548.2078407234,6671.22422603493,33362887.5166888,14659182.6679284,48022070.1846171,0.694740717932978,0.305259282067022,0.4024,0.5976,1.72649283780561,0.510808704931428,0.174331400402734
459,2014,云南,0.4121,4653.0,1917.5013,2735.4987,24299.0118180727,7456.12730077999,46593386.7498698,20396226.5383182,66989613.2881879,0.695531507988052,0.304468492011949,0.4121,0.5879,1.68777361802488,0.517891634652064,0.163711340433321
460,2014,西藏,0.2623,325.0,85.2475,239.7525,22015.8067654008,7359.19504084542,1876792.4872335,1764385.40903029,3641177.8962638,0.515435537812991,0.484564462187009,0.2623,0.7377,1.9650611430156,0.656858427798576,0.144532715835046
461,2014,陕西,0.5301,3827.0,2028.6927,1798.3073,24365.7602853673,7932.20734318864,49430640.0208746,14264546.3703697,63695186.3912443,0.77604985276673,0.22395014723327,0.5301,0.4699,1.46396878469483,0.476591077321281,0.129823593940833
462,2014,甘肃,0.4228,2531.0,1070.1068,1460.8932,21803.8560101005,6276.5916255375,23332454.5826294,9169430.02492468,32501884.6075541,0.717880051091144,0.282119948908856,0.4228,0.5772,1.69791875849372,0.488773300257892,0.178090627956191
463,2014,青海,0.5084,576.0,292.8384,283.1616,22306.5704867489,7282.72504010813,6532220.41082677,2062188.07471708,8594408.48554385,0.760054682275602,0.239945317724398,0.5084,0.4916,1.4949934741849,0.488090556803088,0.133532772207897
464,2014,宁夏,0.5482,678.0,371.6796,306.3204,23284.5623941496,8410.01606017215,8654396.83683257,2576159.48355836,11230556.3203909,0.770611587701945,0.229388412298055,0.5482,0.4518,1.40571249124762,0.507721142757979,0.106942650505485
465,2014,新疆,0.4679,2325.0,1087.8675,1237.1325,23214.0266171806,8723.82882287244,25253785.1009657,10792532.1612122,36046317.262178,0.700592654647235,0.299407345352765,0.4679,0.5321,1.49731279044077,0.562689993145583,0.110642519214235
466,2015,北京,0.8671,2188.0,1897.2148,290.7852,52859.1742737349,20568.7207973434,100285207.747909,5981079.59079966,106266287.338709,0.943716114107423,0.0562838858925768,0.8671,0.1329,1.08835902907095,0.423505537190194,0.0315469881299117
467,2015,天津,0.8288,1439.0,1192.6432,246.3568,34101.3472975577,18481.6288776037,40670739.9652706,4553074.94907404,45223814.9143446,0.899321298795829,0.100678701204171,0.8288,0.1712,1.08508843966678,0.588076525725299,0.0199897810214182
468,2015,河北,0.5167,7345.0,3795.1615,3549.8385,26152.1620241461,11050.5136622585,99251678.4558014,39227538.8430612,138479217.298863,0.71672616578702,0.28327383421298,0.5167,0.4833,1.38712244201088,0.586124217283219,0.0832037682824626
469,2015,山西,0.5587,3519.0,1966.0653,1552.9347,25827.717192732,9453.90922801357,50778978.5508438,14681303.6908325,65460282.2416763,0.775721961652567,0.224278038347433,0.5587,0.4413,1.38844095516837,0.508221251637057,0.102777612308661
470,2015,内蒙古,0.6209,2440.0,1514.996,925.004,30594.0958452009,10775.8902514869,46349932.829096,9967741.58618639,56317674.4152824,0.823008643562144,0.176991356437856,0.6209,0.3791,1.32550916985367,0.466872478074008,0.0971069295214032
471,2015,辽宁,0.6805,4338.0,2952.009,1385.991,31125.7339978765,12056.8743575302,91883446.8933374,16710719.3476676,108594166.241005,0.846117706630932,0.153882293369068,0.6805,0.3195,1.24337649762077,0.481634721029946,0.0718887011106154
472,2015,吉林,0.5764,2613.0,1506.1332,1106.8668,24900.856242399,11326.1725246481,37504006.2951044,12536564.3386052,50040570.6337095,0.749471994826534,0.250528005173466,0.5764,0.4236,1.30026369678441,0.591425885678625,0.0652046350172158
473,2015,黑龙江,0.6047,3529.0,2133.9863,1395.0137,24202.6249808147,11095.2181571742,51648070.1330963,15477981.3337468,67126051.4668431,0.769419159990483,0.230580840009517,0.6047,0.3953,1.27239814782617,0.583305944876087,0.0610626187813693
474,2015,上海,0.8853,2458.0,2176.0674,281.9326,52961.8649458039,23205.199313012,115248587.751767,6542302.17583569,121790889.927602,0.946282499621074,0.0537175003789258,0.8853,0.1147,1.06888342891796,0.46833043050502,0.0222871255165198
475,2015,江苏,0.6749,8315.0,5611.7935,2703.2065,37173.4833783378,16256.7002060062,208609912.394914,43945217.6654273,252555130.060341,0.825997525154497,0.174002474845503,0.6749,0.3251,1.22388135302192,0.535227544895426,0.0581114428721311
476,2015,浙江,0.6632,5985.0,3969.252,2015.748,43714.4793780758,21124.9978495466,173513784.700386,42582672.1652279,216096456.865614,0.802945995585161,0.197054004414839,0.6632,0.3368,1.21071470986906,0.585077210257837,0.0479087859334304
477,2015,安徽,0.5097,6011.0,3063.8067,2947.1933,26935.7633973873,10820.7272573334,82525972.36653,31890774.8739404,114416747.24047,0.721275288425082,0.278724711574918,0.5097,0.4903,1.4150976818228,0.568477894299241,0.0930040183647245
478,2015,福建,0.6322,3984.0,2518.6848,1465.3152,33275.3449652886,13792.704929342,83810105.5788289,20210660.1820798,104020765.760909,0.805705523947652,0.194294476052348,0.6322,0.3678,1.27444720649739,0.528261218195617,0.0714018627981086
479,2015,江西,0.523,4485.0,2345.655,2139.345,26500.1177097501,11139.0823075655,62160133.6064639,23830340.0392787,85990473.6457426,0.722872324933885,0.277127675066115,0.523,0.477,1.38216505723496,0.580980450872359,0.0834675550337455
480,2015,山东,0.5697,9866.0,5620.6602,4245.3398,31545.267012219,12930.3679510726,177305226.793952,54893805.691333,232199032.485285,0.763591583032063,0.236408416967937,0.5697,0.4303,1.34033979819565,0.549403711289652,0.0820835185591345
481,2015,河南,0.4702,9701.0,4561.4102,5139.5898,25575.6137468047,10852.8597850464,116660865.415935,55779247.4520547,172440112.86799,0.676529744011731,0.323470255988269,0.4702,0.5298,1.43881272652431,0.610551634556944,0.0865361168493221
482,2015,湖北,0.5718,5850.0,3345.03,2504.97,27051.4658207533,11843.8856860307,90487964.7143944,29668578.3269363,120156543.041331,0.753083955513508,0.246916044486492,0.5718,0.4282,1.317040845599,0.576637189365932,0.0714522073925195
483,2015,湖南,0.5079,6615.0,3359.7585,3255.2415,28838.0682521647,10992.5476804517,96888944.9337905,35783397.4001351,132672342.333926,0.730287437678072,0.269712562321928,0.5079,0.4921,1.43785673888181,0.548084865519058,0.103021588982851
484,2015,广东,0.6951,11678.0,8117.3778,3560.6222,34757.1584254654,13360.4436942153,282136986.193956,47571492.419473,329708478.613429,0.855716502591828,0.144283497408172,0.6951,0.3049,1.23106963399774,0.473215799961207,0.0699358118397902
