row_id,ADMINCODE,REGION,ZONE,YEAR,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,HESP,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,PTVP
143,230000,黑龙江,中部,2023,51563,17461.78967994775,24.16973083767857,50.83323365168504,,89.26,,3817.0,39.7,,0.0005999785946776,2.662885791248589,93.42,99.39,16.61,
144,230000,黑龙江,中部,2024,54102,17978.54077253219,22.49660316088081,55.38784601472364,,,,,,,,,,,,
145,310000,上海,东部,2007,63951,18765.988372093023,95.08635546917972,55.143764510393126,4.2,,,2349.3217054263564,37.6,17.596030655268,0.0038652969632028,0.9185581753511056,100.0,100.0,4.5,12.41
146,310000,上海,东部,2008,69154,21378.794955628207,90.9337990377498,56.49141151139514,4.2,69.98,,4371.0,37.8,15.391933630966712,0.0030680543994937,0.9668763878608438,100.0,100.0,4.63,12.51
147,310000,上海,东部,2009,72363,23408.14479638009,84.96981251986018,59.99911068197987,4.3,72.19,,4393.0,38.0,14.643129383067386,0.0024068756987498,1.135918920274949,100.0,100.0,4.48,12.76
148,310000,上海,东部,2010,79396,26863.22188449848,87.00198916706279,57.86139299150451,4.4,74.4,64.0,4300.0,38.2,13.856793596570547,0.0019988389876865,1.432381944297267,100.0,100.0,4.04,8.82
149,310000,上海,东部,2011,85897,30500.000000000004,87.61009277423574,58.54110756283202,3.5,75.48,66.0,3556.0,38.2,10.702559258759502,0.0011999180397507,1.3185589341180315,99.87,100.0,4.04,11.79
150,310000,上海,东部,2012,89613,32681.95081283868,89.47638873619151,61.02667843196156,3.1,46.12,68.0,3481.0,38.3,10.290440072093723,0.001071079903875,1.318827347861626,100.0,100.0,4.08,11.91
151,310000,上海,东部,2013,95746,34955.06535947712,90.74550469128498,63.72149749397737,4.0,47.33,71.0,3421.0,38.4,9.60877603526963,0.0009300080589206,1.2460777147954891,100.0,100.0,4.11,12.11
152,310000,上海,东部,2014,102827,37711.79570328334,93.13711551273094,65.31314058678738,4.1,48.44,71.0,3348.0,38.4,8.751948966750826,0.0007443667935638,1.5704466795573826,100.0,100.0,4.11,11.97
153,310000,上海,东部,2015,109186,47216.02929210741,89.14554651816343,68.25900993044965,4.0,50.85,73.0,3330.0,38.5,8.336631085654778,0.0006352512366571,1.6853587787245865,100.0,100.0,4.27,12.36
154,310000,上海,东部,2016,121369,51026.34779083908,92.58831555122606,70.94188108542177,4.1,53.37,74.0,3327.0,38.6,7.386455649613544,0.0002174858634188,1.9426386122729784,100.0,100.0,4.37,12.7
155,310000,上海,东部,2017,133489,55553.52798053528,88.00469551991225,70.73135914958239,3.9,55.67,,3498.0,39.1,,4.19134396355353e-05,2.9765674477517416,100.0,100.0,4.51,13.94
156,310000,上海,东部,2018,145767,60100.202020202014,85.11184763528641,70.93869231751813,3.5,57.36,,3517.0,36.2,,3.082323016344643e-05,2.794574413820684,100.0,100.0,4.58,9.04
157,310000,上海,东部,2019,153299,62349.85892785168,87.60062010348099,72.88404637302699,3.6,60.32,,3582.0,36.8,,1.974328465078078e-05,2.2504425817431364,100.0,100.0,4.72,9.29
158,310000,上海,东部,2020,156803,61049.83922829582,86.96870321434787,73.39496397892374,3.7,61.2,,3722.0,37.3,,1.385919570467594e-05,2.2448473298930773,100.0,100.0,4.76,9.21
159,310000,上海,东部,2021,175420,67570.51024507835,92.1827666453956,73.74121484793784,2.7,64.43,,3691.0,37.7,,1.32865402765433e-05,1.8894869562535728,100.0,100.0,4.81,8.98
160,310000,上海,东部,2022,180536,60275.55555555556,80.99648674544873,74.3197252343832,,66.82,,3756.0,38.1,,1.4952319952866718e-05,2.1698073033109764,100.0,100.0,5.0,8.84
161,310000,上海,东部,2023,190321,65885.80619219944,86.24258313785015,75.20240921499321,,70.35,,3936.0,37.8,,1.3553952141842113e-05,2.6453258854324995,100.0,100.0,4.98,
162,310000,上海,东部,2024,217140,64001.20967741935,84.80309554382653,78.23471490004025,,,,,,,,,,,,
163,320000,江苏,东部,2007,33798,10340.411757089214,87.62628635872375,37.614474150005385,3.2,,,1906.3835297164312,42.8,19.4547567376214,0.0046870911637499,1.8917500744012656,97.41,99.47,19.28,11.55
164,320000,江苏,东部,2008,39967,12761.01520226746,84.10834213500273,38.474737845567205,3.3,32.01,,2679.0,42.6,16.470924690181125,0.0036515810053157,2.93087892495435,98.23,99.88,20.28,12.41
165,320000,江苏,东部,2009,44272,14704.353393085788,80.37069120019117,39.62931912264264,3.2,34.06,,2786.0,42.0,15.1524003748002,0.0031161793587203,3.67405460302288,98.39,99.65,20.42,13.24
166,320000,江苏,东部,2010,52787,17291.015376795018,83.02422029849045,41.371161248698165,3.2,36.1,43.0,2819.0,42.1,13.423094488436323,0.0025384267794963,2.846729588161316,99.12,99.56,21.26,10.91
167,320000,江苏,东部,2011,61464,20015.330923594665,82.75701895938742,42.38234860521876,3.2,39.44,47.0,2824.0,42.1,12.13725859555439,0.0021576930007043,2.738310306474737,99.03,99.58,21.86,13.21
168,320000,江苏,东部,2012,66533,22673.7684729064,83.39449632666303,43.40591301238876,3.1,42.06,50.0,2786.0,42.2,11.139475512039612,0.0018472344553917,2.758097634066483,99.43,99.7,22.35,13.36
169,320000,江苏,东部,2013,72768,25486.083984375,84.2275471983607,45.07627709799931,3.0,46.39,52.0,2814.0,42.4,10.014574705051778,0.0015867051730935,2.9387815815153484,99.59,99.69,23.22,14.15
170,320000,江苏,东部,2014,78711,28327.617437507542,85.37247195321306,46.54337078998311,3.0,49.28,54.0,2858.0,42.6,9.272765133694788,0.0013954851497366,2.806508152895561,99.49,99.75,23.89,15.08
171,320000,江苏,东部,2015,85871,32122.790138304263,82.87508335415038,47.61949536810285,3.0,51.86,56.0,2896.0,42.8,8.719320084371962,0.0011719731278392,3.183973706539714,99.56,99.83,24.42,15.81
172,320000,江苏,东部,2016,92658,35332.89583581912,81.35907176546489,49.475313150848926,3.0,55.39,57.0,2937.0,42.9,7.971775376886372,0.0007472440527518,2.8562526798344217,99.54,99.86,25.37,16.57
173,320000,江苏,东部,2017,102202,38962.60239819541,76.93726502985115,49.72702859445346,3.0,58.43,,3045.0,43.0,,0.0004462570077023,2.7502040762524915,99.73,99.98,25.62,17.42
174,320000,江苏,东部,2018,110508,41999.28960454653,74.03191977593535,50.35694514181247,3.0,61.05,,3143.0,43.1,,0.0003398864470279,2.7278069200976205,99.81,99.98,25.2,15.63
175,320000,江苏,东部,2019,116650,43972.842130121615,70.00695905293254,51.54444498503904,3.0,63.94,,3311.0,43.4,,0.0002884747934252,2.96471561333116,99.77,100.0,25.41,15.52
176,320000,江苏,东部,2020,121333,42776.68986669813,66.21318490960454,52.17401031245714,3.2,63.1,,3653.0,43.5,,0.0001095248702188,2.4624402936801757,99.92,100.0,25.6,15.61
177,320000,江苏,东部,2021,138255,48513.93298059965,68.666311056505,51.10441561804683,2.5,64.5,,3531.0,43.7,,7.547336965595728e-05,2.3091806385350693,99.92,100.0,25.62,14.67
178,320000,江苏,东部,2022,143466,47918.96652965355,62.13442119751405,50.97825935606151,,66.11,,3726.0,44.1,,6.126663024523853e-05,1.8736532278575728,99.92,100.0,25.66,16.51
179,320000,江苏,东部,2023,150487,50364.29744311517,65.14891472929246,51.65774725437561,,67.89,,3845.0,44.0,,5.490468889162719e-05,1.6219358258738197,99.94,100.0,25.78,
180,320000,江苏,东部,2024,160694,52688.36500117288,65.635014198462,52.97705243489431,,,,,,,,,,,,
181,330000,浙江,东部,2007,36454,12165.470417070805,91.29450572562388,40.49302575107296,3.3,,,1509.2143549951504,36.1,18.13846566523605,0.0042757510729613,1.7367818064080494,97.78,99.58,14.6,11.34
182,330000,浙江,东部,2008,41061,14453.760552570991,87.53995780093999,40.868045441304986,3.5,34.32,,2324.0,37.7,16.461526173853397,0.0034813903009687,2.1063307645636566,97.72,99.7,15.2,13.24
183,330000,浙江,东部,2009,43543,16342.494313874146,80.747357114591,42.9921563303363,3.3,36.56,,2303.0,38.2,15.98588927769043,0.003071337540565,2.0886803474852544,97.93,99.81,16.03,13.7
184,330000,浙江,东部,2010,51110,19069.212410501197,81.31445066523685,43.562567746597615,3.2,38.8,54.0,2285.0,38.3,14.409833612531433,0.0024755564801331,2.558387470853024,99.07,99.79,16.7,11.87
185,330000,浙江,东部,2011,57828,22500.53859964093,81.99677821469373,44.10198776950413,3.1,40.73,56.0,2218.0,38.4,13.18903273603978,0.0020781797405728,2.032743540164316,99.34,99.84,17.53,13.55
186,330000,浙江,东部,2012,61097,24977.30870712401,82.6845079627476,45.753350551444925,3.0,38.94,59.0,2288.0,39.9,12.243502489645865,0.0018201172693005,1.866944746124348,99.49,99.88,17.88,13.96
187,330000,浙江,东部,2013,65105,27612.033195020747,80.2651744964031,46.74778891430469,3.0,41.84,61.0,2363.0,40.3,11.22604768766774,0.0015894103592913,2.074635289939477,99.8,99.97,17.83,14.64
188,330000,浙江,东部,2014,68569,30280.64516129032,79.8907660909727,46.76302672180094,3.0,44.62,63.0,2408.0,40.8,10.45041038389946,0.0014341574325084,2.3383731590035604,99.81,99.93,18.4,15.46
189,330000,浙江,东部,2015,73276,31596.8253968254,72.37367551512342,48.56565619419092,2.9,49.2,65.0,2414.0,40.6,9.97115453126688,0.0012361030346352,2.5261887637338662,99.91,99.95,18.12,15.99
190,330000,浙江,东部,2016,78384,34447.79314888011,76.02211560796414,50.35002327845262,2.9,51.86,66.0,2355.0,41.0,9.117894781394169,0.000282092521268,2.3142240180320206,99.95,99.97,17.73,16.27
191,330000,浙江,东部,2017,85612,37473.743922204216,77.08012408503224,51.94826260278496,2.7,55.42,,2345.0,40.4,,0.0002133461570021,2.525125094285502,99.97,100.0,17.28,16.93
192,330000,浙江,东部,2018,93230,40111.4299378288,76.46082695117809,52.96089154316688,2.6,57.88,,2370.0,41.2,,0.0001498203535001,2.2567857113886847,100.0,100.0,18.05,16.1
193,330000,浙江,东部,2019,98770,43841.25490196078,70.11398553470943,54.55444910505588,2.5,59.86,,2509.0,41.5,,0.0001245557298837,2.681281165976825,100.0,100.0,19.02,16.42
194,330000,浙江,东部,2020,100738,43039.115646258506,71.8928070890626,55.900143919145584,2.8,56.0,,2704.0,42.2,,7.961155743394173e-05,2.1879565681843203,100.0,100.0,19.08,14.75
195,330000,浙江,东部,2021,113839,47707.49235474006,75.01541137709165,54.90905014532528,2.6,56.56,,2632.0,41.5,,5.8481269786388045e-05,1.8480942095892807,100.0,100.0,18.03,13.22
196,330000,浙江,东部,2022,119022,50534.89432872131,66.89962705258375,54.9593520931174,,58.03,,2763.0,42.1,,5.2010873603328686e-05,1.8569153371088505,99.97,100.0,19.6,14.87
197,330000,浙江,东部,2023,125043,54727.47849705749,69.62233740707791,56.047009685875295,,61.28,,2839.0,43.7,,4.6273191105856585e-05,1.5217245239854966,100.0,100.0,21.7,
198,330000,浙江,东部,2024,135565,56533.283358320834,69.28675064327504,58.53883142905961,,,,,,,,,,,,
199,340000,安徽,中部,2007,12989,4007.682249101013,43.71176125354752,43.48619925455827,4.1,,,1194.0176528277211,36.1,22.0770373728216,0.0071988012491185,3.0269409806806395,83.15,94.4,13.55,8.67
200,340000,安徽,中部,2008,15535,4963.6511817440905,43.9928845932015,42.13307836977421,3.9,23.69,,1658.0,36.0,17.721718482406462,0.005841747481009,3.323356383527712,87.6,95.11,14.15,9.18
201,340000,安徽,中部,2009,17715,5754.036861849618,40.33390602823634,42.00208013106666,3.9,25.6,,1742.0,37.2,16.539895257117085,0.004955498080941,2.767143497422873,88.62,95.25,14.91,8.61
202,340000,安徽,中部,2010,21923,7219.237871411784,44.41936767905519,39.64739090401365,3.7,27.5,23.0,1841.0,37.5,13.939833054083836,0.0040159096741082,2.501149709577564,90.52,96.06,16.01,7.73
203,340000,安徽,中部,2011,27303,8854.989953114533,44.31015534409732,38.24278933244908,3.7,29.65,27.0,2007.0,39.5,14.938071464976758,0.0032514783633918,2.4813880756526663,93.35,96.55,18.0,9.74
204,340000,安徽,中部,2012,30697,10275.6774841084,45.259163698147695,38.57439604834884,3.7,37.13,31.0,2101.0,38.8,13.86616289656902,0.0028328889906606,2.411506156258126,94.61,98.02,18.47,10.14
205,340000,安徽,中部,2013,34404,11764.696058784237,47.70638827134808,39.72697240575204,3.4,39.13,36.0,2203.0,39.9,12.93402642829382,0.0024353867081228,2.49259142605565,96.14,98.4,19.61,10.99
206,340000,安徽,中部,2014,37580,13268.300817075204,47.56416028815848,41.04006714121414,3.2,41.43,37.0,2245.0,41.2,12.092212596082542,0.0021891943498359,2.246092493728693,96.81,98.63,20.33,11.6
207,340000,安徽,中部,2015,39692,18617.20179670604,46.84663705547422,44.55000167847192,3.1,43.53,39.0,2309.0,41.2,11.775571519688476,0.0020145859209775,2.3827020753921064,97.55,98.79,20.82,11.39
208,340000,安徽,中部,2016,43686,20988.72865904194,48.39424582876904,46.75627287828279,3.2,45.47,44.0,2259.0,41.7,9.148120132128616,0.0010339178263398,2.419721344571289,98.05,99.2,21.82,11.95
209,340000,安徽,中部,2017,49092,23656.595674426284,45.33423815365074,48.56652805952245,2.9,48.88,,2250.0,42.2,,0.0006584400967778,3.201903346491913,98.57,99.43,22.19,13.61
210,340000,安徽,中部,2018,56063,26590.19091507571,46.38771178381504,50.802830857166384,2.8,51.89,,2245.0,42.5,,0.000478376050031,3.184954695191072,98.56,99.75,22.95,12.8
211,340000,安徽,中部,2019,60561,29036.76953381484,43.0548603802376,51.45675862724077,2.6,54.57,,2447.0,42.7,,0.0004098193809284,4.2222769343985975,98.7,99.36,23.69,13.23
212,340000,安徽,中部,2020,62411,29469.61506961507,43.03166215968498,51.65350813814484,2.8,66.8,,2702.0,42.0,,0.0002853276933384,2.5533913420457908,99.24,99.6,24.29,13.02
213,340000,安徽,中部,2021,69676,34122.03500736136,46.08308468525434,51.59402516609812,2.5,67.24,,3089.0,44.1,,0.0002008683149615,2.627436257171274,99.48,99.81,23.74,11.23
214,340000,安徽,中部,2022,72888,33761.8736739024,42.83095737596929,51.88431593648632,,72.45,,3283.0,45.3,,0.0001593895224367,2.394931609183057,99.42,99.76,24.57,16.02
215,340000,安徽,中部,2023,76830,35758.37281489953,45.57329899566962,52.45884218267143,,74.09,,3469.0,46.1,,0.0001549395756908,2.2396995685810377,99.73,98.42,24.77,
216,340000,安徽,中部,2024,82694,37413.68610158419,44.926543748575625,54.226156143580674,,,,,,,,,,,,
217,350000,福建,东部,2007,25915,8893.410852713178,76.80971624352104,41.31208715793085,3.9,,,1410.575858250277,37.0,24.341382860084067,0.0047793171484944,1.0651849248879908,97.34,98.86,10.98,9.52
218,350000,福建,东部,2008,30153,10625.721352019786,73.25176669127728,40.69503649902121,3.9,25.47,,1937.0,38.9,21.61300060374321,0.0039243308512779,1.233168090567099,97.23,97.47,12.05,10.42
219,350000,福建,东部,2009,33999,12223.131478450628,66.04453825558498,41.71491613048695,3.9,28.74,,2039.0,39.7,19.8108406277933,0.0033797440832333,2.3961978155855563,98.63,99.18,12.58,11.51
220,350000,福建,东部,2010,40773,14378.55402112104,67.93090632355805,40.17597067155474,3.8,32.0,51.0,2144.0,41.0,15.89748375270788,0.0027268788535244,2.3473679863606063,98.92,99.5,12.58,10.32
221,350000,福建,东部,2011,47928,16586.15221987315,68.30696303305463,39.67585125323004,3.7,34.98,57.0,2200.0,41.4,17.646126455962538,0.0021721537920603,1.726428226987781,98.67,99.11,13.46,11.86
222,350000,福建,东部,2012,52959,18892.21556886228,68.1177372962608,39.79455888106901,3.6,37.17,61.0,2301.0,42.0,12.69213053534548,0.0018389654642979,1.8638542665388305,98.6,99.13,14.13,12.16
223,350000,福建,东部,2013,58255,21300.6435006435,69.06445516162668,39.78528070814708,3.6,41.37,64.0,2435.0,42.8,11.513522160701749,0.0016041735173615,1.9095411887382687,98.85,99.42,13.4,12.65
224,350000,福建,东部,2014,63709,23692.52217997465,71.43708228747695,39.776923354489,3.5,43.3,66.0,2513.0,42.8,10.447356076673575,0.0014273056398619,1.8689327728551124,98.83,99.49,13.61,13.33
225,350000,福建,东部,2015,67649,30805.722891566264,63.58088555020767,41.57758347471056,3.7,45.07,70.0,2508.0,43.0,9.577658047316318,0.0012599041742016,2.38830661888554,98.56,99.55,13.8,14.44
226,350000,福建,东部,2016,74024,34121.01593625498,62.09547644664827,43.16399521773491,3.9,45.11,70.0,2438.0,43.3,8.004755246644645,0.0008159570947064,3.0488375356691773,97.21,99.52,14.41,15.26
227,350000,福建,东部,2017,83758,37869.37269372694,59.96883105792941,45.319776375197975,3.9,46.63,,2352.0,43.7,,0.0003531073446327,2.575707438916346,97.45,99.56,17.41,15.85
228,350000,福建,东部,2018,94719,41857.69980506823,62.23055896405521,45.133091051959525,3.7,48.84,,2355.0,44.3,,0.0002804501677531,2.5666864624049963,98.29,99.69,20.59,15.28
229,350000,福建,东部,2019,102722,46190.23446942229,60.1215455904276,46.46156317776528,3.5,50.9,,2577.0,44.5,,0.0002962675953183,3.53588962431542,98.42,99.86,21.37,14.85
230,350000,福建,东部,2020,105106,45801.73035328046,59.029543145261776,47.48902739367923,3.8,52.2,,2866.0,44.6,,0.0001806983026283,2.9987922010697643,99.21,99.9,18.83,14.18
231,350000,福建,东部,2021,118750,50327.68091712444,65.00637882537389,47.10134547604108,3.3,53.45,,3023.0,44.3,,0.0001313397664936,2.689289721637283,99.34,99.92,20.97,11.54
232,350000,福建,东部,2022,123618,52529.60840496658,58.67300859921071,49.3811467571781,,55.49,,3277.0,44.1,,0.0001159082084261,2.154546828272321,99.67,99.97,21.96,15.11
233,350000,福建,东部,2023,129865,55817.83409036576,61.30399239511279,49.98794961282383,,57.87,,3462.0,44.2,,0.0001046819893625,2.0563574023917166,99.77,99.97,23.33,
234,350000,福建,东部,2024,137920,58122.585261149536,59.44046399423789,51.522999948061845,,,,,,,,,,,,
235,360000,江西,中部,2007,13270,3935.2106227106233,43.07449229885312,33.901620049847686,3.4,,,1789.6062271062272,39.1,24.450810024923843,0.0107484076433121,1.5335999823216142,86.18,94.59,10.5,9.37
236,360000,江西,中部,2008,15816,4868.181818181818,40.381961374135386,34.6240373799429,3.4,22.94,,2062.0,41.8,20.032447867093538,0.0084076028957918,2.631252737444941,90.18,96.49,11.06,10.23
237,360000,江西,中部,2009,17277,5605.595667870036,37.20629556379091,35.19266055045872,3.4,24.77,,2118.0,44.4,19.27667103538663,0.007394495412844,2.761189730985618,92.22,98.0,12.1,9.22
238,360000,江西,中部,2010,21099,6658.449125952488,40.456828509925856,33.59728024554522,3.3,26.6,20.0,2162.0,46.6,17.1221971182539,0.0059372069230113,2.5550367605004003,92.36,97.43,13.77,7.61
239,360000,江西,中部,2011,25928,7958.202950379973,41.56198216681133,33.890111787302,3.0,28.53,24.0,2212.0,46.8,16.7838059476024,0.0050420820924511,1.7265051684683972,94.31,97.94,14.4,9.78
240,360000,江西,中部,2012,28624,9214.078212290502,45.44186909201714,34.94148051562732,3.0,36.35,28.0,2295.0,46.0,15.708519093982526,0.0044324898303364,2.216135293221428,94.4,97.67,14.99,10.01
241,360000,江西,中部,2013,31952,10491.733690795352,46.717574849436645,35.64775317827723,3.2,38.54,33.0,2381.0,45.1,14.484972238150515,0.0038999454553083,2.137279197763882,95.1,97.73,15.26,9.15
242,360000,江西,中部,2014,34988,11813.839285714286,48.46704612769464,37.03327844368706,3.3,41.11,34.0,2527.0,44.6,13.294080853725475,0.0034108170898275,1.754706776212429,95.18,97.78,15.77,8.56
243,360000,江西,中部,2015,37436,14313.935340022295,49.08137018277412,39.91919384538374,3.4,43.33,39.0,2654.0,44.1,13.302742999481552,0.0031470302546347,1.9813939785384864,94.83,97.55,16.6,8.69
244,360000,江西,中部,2016,40950,16010.898576512456,46.59483692121107,42.75475022568331,3.4,45.54,45.0,2698.0,43.6,12.023318795340591,0.0024912173846839,2.55295187768008,95.31,97.69,17.33,8.86
245,360000,江西,中部,2017,44878,17996.009753934824,43.96113055539795,44.18875056900271,3.3,50.64,,2676.0,45.2,,0.0015694579135907,2.80545518216873,97.38,98.11,17.9,12.55
246,360000,江西,中部,2018,50347,20043.651672944827,41.87034187792897,47.35764752492682,3.4,53.68,,2771.0,45.9,,0.0010978803953073,2.8680975100220203,97.4,98.31,19.37,9.72
247,360000,江西,中部,2019,54640,21809.787422497782,38.9457944510553,47.79323233592651,2.9,57.25,,3010.0,45.5,,0.0009206520373125,3.0418989165153127,97.87,98.45,19.93,9.63
248,360000,江西,中部,2020,57065,21977.64992254924,37.57132069139117,48.21270653944613,3.2,63.3,,3424.0,46.4,,0.0003975641920719,3.2704133004099445,97.59,98.62,19.81,9.73
249,360000,江西,中部,2021,66020,25306.61943767988,41.48523278953572,47.81780754866266,2.8,68.03,,4001.0,46.9,,0.0002933504985282,3.386847660450784,98.76,99.17,23.85,8.29
250,360000,江西,中部,2022,69019,25984.5406360424,40.44864434008728,48.902728921182295,,69.45,,4423.0,46.6,,0.0002434820496062,3.2600866777243187,98.82,99.37,25.92,14.06
251,360000,江西,中部,2023,71216,27072.203765227023,40.83329774399163,49.82344775326785,,75.46,,4510.0,46.9,,0.0001987571467169,3.3280928027674275,99.36,99.5,26.87,
252,360000,江西,中部,2024,75862,28480.008884940027,39.84346172036193,52.36108471602952,,,,,,,,,,,,
253,370000,山东,东部,2007,24329,9189.17476246397,74.07210911422067,34.059186287585675,3.2,,,1537.738870502829,38.6,14.713158230661897,0.0080204770645432,1.5005415920595973,97.07,98.79,18.66,11.42
254,370000,山东,东部,2008,28861,11318.678984814696,72.35844801194975,34.3777438372033,3.7,34.06,,2071.0,39.8,13.240919051729865,0.0062421143502224,2.1666309258834757,98.5,99.39,19.6,12.19
255,370000,山东,东部,2009,31282,13054.910242872227,67.28433409738437,35.69605427070357,3.4,37.08,,2153.0,41.2,13.09141932513676,0.0053834019390131,2.3310187381222707,99.17,99.47,20.94,10.34
256,370000,山东,东部,2010,35599,15248.539841468502,66.32955611901482,37.66850910162872,3.4,40.1,35.0,2202.0,41.5,12.863792468125876,0.0045332743754145,2.724467615433423,99.3,99.57,22.23,10.18
257,370000,山东,东部,2011,40581,17750.12933264356,69.08999674134908,39.34555060937056,3.4,43.39,38.0,2191.0,41.5,11.348576343469457,0.0046778565924909,2.2780568844498377,99.48,99.74,23.62,12.41
258,370000,山东,东部,2012,44348,20242.995467655543,68.75122787288382,41.0509971529868,3.3,48.87,40.0,2238.0,42.1,11.152935589527274,0.0040710193610864,2.615284561657848,99.48,99.85,24.7,12.76
259,370000,山东,东部,2013,48673,22875.846501128668,68.17291591914842,42.8231064774429,3.2,50.32,45.0,2304.0,42.6,10.4462416806247,0.0034745470943703,3.181587130725989,99.58,99.85,25.34,13.54
260,370000,山东,东部,2014,51933,25603.07911908646,70.03779967703777,44.360588323341496,3.3,51.14,48.0,2421.0,42.8,10.131462851650818,0.003131868564721,2.322179200842655,99.49,99.92,25.77,13.17
261,370000,山东,东部,2015,56205,21843.60429758768,67.02210057927202,46.2500542605374,3.4,52.74,49.0,2516.0,42.3,10.126969657507487,0.002759510063521,2.631269537855105,99.37,99.95,25.82,14.43
262,370000,山东,东部,2016,59239,23545.673317958484,66.93363151769061,48.27432461178473,3.5,54.39,53.0,2620.0,42.3,8.638008934269305,0.0012419485215911,2.7330012643900035,99.51,99.78,24.65,15.88
263,370000,山东,东部,2017,62993,25443.93501445231,65.87131685820444,49.59968006144852,3.4,58.45,,2519.0,42.1,,0.0006606667608284,2.558109392551629,99.57,99.82,25.13,16.36
264,370000,山东,东部,2018,66284,27270.318547186664,64.20577846066116,51.275714978041655,3.4,60.56,,2588.0,41.8,,0.0005120864710445,2.8432941027387497,99.2,99.4,25.28,15.13
265,370000,山东,东部,2019,69901,29267.069067880468,60.77146975351404,52.80895372162091,3.3,62.53,,2855.0,41.8,,0.0003990615320277,2.853881278538813,99.14,99.73,25.28,16.08
266,370000,山东,东部,2020,71825,29435.514018691592,58.396032588182514,53.54143371676771,3.1,63.7,,3154.0,41.6,,0.0002655285432881,2.5952684465777422,99.31,99.84,25.64,15.56
267,370000,山东,东部,2021,81510,34280.62930186824,62.19039097903555,53.10599552097612,2.9,66.27,,3429.0,43.0,,0.0001994565322315,2.277694490641296,99.33,99.88,26.5,14.41
268,370000,山东,东部,2022,86143,34167.37183902392,58.57297980068649,53.34523144801883,,68.25,,3663.0,43.8,,0.0001665964426692,1.7982245315423095,99.47,99.92,26.45,17.71
269,370000,山东,东部,2023,90771,37689.02499259113,59.33026751466808,53.84522644503507,,72.96,,3909.0,43.9,,0.0001460865636204,1.6636013778698338,99.66,99.92,26.48,
270,370000,山东,东部,2024,97575,39741.26984126984,58.96900026840588,53.10188726718599,,,,,,,,,,,,
271,410000,河南,中部,2007,15811,5011.004273504273,46.085501520894255,32.13464197780701,3.4,,,1170.08547008547,34.3,19.998448514283787,0.0105494283112415,3.256691667423996,68.87,88.63,10.81,7.8
272,410000,河南,中部,2008,18879,6167.568140842082,44.21877533846713,30.710028811619367,3.4,25.49,,1648.0,35.4,17.433172266420083,0.0081867849954048,3.324406888118477,66.91,85.56,9.9,7.98
273,410000,河南,中部,2009,20280,7111.204806577422,38.75268432355046,32.27568948438559,3.5,27.9,,1774.0,36.3,17.41202231374798,0.0070642823627548,3.199851329772589,72.89,88.34,10.44,8.15
274,410000,河南,中部,2010,23984,8510.579479000531,40.43511097320368,32.462591039505625,3.4,30.3,26.0,1839.0,36.6,15.83222246744648,0.005909070845288,2.821312943848905,73.43,91.03,10.25,7.58
275,410000,河南,中部,2011,27901,9992.178416657858,40.52325116149896,33.997879834490305,3.4,32.01,28.0,1901.0,36.6,14.39223821845304,0.0052073240699578,2.2500364807169992,76.19,92.64,10.83,8.68
276,410000,河南,中部,2012,30497,11451.531682752831,40.7544343240652,35.70967374378063,3.1,41.88,30.0,2012.0,36.9,13.937897720798704,0.0044054430130619,2.186201661872803,77.94,91.76,11.08,8.6
277,410000,河南,中部,2013,33114,12980.883735506111,43.2697216743606,37.334703232435,3.1,45.66,35.0,2114.0,37.6,13.042977949893306,0.0039642772465028,2.0049047795625823,81.98,92.16,11.57,9.07
278,410000,河南,中部,2014,35982,14520.47693105236,45.43706841784866,38.89219894258245,3.0,48.68,37.0,2203.0,38.3,12.2294850584819,0.0034655298078369,1.9896528101461517,83.76,92.99,11.67,9.75
279,410000,河南,中部,2015,38338,15952.788372332749,44.35791656555406,40.77407837860431,3.0,51.65,39.0,2293.0,37.7,11.689295412319566,0.0030856890149686,2.614514622721289,86.02,93.1,12.06,10.14
280,410000,河南,中部,2016,41326,17666.700756800983,42.30721758472927,42.73068103047755,3.0,54.72,43.0,2352.0,39.3,9.98911782316711,0.0009602651474684,2.625795909167747,88.93,93.42,12.97,10.88
281,410000,河南,中部,2017,45723,19624.682063282125,41.47296823572945,44.04984729469557,2.8,58.48,,2455.0,39.4,,0.0003118802272843,2.941384112022124,93.96,95.88,13.9,12.28
282,410000,河南,中部,2018,50714,21561.232765612327,40.856262876000926,47.23295264529126,3.0,63.35,,2653.0,40.0,,0.0002457150066385,3.891413612679044,96.3,96.65,14.57,12.59
283,410000,河南,中部,2019,54356,23711.948288051717,39.76699957595143,48.487652137652695,3.2,66.41,,2913.0,41.0,,0.0001943489867418,3.466080541680236,97.05,97.38,15.19,12.29
284,410000,河南,中部,2020,54691,22651.7452972538,40.19061630226354,49.179497008813215,3.2,67.1,,3223.0,41.9,,0.0001231123086506,2.628349306398449,96.83,98.19,15.32,12.2
285,410000,河南,中部,2021,58587,24680.15784680765,44.49908986753254,49.72878215438236,3.4,72.99,,3424.0,41.6,,0.0001033210840448,2.1504881805424816,97.65,99.32,16.37,9.67
286,410000,河南,中部,2022,58942,24715.35656401945,39.92157231079908,52.12667102942111,,76.2,,3652.0,40.3,,0.0001011678097426,1.7206189682297413,98.21,99.3,16.86,13.96
