row_id,year,region,resilience,weight_method,gi_star_z,p_value,gi_bin,class_95
1284,2020,广西,0.505758,4-Nearest Neighbors,-0.37215,0.709781,0,Not Significant
1285,2020,新疆,0.538861,4-Nearest Neighbors,-1.977257,0.048013,-2,Cold Spot
1286,2020,江苏,0.631126,4-Nearest Neighbors,2.729751,0.006338,3,Hot Spot
1287,2020,江西,0.543501,4-Nearest Neighbors,1.373779,0.16951,0,Not Significant
1288,2020,河北,0.598597,4-Nearest Neighbors,2.669588,0.007594,3,Hot Spot
1289,2020,河南,0.514465,4-Nearest Neighbors,0.013017,0.989614,0,Not Significant
1290,2020,浙江,0.620341,4-Nearest Neighbors,2.621128,0.008764,3,Hot Spot
1291,2020,海南,0.547922,4-Nearest Neighbors,-0.37215,0.709781,0,Not Significant
1292,2020,湖北,0.540453,4-Nearest Neighbors,-0.17355,0.862219,0,Not Significant
1293,2020,湖南,0.557289,4-Nearest Neighbors,-0.661564,0.508251,0,Not Significant
1294,2020,甘肃,0.471536,4-Nearest Neighbors,-1.511421,0.130681,0,Not Significant
1295,2020,福建,0.587198,4-Nearest Neighbors,1.577752,0.114623,0,Not Significant
1296,2020,西藏,0.450169,4-Nearest Neighbors,-2.041535,0.041198,-2,Cold Spot
1297,2020,贵州,0.489773,4-Nearest Neighbors,-1.851595,0.064084,-1,Not Significant
1298,2020,辽宁,0.498686,4-Nearest Neighbors,0.99608,0.319212,0,Not Significant
1299,2020,重庆,0.531393,4-Nearest Neighbors,-0.861948,0.388716,0,Not Significant
1300,2020,陕西,0.516455,4-Nearest Neighbors,-0.379167,0.704564,0,Not Significant
1301,2020,青海,0.532763,4-Nearest Neighbors,-2.134058,0.032838,-2,Cold Spot
1302,2020,黑龙江,0.527241,4-Nearest Neighbors,0.232855,0.815874,0,Not Significant
1303,2021,上海,0.640041,Fixed Distance Band,2.586071,0.009708,3,Hot Spot
1304,2021,云南,0.467638,Fixed Distance Band,-1.452061,0.146485,0,Not Significant
1305,2021,内蒙古,0.555138,Fixed Distance Band,0.63769,0.523675,0,Not Significant
1306,2021,北京,0.682845,Fixed Distance Band,1.160743,0.245746,0,Not Significant
1307,2021,吉林,0.529619,Fixed Distance Band,0.537113,0.591189,0,Not Significant
1308,2021,四川,0.52662,Fixed Distance Band,-2.716074,0.006606,-3,Cold Spot
1309,2021,天津,0.55256,Fixed Distance Band,1.692566,0.090538,1,Not Significant
1310,2021,宁夏,0.526465,Fixed Distance Band,0.110645,0.911898,0,Not Significant
1311,2021,安徽,0.590829,Fixed Distance Band,3.890385,0.0001,3,Hot Spot
1312,2021,山东,0.616817,Fixed Distance Band,2.282565,0.022456,2,Hot Spot
1313,2021,山西,0.606568,Fixed Distance Band,1.001625,0.316525,0,Not Significant
1314,2021,广东,0.60541,Fixed Distance Band,1.13408,0.256761,0,Not Significant
1315,2021,广西,0.519195,Fixed Distance Band,-0.369299,0.711905,0,Not Significant
1316,2021,新疆,0.546508,Fixed Distance Band,-1.6323,0.102616,0,Not Significant
1317,2021,江苏,0.657246,Fixed Distance Band,3.171349,0.001517,3,Hot Spot
1318,2021,江西,0.589518,Fixed Distance Band,2.003203,0.045156,2,Hot Spot
1319,2021,河北,0.581967,Fixed Distance Band,1.692566,0.090538,1,Not Significant
1320,2021,河南,0.520947,Fixed Distance Band,2.764802,0.005696,3,Hot Spot
1321,2021,浙江,0.622391,Fixed Distance Band,2.857092,0.004275,3,Hot Spot
1322,2021,海南,0.580847,Fixed Distance Band,-1.09551,0.273293,0,Not Significant
1323,2021,湖北,0.566689,Fixed Distance Band,1.990414,0.046545,2,Hot Spot
1324,2021,湖南,0.569453,Fixed Distance Band,0.920303,0.357414,0,Not Significant
1325,2021,甘肃,0.47702,Fixed Distance Band,-1.00239,0.316155,0,Not Significant
1326,2021,福建,0.61662,Fixed Distance Band,2.321644,0.020252,2,Hot Spot
1327,2021,西藏,0.45503,Fixed Distance Band,-1.506721,0.131882,0,Not Significant
1328,2021,贵州,0.496526,Fixed Distance Band,-1.2052,0.228126,0,Not Significant
1329,2021,辽宁,0.524228,Fixed Distance Band,1.488075,0.136731,0,Not Significant
1330,2021,重庆,0.587532,Fixed Distance Band,-1.244086,0.213468,0,Not Significant
1331,2021,陕西,0.532567,Fixed Distance Band,0.83117,0.405878,0,Not Significant
1332,2021,青海,0.548271,Fixed Distance Band,-2.461694,0.013828,-2,Cold Spot
1333,2021,黑龙江,0.522794,Fixed Distance Band,-1.208578,0.226825,0,Not Significant
1334,2021,上海,0.640041,Queen Contiguity,2.603065,0.009239,3,Hot Spot
1335,2021,云南,0.467638,Queen Contiguity,-3.072603,0.002122,-3,Cold Spot
1336,2021,内蒙古,0.555138,Queen Contiguity,-1.446472,0.148045,0,Not Significant
1337,2021,北京,0.682845,Queen Contiguity,1.466296,0.142568,0,Not Significant
1338,2021,吉林,0.529619,Queen Contiguity,-1.13118,0.257979,0,Not Significant
1339,2021,四川,0.52662,Queen Contiguity,-3.027232,0.002468,-3,Cold Spot
1340,2021,天津,0.55256,Queen Contiguity,1.466296,0.142568,0,Not Significant
1341,2021,宁夏,0.526465,Queen Contiguity,-1.528928,0.126282,0,Not Significant
1342,2021,安徽,0.590829,Queen Contiguity,1.821366,0.068551,1,Not Significant
1343,2021,山东,0.616817,Queen Contiguity,1.418282,0.156109,0,Not Significant
1344,2021,山西,0.606568,Queen Contiguity,-0.105654,0.915857,0,Not Significant
1345,2021,广东,0.60541,Queen Contiguity,0.814402,0.415415,0,Not Significant
1346,2021,广西,0.519195,Queen Contiguity,-1.09551,0.273293,0,Not Significant
1347,2021,新疆,0.546508,Queen Contiguity,-2.159626,0.030802,-2,Cold Spot
1348,2021,江苏,0.657246,Queen Contiguity,2.843065,0.004468,3,Hot Spot
1349,2021,江西,0.589518,Queen Contiguity,1.793654,0.072868,1,Not Significant
1350,2021,河北,0.581967,Queen Contiguity,1.10095,0.270918,0,Not Significant
1351,2021,河南,0.520947,Queen Contiguity,0.658114,0.510465,0,Not Significant
1352,2021,浙江,0.622391,Queen Contiguity,2.875562,0.004033,3,Hot Spot
1353,2021,海南,0.580847,Queen Contiguity,-0.315103,0.752683,0,Not Significant
1354,2021,湖北,0.566689,Queen Contiguity,0.195738,0.844815,0,Not Significant
1355,2021,湖南,0.569453,Queen Contiguity,0.013362,0.989339,0,Not Significant
1356,2021,甘肃,0.47702,Queen Contiguity,-1.7288,0.083845,-1,Not Significant
1357,2021,福建,0.61662,Queen Contiguity,1.829803,0.067279,1,Not Significant
1358,2021,西藏,0.45503,Queen Contiguity,-2.366472,0.017959,-2,Cold Spot
1359,2021,贵州,0.496526,Queen Contiguity,-1.695067,0.090063,-1,Not Significant
1360,2021,辽宁,0.524228,Queen Contiguity,-0.551321,0.581413,0,Not Significant
1361,2021,重庆,0.587532,Queen Contiguity,-0.760264,0.447097,0,Not Significant
1362,2021,陕西,0.532567,Queen Contiguity,-1.133965,0.256809,0,Not Significant
1363,2021,青海,0.548271,Queen Contiguity,-2.282674,0.02245,-2,Cold Spot
1364,2021,黑龙江,0.522794,Queen Contiguity,-0.865123,0.386971,0,Not Significant
1365,2021,上海,0.640041,4-Nearest Neighbors,2.843065,0.004468,3,Hot Spot
1366,2021,云南,0.467638,4-Nearest Neighbors,-1.889121,0.058876,-1,Not Significant
1367,2021,内蒙古,0.555138,4-Nearest Neighbors,1.518961,0.128772,0,Not Significant
1368,2021,北京,0.682845,4-Nearest Neighbors,2.069866,0.038465,2,Hot Spot
1369,2021,吉林,0.529619,4-Nearest Neighbors,0.027064,0.978409,0,Not Significant
1370,2021,四川,0.52662,4-Nearest Neighbors,-1.769685,0.07678,-1,Not Significant
1371,2021,天津,0.55256,4-Nearest Neighbors,2.069866,0.038465,2,Hot Spot
1372,2021,宁夏,0.526465,4-Nearest Neighbors,-1.299122,0.193902,0,Not Significant
1373,2021,安徽,0.590829,4-Nearest Neighbors,1.986773,0.046948,2,Hot Spot
1374,2021,山东,0.616817,4-Nearest Neighbors,2.522512,0.011652,2,Hot Spot
1375,2021,山西,0.606568,4-Nearest Neighbors,1.035,0.300669,0,Not Significant
1376,2021,广东,0.60541,4-Nearest Neighbors,0.814402,0.415415,0,Not Significant
1377,2021,广西,0.519195,4-Nearest Neighbors,-0.335702,0.737096,0,Not Significant
1378,2021,新疆,0.546508,4-Nearest Neighbors,-2.284059,0.022368,-2,Cold Spot
1379,2021,江苏,0.657246,4-Nearest Neighbors,2.843065,0.004468,3,Hot Spot
1380,2021,江西,0.589518,4-Nearest Neighbors,1.605894,0.108297,0,Not Significant
1381,2021,河北,0.581967,4-Nearest Neighbors,2.069866,0.038465,2,Hot Spot
1382,2021,河南,0.520947,4-Nearest Neighbors,0.076671,0.938885,0,Not Significant
1383,2021,浙江,0.622391,4-Nearest Neighbors,2.841306,0.004493,3,Hot Spot
1384,2021,海南,0.580847,4-Nearest Neighbors,-0.335702,0.737096,0,Not Significant
1385,2021,湖北,0.566689,4-Nearest Neighbors,0.236104,0.813352,0,Not Significant
1386,2021,湖南,0.569453,4-Nearest Neighbors,0.00627,0.994997,0,Not Significant
1387,2021,甘肃,0.47702,4-Nearest Neighbors,-1.769149,0.076869,-1,Not Significant
1388,2021,福建,0.61662,4-Nearest Neighbors,1.736129,0.082541,1,Not Significant
1389,2021,西藏,0.45503,4-Nearest Neighbors,-2.282674,0.02245,-2,Cold Spot
1390,2021,贵州,0.496526,4-Nearest Neighbors,-1.506545,0.131927,0,Not Significant
1391,2021,辽宁,0.524228,4-Nearest Neighbors,0.555585,0.578494,0,Not Significant
1392,2021,重庆,0.587532,4-Nearest Neighbors,-0.555522,0.578538,0,Not Significant
1393,2021,陕西,0.532567,4-Nearest Neighbors,-0.498216,0.618332,0,Not Significant
1394,2021,青海,0.548271,4-Nearest Neighbors,-2.461694,0.013828,-2,Cold Spot
1395,2021,黑龙江,0.522794,4-Nearest Neighbors,0.05009,0.960051,0,Not Significant
1396,2022,上海,0.633972,Fixed Distance Band,2.438315,0.014756,2,Hot Spot
1397,2022,云南,0.464937,Fixed Distance Band,-1.432681,0.151949,0,Not Significant
1398,2022,内蒙古,0.548347,Fixed Distance Band,0.407338,0.68376,0,Not Significant
1399,2022,北京,0.671017,Fixed Distance Band,0.865932,0.386527,0,Not Significant
1400,2022,吉林,0.519728,Fixed Distance Band,0.057678,0.954005,0,Not Significant
1401,2022,四川,0.530748,Fixed Distance Band,-2.347621,0.018894,-2,Cold Spot
1402,2022,天津,0.545438,Fixed Distance Band,1.419291,0.155814,0,Not Significant
1403,2022,宁夏,0.538799,Fixed Distance Band,0.320711,0.74843,0,Not Significant
1404,2022,安徽,0.595247,Fixed Distance Band,3.929896,8.5e-05,3,Hot Spot
1405,2022,山东,0.607962,Fixed Distance Band,2.13924,0.032416,2,Hot Spot
1406,2022,山西,0.605052,Fixed Distance Band,0.988005,0.32315,0,Not Significant
1407,2022,广东,0.598961,Fixed Distance Band,1.358346,0.174354,0,Not Significant
1408,2022,广西,0.531084,Fixed Distance Band,-0.300029,0.764155,0,Not Significant
1409,2022,新疆,0.551347,Fixed Distance Band,-1.531072,0.125752,0,Not Significant
1410,2022,江苏,0.644596,Fixed Distance Band,3.013872,0.002579,3,Hot Spot
1411,2022,江西,0.598967,Fixed Distance Band,2.222166,0.026272,2,Hot Spot
1412,2022,河北,0.577204,Fixed Distance Band,1.419291,0.155814,0,Not Significant
1413,2022,河南,0.514947,Fixed Distance Band,2.917507,0.003528,3,Hot Spot
1414,2022,浙江,0.627343,Fixed Distance Band,2.764872,0.005695,3,Hot Spot
1415,2022,海南,0.574,Fixed Distance Band,-1.269787,0.20416,0,Not Significant
1416,2022,湖北,0.571364,Fixed Distance Band,2.214931,0.026765,2,Hot Spot
1417,2022,湖南,0.560436,Fixed Distance Band,1.086264,0.277362,0,Not Significant
1418,2022,甘肃,0.489343,Fixed Distance Band,-0.453206,0.6504,0,Not Significant
1419,2022,福建,0.610356,Fixed Distance Band,2.453851,0.014134,2,Hot Spot
1420,2022,西藏,0.465791,Fixed Distance Band,-1.27681,0.201669,0,Not Significant
1421,2022,贵州,0.501224,Fixed Distance Band,-1.042265,0.297289,0,Not Significant
1422,2022,辽宁,0.510772,Fixed Distance Band,0.988683,0.322818,0,Not Significant
1423,2022,重庆,0.602723,Fixed Distance Band,-0.908136,0.363807,0,Not Significant
1424,2022,陕西,0.553634,Fixed Distance Band,0.954902,0.339627,0,Not Significant
1425,2022,青海,0.561964,Fixed Distance Band,-2.14025,0.032335,-2,Cold Spot
1426,2022,黑龙江,0.52555,Fixed Distance Band,-1.549468,0.121269,0,Not Significant
1427,2022,上海,0.633972,Queen Contiguity,2.588679,0.009634,3,Hot Spot
1428,2022,云南,0.464937,Queen Contiguity,-3.02315,0.002502,-3,Cold Spot
1429,2022,内蒙古,0.548347,Queen Contiguity,-1.484733,0.137614,0,Not Significant
1430,2022,北京,0.671017,Queen Contiguity,1.260965,0.207321,0,Not Significant
1431,2022,吉林,0.519728,Queen Contiguity,-1.512573,0.130388,0,Not Significant
1432,2022,四川,0.530748,Queen Contiguity,-2.62478,0.00867,-3,Cold Spot
1433,2022,天津,0.545438,Queen Contiguity,1.260965,0.207321,0,Not Significant
1434,2022,宁夏,0.538799,Queen Contiguity,-1.244217,0.21342,0,Not Significant
1435,2022,安徽,0.595247,Queen Contiguity,1.873249,0.061034,1,Not Significant
1436,2022,山东,0.607962,Queen Contiguity,1.218948,0.222864,0,Not Significant
1437,2022,山西,0.605052,Queen Contiguity,-0.119479,0.904896,0,Not Significant
1438,2022,广东,0.598961,Queen Contiguity,0.837192,0.402485,0,Not Significant
1439,2022,广西,0.531084,Queen Contiguity,-1.269787,0.20416,0,Not Significant
1440,2022,新疆,0.551347,Queen Contiguity,-1.887599,0.05908,-1,Not Significant
1441,2022,江苏,0.644596,Queen Contiguity,2.827319,0.004694,3,Hot Spot
1442,2022,江西,0.598967,Queen Contiguity,1.892051,0.058484,1,Not Significant
1443,2022,河北,0.577204,Queen Contiguity,0.654829,0.512578,0,Not Significant
1444,2022,河南,0.514947,Queen Contiguity,0.744024,0.456862,0,Not Significant
1445,2022,浙江,0.627343,Queen Contiguity,2.977386,0.002907,3,Hot Spot
1446,2022,海南,0.574,Queen Contiguity,-0.279223,0.780074,0,Not Significant
1447,2022,湖北,0.571364,Queen Contiguity,0.509072,0.610701,0,Not Significant
1448,2022,湖南,0.560436,Queen Contiguity,0.236761,0.812842,0,Not Significant
1449,2022,甘肃,0.489343,Queen Contiguity,-1.357157,0.174731,0,Not Significant
1450,2022,福建,0.610356,Queen Contiguity,1.942585,0.052066,1,Not Significant
1451,2022,西藏,0.465791,Queen Contiguity,-2.252993,0.02426,-2,Cold Spot
1452,2022,贵州,0.501224,Queen Contiguity,-1.619323,0.105378,0,Not Significant
1453,2022,辽宁,0.510772,Queen Contiguity,-0.973755,0.330178,0,Not Significant
1454,2022,重庆,0.602723,Queen Contiguity,-0.477716,0.632853,0,Not Significant
1455,2022,陕西,0.553634,Queen Contiguity,-0.81812,0.413289,0,Not Significant
1456,2022,青海,0.561964,Queen Contiguity,-2.020946,0.043285,-2,Cold Spot
1457,2022,黑龙江,0.52555,Queen Contiguity,-1.105032,0.269146,0,Not Significant
1458,2022,上海,0.633972,4-Nearest Neighbors,2.827319,0.004694,3,Hot Spot
1459,2022,云南,0.464937,4-Nearest Neighbors,-1.721233,0.085209,-1,Not Significant
1460,2022,内蒙古,0.548347,4-Nearest Neighbors,1.286472,0.198278,0,Not Significant
1461,2022,北京,0.671017,4-Nearest Neighbors,1.853277,0.063843,1,Not Significant
1462,2022,吉林,0.519728,4-Nearest Neighbors,-0.373137,0.709047,0,Not Significant
1463,2022,四川,0.530748,4-Nearest Neighbors,-1.506833,0.131853,0,Not Significant
1464,2022,天津,0.545438,4-Nearest Neighbors,1.853277,0.063843,1,Not Significant
1465,2022,宁夏,0.538799,4-Nearest Neighbors,-1.045621,0.295736,0,Not Significant
1466,2022,安徽,0.595247,4-Nearest Neighbors,1.942954,0.052022,1,Not Significant
1467,2022,山东,0.607962,4-Nearest Neighbors,2.229252,0.025797,2,Hot Spot
1468,2022,山西,0.605052,4-Nearest Neighbors,1.046838,0.295174,0,Not Significant
1469,2022,广东,0.598961,4-Nearest Neighbors,0.837192,0.402485,0,Not Significant
1470,2022,广西,0.531084,4-Nearest Neighbors,-0.43779,0.661539,0,Not Significant
1471,2022,新疆,0.551347,4-Nearest Neighbors,-1.944399,0.051847,-1,Not Significant
1472,2022,江苏,0.644596,4-Nearest Neighbors,2.827319,0.004694,3,Hot Spot
1473,2022,江西,0.598967,4-Nearest Neighbors,1.717088,0.085963,1,Not Significant
1474,2022,河北,0.577204,4-Nearest Neighbors,1.853277,0.063843,1,Not Significant
1475,2022,河南,0.514947,4-Nearest Neighbors,0.27091,0.786461,0,Not Significant
1476,2022,浙江,0.627343,4-Nearest Neighbors,2.850081,0.004371,3,Hot Spot
1477,2022,海南,0.574,4-Nearest Neighbors,-0.43779,0.661539,0,Not Significant
1478,2022,湖北,0.571364,4-Nearest Neighbors,0.313438,0.753948,0,Not Significant
1479,2022,湖南,0.560436,4-Nearest Neighbors,0.218332,0.827171,0,Not Significant
1480,2022,甘肃,0.489343,4-Nearest Neighbors,-1.305059,0.191873,0,Not Significant
1481,2022,福建,0.610356,4-Nearest Neighbors,1.7524,0.079705,1,Not Significant
1482,2022,西藏,0.465791,4-Nearest Neighbors,-2.020946,0.043285,-2,Cold Spot
1483,2022,贵州,0.501224,4-Nearest Neighbors,-1.438967,0.15016,0,Not Significant
1484,2022,辽宁,0.510772,4-Nearest Neighbors,0.117977,0.906086,0,Not Significant
1485,2022,重庆,0.602723,4-Nearest Neighbors,-0.430278,0.666993,0,Not Significant
1486,2022,陕西,0.553634,4-Nearest Neighbors,-0.265785,0.790405,0,Not Significant
1487,2022,青海,0.561964,4-Nearest Neighbors,-2.14025,0.032335,-2,Cold Spot
1488,2022,黑龙江,0.52555,4-Nearest Neighbors,-0.345479,0.729735,0,Not Significant
1489,2023,上海,0.661968,Fixed Distance Band,2.528561,0.011453,2,Hot Spot
1490,2023,云南,0.492741,Fixed Distance Band,-1.731796,0.08331,-1,Not Significant
1491,2023,内蒙古,0.555041,Fixed Distance Band,0.102777,0.91814,0,Not Significant
1492,2023,北京,0.680596,Fixed Distance Band,0.515348,0.60631,0,Not Significant
1493,2023,吉林,0.551096,Fixed Distance Band,-0.097711,0.922162,0,Not Significant
1494,2023,四川,0.553599,Fixed Distance Band,-2.239315,0.025135,-2,Cold Spot
1495,2023,天津,0.548104,Fixed Distance Band,1.26998,0.204092,0,Not Significant
1496,2023,宁夏,0.555274,Fixed Distance Band,0.250062,0.802539,0,Not Significant
1497,2023,安徽,0.602285,Fixed Distance Band,3.793017,0.000149,3,Hot Spot
1498,2023,山东,0.617723,Fixed Distance Band,2.091724,0.036463,2,Hot Spot
1499,2023,山西,0.594087,Fixed Distance Band,0.651181,0.51493,0,Not Significant
1500,2023,广东,0.606018,Fixed Distance Band,1.104536,0.269361,0,Not Significant
1501,2023,广西,0.532261,Fixed Distance Band,-0.446039,0.655569,0,Not Significant
1502,2023,新疆,0.567854,Fixed Distance Band,-1.221316,0.221966,0,Not Significant
1503,2023,江苏,0.650255,Fixed Distance Band,2.884442,0.003921,3,Hot Spot
1504,2023,江西,0.616893,Fixed Distance Band,2.175343,0.029604,2,Hot Spot
1505,2023,河北,0.584177,Fixed Distance Band,1.26998,0.204092,0,Not Significant
1506,2023,河南,0.530842,Fixed Distance Band,2.794292,0.005201,3,Hot Spot
1507,2023,浙江,0.644735,Fixed Distance Band,2.957368,0.003103,3,Hot Spot
1508,2023,海南,0.568264,Fixed Distance Band,-1.699311,0.089261,-1,Not Significant
1509,2023,湖北,0.592645,Fixed Distance Band,1.931509,0.05342,1,Not Significant
1510,2023,湖南,0.567853,Fixed Distance Band,1.034163,0.30106,0,Not Significant
1511,2023,甘肃,0.515395,Fixed Distance Band,-0.392771,0.694488,0,Not Significant
1512,2023,福建,0.626033,Fixed Distance Band,2.545987,0.010897,2,Hot Spot
1513,2023,西藏,0.502713,Fixed Distance Band,-0.810437,0.417689,0,Not Significant
1514,2023,贵州,0.506443,Fixed Distance Band,-1.265577,0.205665,0,Not Significant
1515,2023,辽宁,0.523497,Fixed Distance Band,0.640977,0.521538,0,Not Significant
1516,2023,重庆,0.614021,Fixed Distance Band,-1.075548,0.28213,0,Not Significant
1517,2023,陕西,0.562036,Fixed Distance Band,0.612281,0.540352,0,Not Significant
1518,2023,青海,0.592211,Fixed Distance Band,-1.609493,0.107509,0,Not Significant
1519,2023,黑龙江,0.535109,Fixed Distance Band,-1.474117,0.14045,0,Not Significant
1520,2023,上海,0.661968,Queen Contiguity,2.868086,0.00413,3,Hot Spot
1521,2023,云南,0.492741,Queen Contiguity,-2.930604,0.003383,-3,Cold Spot
1522,2023,内蒙古,0.555041,Queen Contiguity,-1.686409,0.091717,-1,Not Significant
1523,2023,北京,0.680596,Queen Contiguity,1.06645,0.28622,0,Not Significant
1524,2023,吉林,0.551096,Queen Contiguity,-1.529675,0.126097,0,Not Significant
1525,2023,四川,0.553599,Queen Contiguity,-2.262138,0.023689,-2,Cold Spot
1526,2023,天津,0.548104,Queen Contiguity,1.06645,0.28622,0,Not Significant
1527,2023,宁夏,0.555274,Queen Contiguity,-1.276003,0.201954,0,Not Significant
1528,2023,安徽,0.602285,Queen Contiguity,1.983532,0.047308,2,Hot Spot
1529,2023,山东,0.617723,Queen Contiguity,1.065095,0.286833,0,Not Significant
1530,2023,山西,0.594087,Queen Contiguity,-0.534079,0.593287,0,Not Significant
1531,2023,广东,0.606018,Queen Contiguity,0.700992,0.483308,0,Not Significant
1532,2023,广西,0.532261,Queen Contiguity,-1.699311,0.089261,-1,Not Significant
1533,2023,新疆,0.567854,Queen Contiguity,-1.381572,0.167103,0,Not Significant
1534,2023,江苏,0.650255,Queen Contiguity,2.991795,0.002773,3,Hot Spot
1535,2023,江西,0.616893,Queen Contiguity,1.993117,0.046249,2,Hot Spot
1536,2023,河北,0.584177,Queen Contiguity,0.229458,0.818513,0,Not Significant
1537,2023,河南,0.530842,Queen Contiguity,0.466413,0.64092,0,Not Significant
1538,2023,浙江,0.644735,Queen Contiguity,3.246898,0.001167,3,Hot Spot
1539,2023,海南,0.568264,Queen Contiguity,-0.770501,0.441003,0,Not Significant
1540,2023,湖北,0.592645,Queen Contiguity,0.490994,0.623431,0,Not Significant
1541,2023,湖南,0.567853,Queen Contiguity,0.045,0.964107,0,Not Significant
1542,2023,甘肃,0.515395,Queen Contiguity,-1.146216,0.251706,0,Not Significant
1543,2023,福建,0.626033,Queen Contiguity,2.097759,0.035926,2,Hot Spot
1544,2023,西藏,0.502713,Queen Contiguity,-1.710751,0.087127,-1,Not Significant
1545,2023,贵州,0.506443,Queen Contiguity,-1.76165,0.078129,-1,Not Significant
1546,2023,辽宁,0.523497,Queen Contiguity,-0.988564,0.322877,0,Not Significant
1547,2023,重庆,0.614021,Queen Contiguity,-0.548194,0.583559,0,Not Significant
1548,2023,陕西,0.562036,Queen Contiguity,-0.89453,0.371038,0,Not Significant
1549,2023,青海,0.592211,Queen Contiguity,-1.483046,0.138062,0,Not Significant
1550,2023,黑龙江,0.535109,Queen Contiguity,-1.07968,0.280285,0,Not Significant
1551,2023,上海,0.661968,4-Nearest Neighbors,2.991795,0.002773,3,Hot Spot
1552,2023,云南,0.492741,4-Nearest Neighbors,-1.811798,0.070017,-1,Not Significant
1553,2023,内蒙古,0.555041,4-Nearest Neighbors,0.831128,0.405902,0,Not Significant
1554,2023,北京,0.680596,4-Nearest Neighbors,1.461172,0.143968,0,Not Significant
1555,2023,吉林,0.551096,4-Nearest Neighbors,-0.41126,0.680882,0,Not Significant
1556,2023,四川,0.553599,4-Nearest Neighbors,-1.512516,0.130403,0,Not Significant
1557,2023,天津,0.548104,4-Nearest Neighbors,1.461172,0.143968,0,Not Significant
1558,2023,宁夏,0.555274,4-Nearest Neighbors,-1.223095,0.221294,0,Not Significant
1559,2023,安徽,0.602285,4-Nearest Neighbors,2.118516,0.034131,2,Hot Spot
1560,2023,山东,0.617723,4-Nearest Neighbors,2.025741,0.042791,2,Hot Spot
1561,2023,山西,0.594087,4-Nearest Neighbors,0.727929,0.466657,0,Not Significant
1562,2023,广东,0.606018,4-Nearest Neighbors,0.700992,0.483308,0,Not Significant
1563,2023,广西,0.532261,4-Nearest Neighbors,-0.989852,0.322247,0,Not Significant
1564,2023,新疆,0.567854,4-Nearest Neighbors,-1.466209,0.142591,0,Not Significant
1565,2023,江苏,0.650255,4-Nearest Neighbors,2.991795,0.002773,3,Hot Spot
1566,2023,江西,0.616893,4-Nearest Neighbors,1.793995,0.072814,1,Not Significant
1567,2023,河北,0.584177,4-Nearest Neighbors,1.461172,0.143968,0,Not Significant
1568,2023,河南,0.530842,4-Nearest Neighbors,0.025907,0.979332,0,Not Significant
1569,2023,浙江,0.644735,4-Nearest Neighbors,3.075323,0.002103,3,Hot Spot
1570,2023,海南,0.568264,4-Nearest Neighbors,-0.989852,0.322247,0,Not Significant
1571,2023,湖北,0.592645,4-Nearest Neighbors,0.284741,0.775842,0,Not Significant
1572,2023,湖南,0.567853,4-Nearest Neighbors,0.186328,0.852188,0,Not Significant
1573,2023,甘肃,0.515395,4-Nearest Neighbors,-1.013211,0.310959,0,Not Significant
1574,2023,福建,0.626033,4-Nearest Neighbors,1.831517,0.067023,1,Not Significant
1575,2023,西藏,0.502713,4-Nearest Neighbors,-1.483046,0.138062,0,Not Significant
1576,2023,贵州,0.506443,4-Nearest Neighbors,-1.668525,0.095212,-1,Not Significant
1577,2023,辽宁,0.523497,4-Nearest Neighbors,0.081944,0.934692,0,Not Significant
1578,2023,重庆,0.614021,4-Nearest Neighbors,-0.449868,0.652806,0,Not Significant
1579,2023,陕西,0.562036,4-Nearest Neighbors,-0.446621,0.655148,0,Not Significant
1580,2023,青海,0.592211,4-Nearest Neighbors,-1.609493,0.107509,0,Not Significant
1581,2023,黑龙江,0.535109,4-Nearest Neighbors,-0.341534,0.732702,0,Not Significant
1582,2024,上海,0.667788,Fixed Distance Band,2.403484,0.01624,2,Hot Spot
1583,2024,云南,0.498039,Fixed Distance Band,-1.772889,0.076247,-1,Not Significant
1584,2024,内蒙古,0.562382,Fixed Distance Band,0.170191,0.86486,0,Not Significant
1585,2024,北京,0.683889,Fixed Distance Band,0.547494,0.584039,0,Not Significant
1586,2024,吉林,0.557938,Fixed Distance Band,-0.15315,0.87828,0,Not Significant
1587,2024,四川,0.556586,Fixed Distance Band,-2.238276,0.025203,-2,Cold Spot
1588,2024,天津,0.547834,Fixed Distance Band,1.298763,0.194025,0,Not Significant
1589,2024,宁夏,0.562876,Fixed Distance Band,0.213753,0.83074,0,Not Significant
1590,2024,安徽,0.606839,Fixed Distance Band,3.757262,0.000172,3,Hot Spot
1591,2024,山东,0.619918,Fixed Distance Band,2.126145,0.033491,2,Hot Spot
1592,2024,山西,0.606527,Fixed Distance Band,0.671345,0.502001,0,Not Significant
1593,2024,广东,0.610713,Fixed Distance Band,1.060675,0.288838,0,Not Significant
1594,2024,广西,0.533602,Fixed Distance Band,-0.506947,0.612192,0,Not Significant
1595,2024,新疆,0.576105,Fixed Distance Band,-1.166102,0.243573,0,Not Significant
1596,2024,江苏,0.656565,Fixed Distance Band,2.862438,0.004204,3,Hot Spot
1597,2024,江西,0.621367,Fixed Distance Band,2.164365,0.030436,2,Hot Spot
1598,2024,河北,0.584914,Fixed Distance Band,1.298763,0.194025,0,Not Significant
1599,2024,河南,0.530599,Fixed Distance Band,2.790128,0.005269,3,Hot Spot
1600,2024,浙江,0.651048,Fixed Distance Band,2.899878,0.003733,3,Hot Spot
