row_id,admincode,region,zone,year,urb,gov,inno,edu,openpc,fin,dig,pri,inc,soc
255,640000,宁夏,西部,1999,42.2818791946309,18.718820861678,1.98056646681828,19.5617118048377,7994945.84837545,7.74754346182918,1.0507880910683,12.6353790613718,2579,10.5437254496589
256,640000,宁夏,西部,2000,42.2818791946309,20.6237288135593,1.98056646681828,19.5617118048377,7994945.84837545,7.32203389830509,1.0507880910683,12.6353790613718,2777,10.5437254496589
257,640000,宁夏,西部,2001,42.2818791946309,27.7356253704801,1.98056646681828,19.5617118048377,9463055.06216696,6.34262003556609,1.0507880910683,15.9857904085258,3205,10.5437254496589
258,640000,宁夏,西部,2002,42.2818791946309,30.3738069989396,1.98056646681828,19.5617118048377,7743181.81818182,5.69989395546129,1.0507880910683,19.2307692307692,3633,10.5437254496589
259,640000,宁夏,西部,2003,42.2818791946309,23.8996836873023,1.98056646681828,19.5617118048377,11262586.2068965,5.55806597379123,1.0507880910683,25.8620689655172,4062,10.5437254496589
260,640000,宁夏,西部,2004,42.2818791946309,23.6622427389883,1.98056646681828,19.5617118048377,15445731.292517,5.13560300057703,1.0507880910683,28.9115646258503,4490,10.5437254496589
261,640000,宁夏,西部,2005,42.2818791946309,27.6340748404897,1.98056646681828,19.5617118048377,16217684.5637584,5.17330574236937,1.0507880910683,31.8791946308725,4918,10.5437254496589
262,640000,宁夏,西部,2006,43.046357615894,28.2760134640714,1.98056646681828,19.5617118048377,23793493.3774834,5.00512220108298,1.0507880910683,34.7682119205298,5576,10.5437254496589
263,640000,宁夏,西部,2007,44.0983606557377,27.5581130355515,1.98056646681828,19.5617118048377,25926475.4098361,5.44667274384685,1.0507880910683,39.344262295082,6630,10.5437254496589
264,640000,宁夏,西部,2008,44.9838187702265,28.4945575842697,1.33390838236653,16.6538307507471,30411067.961165,5.25807584269663,1.0507880910683,50.1618122977346,7924,11.4136964357229
265,640000,宁夏,西部,2009,46.08,34.1327859793163,1.01767045980202,14.68683504487,19239664.0,5.44722507302439,1.20481927710843,54.4,8742,11.0278471644
266,640000,宁夏,西部,2010,47.867298578199,35.4730546541961,1.07079439671408,14.6341900884257,30963491.3112164,5.61812050645798,1.01180438448567,60.0315955766193,9864,6.28306996932901
267,640000,宁夏,西部,2011,50.1543209876543,36.5415674500466,1.11487300080747,14.5939284044708,35273858.0246914,6.1755875349415,0.985221674876847,64.8148148148148,11480,10.1925174597328
268,640000,宁夏,西部,2012,51.1380880121396,40.5612388549976,1.11180526632422,12.3154704058494,33637481.0318665,6.90286250586579,0.890207715133531,69.8027314112291,13104,10.3660511823777
269,640000,宁夏,西部,2013,52.8528528528528,39.6305365811746,1.15883271182031,12.2441678952389,48313603.6036036,7.71147484641492,1.10803324099723,84.0840840840841,14566,11.1406209348712
270,640000,宁夏,西部,2014,54.8672566371681,40.4401956425078,1.1654755360088,12.2624818831526,80165368.7315634,8.04397914224504,1.09289617486339,104.719764011799,15907,11.637763006647
271,640000,宁夏,西部,2015,57.0175438596491,44.1377839807707,1.51516482358211,12.5174573338369,54667470.7602339,8.44770101574009,1.09439124487004,137.426900584795,17329,12.844205921879
272,640000,宁夏,西部,2016,58.705035971223,45.1046235708636,1.4555135746967,12.1614296873755,46798402.8776978,8.6215574890343,1.13154172560113,161.151079136691,18832,13.0916511231208
273,640000,宁夏,西部,2017,60.9929078014184,42.8953535606037,1.86118678885182,12.4309794723117,71482510.6382979,8.31172077617723,1.12517580872011,191.489361702128,20562,11.8241815877271
274,640000,宁夏,西部,2018,62.112676056338,40.4267563101818,2.39736163375756,12.0128817668034,53191042.2535211,8.14483505213378,1.17647058823529,211.267605633803,22400,12.4018716615224
275,640000,宁夏,西部,2019,63.5983263598326,38.3697478991597,2.17341426277037,12.4682783027067,48669609.4839609,8.16059757236228,1.14285714285714,224.546722454672,24412,12.9000410209346
276,640000,宁夏,西部,2020,64.9098474341193,37.4177893486338,1.8853522116242,14.0790078089113,24721858.5298197,8.07572732098173,1.15774240231548,224.546722454672,25735,13.9459320705774
277,640000,宁夏,西部,2021,66.0689655172414,31.1209188788632,2.03096877210429,14.0073815209855,41793103.4482759,7.22287607340569,1.41442715700141,224.546722454672,27904,16.0607609829889
278,640000,宁夏,西部,2022,66.3461538461538,31.1062571014379,1.60972384041314,13.3734294801146,44230769.2307692,6.8996591309799,1.40449438202247,224.546722454672,29599,17.3756966967913
279,640000,宁夏,西部,2023,67.3525377229081,32.9516462841016,1.60216514976761,12.7722139113156,40192043.8957476,7.25117591721543,1.21293800539084,224.546722454672,31604,16.6999737349975
280,640000,宁夏,西部,2024,67.3525377229081,32.1563567638293,1.60216514976761,12.7722139113156,39780521.2620027,7.25117591721543,1.21293800539084,224.546722454672,33355,16.6999737349975
281,340000,安徽,中部,1990,35.5065359477124,8.96130592503023,1.28313354718892,17.1221147584477,5492926.30887904,4.46191051995163,1.0183299389002,7.71376989988511,685,16.5971234011079
282,340000,安徽,中部,1991,35.5065359477124,8.96130592503023,1.28313354718892,17.1221147584477,5492926.30887904,4.46191051995163,1.0183299389002,7.71376989988511,902,16.5971234011079
283,340000,安徽,中部,1992,35.5065359477124,8.96130592503023,1.28313354718892,17.1221147584477,5492926.30887904,4.46191051995163,1.0183299389002,7.71376989988511,1119,16.5971234011079
284,340000,安徽,中部,1993,35.5065359477124,6.70796460176991,1.28313354718892,17.1221147584477,5492926.30887904,4.08011178388449,1.0183299389002,7.71376989988511,1336,16.5971234011079
285,340000,安徽,中部,1994,35.5065359477124,6.7640873159765,1.28313354718892,17.1221147584477,5492926.30887904,5.17078830952208,1.0183299389002,7.71376989988511,1553,16.5971234011079
286,340000,安徽,中部,1995,35.5065359477124,7.18485617597293,1.28313354718892,17.1221147584477,5492926.30887904,5.26649746192893,1.0183299389002,7.71376989988511,1770,16.5971234011079
287,340000,安徽,中部,1996,35.5065359477124,8.12428967586489,1.28313354718892,17.1221147584477,5492926.30887904,4.55062053916443,1.0183299389002,7.71376989988511,1987,16.5971234011079
288,340000,安徽,中部,1997,35.5065359477124,8.51090367747646,1.28313354718892,17.1221147584477,5492926.30887904,3.09809286231593,1.0183299389002,7.71376989988511,2204,16.5971234011079
289,340000,安徽,中部,1998,35.5065359477124,8.92687244164178,1.28313354718892,17.1221147584477,5492926.30887904,2.77316812331748,1.0183299389002,7.71376989988511,2421,16.5971234011079
290,340000,安徽,中部,1999,35.5065359477124,9.92502923172158,1.28313354718892,17.1221147584477,5492926.30887904,2.64461104615173,1.0183299389002,7.71376989988511,2638,16.5971234011079
291,340000,安徽,中部,2000,35.5065359477124,10.350046395546,1.28313354718892,17.1221147584477,5492926.30887904,2.49896009983042,1.0183299389002,7.71376989988511,2855,16.5971234011079
292,340000,安徽,中部,2001,35.5065359477124,11.5279205207263,1.28313354718892,17.1221147584477,5907261.74934726,2.29816147082334,1.0183299389002,9.13838120104439,3239,16.5971234011079
293,340000,安徽,中部,2002,35.5065359477124,11.935627139013,1.28313354718892,17.1221147584477,6804964.19270833,2.18669174700212,1.0183299389002,10.0911458333333,3624,16.5971234011079
294,340000,安徽,中部,2003,35.5065359477124,11.7795626537908,1.28313354718892,17.1221147584477,9650835.6319974,2.0776266307628,1.0183299389002,12.1693980204446,4008,16.5971234011079
295,340000,安徽,中部,2004,35.5065359477124,11.7277885009066,1.28313354718892,17.1221147584477,11579246.9492614,1.83268019730557,1.0183299389002,14.2903018625562,4393,16.5971234011079
296,340000,安徽,中部,2005,35.5065359477124,12.5629415599288,1.28313354718892,17.1221147584477,14900960.7843137,2.19348473369862,1.0183299389002,17.3202614379085,4777,16.5971234011079
297,340000,安徽,中部,2006,37.1031096563012,14.4644093349538,1.28313354718892,17.1221147584477,20041139.116203,2.51065335446056,1.0183299389002,21.2765957446809,5573,16.5971234011079
298,340000,安徽,中部,2007,38.705459300425,15.6622091266244,1.28313354718892,17.1221147584477,26041657.4043805,2.84073738289513,1.0183299389002,23.700555737169,6724,16.5971234011079
299,340000,安徽,中部,2008,40.5052974735126,17.3059667776879,1.44372332481346,17.3793203936544,32899507.7424613,3.31592716727781,1.0183299389002,28.3618581907091,7893,13.8544012919442
300,340000,安徽,中部,2009,42.0975371065079,19.7144882049205,1.70267797116606,15.1168110853813,25571237.9709672,3.3245280587591,1.02806335093081,30.9900505627141,8683,14.1910062000448
301,340000,安徽,中部,2010,43.0082256169213,19.5294268592734,2.24067769099671,14.9292204002922,40747644.7876448,2.9962716418361,1.01903995709306,38.4421688769515,9955,12.913460683797
302,340000,安徽,中部,2011,44.7923643670462,20.2825316704432,2.33212937368869,17.0969333846,52426734.7622237,3.0881368629835,1.0689990281827,44.0388479571333,11873,11.8977048068568
303,340000,安徽,中部,2012,46.3031114084978,21.5956536198935,2.42362427764636,18.1251751447232,65715189.0264302,3.35683170044216,1.03021978021978,50.8531281365005,13593,11.5927503338795
304,340000,安徽,中部,2013,47.8623914495658,21.1314127477652,2.52132910621217,16.934310261191,76016982.2979292,4.42479595802565,1.19299595920724,59.1182364729459,15154,12.2684605109789
305,340000,安徽,中部,2014,49.3079873269968,20.7111995275248,2.77845672262602,15.9316910014794,82003168.2507921,4.65991998117204,1.41843971631206,75.3710188427547,16796,12.3457901846015
306,340000,安徽,中部,2015,50.9732157710863,21.9838279230589,2.82381594996001,16.3528987346846,79594962.5686242,5.18983517405754,1.49863760217984,95.4915987356513,18363,13.1998221037944
307,340000,安徽,中部,2016,52.6272169733134,20.9936634521452,4.6985759422048,16.4924542137807,73616544.0079563,5.49686973775739,1.547089537807,121.498425327366,19998,13.78955087408
308,340000,安徽,中部,2017,54.284299157999,20.9050013141844,4.19758180859827,16.3594629751717,89188750.2063728,5.67188521441424,1.58853157690817,151.229981839194,21863,13.9032304342009
309,340000,安徽,中部,2018,55.6451612903226,19.3236580037576,4.48574667346302,16.9390534300039,103423826.530612,6.29945105833718,1.57015026169171,185.648452929559,23984,14.5259922551981
310,340000,安徽,中部,2019,57.0256073539068,20.0627485038879,5.11280778981145,16.5337341150561,112820623.768877,6.35247180795484,1.60068846815835,220.945502298096,26415,14.6648773981294
311,340000,安徽,中部,2020,58.3292383292383,19.6355634959211,4.95049902389615,16.8842550902578,128917348.075348,6.56490154092718,1.71499292786422,220.945502298096,28103,15.6962049028646
312,340000,安徽,中部,2021,59.3980042532308,17.8339347636097,5.48132340058358,17.331726177538,172157696.711925,6.34767368648567,1.77556818181818,220.945502298096,30904,16.1977592032723
313,340000,安徽,中部,2022,60.159947772156,18.7855011578718,6.05696092260179,16.9559344040058,183140199.118655,6.34128188631111,2.02843273231623,220.945502298096,32745,17.0306380358434
314,340000,安徽,中部,2023,61.5095572618853,18.3707965466965,6.19350569267097,17.5466849924279,186897565.757229,6.45177744810906,2.30001691188906,220.945502298096,34893,17.3958214024992
315,340000,安徽,中部,2024,61.5095572618853,17.7681273357932,6.19350569267097,17.5466849924279,198497468.561163,6.45177744810906,2.30001691188906,220.945502298096,36782,17.3958214024992
316,370000,山东,东部,1990,45.0043252595156,6.63328021852948,2.05186020293123,20.0437694807348,27772571.6825961,5.1035738675165,0.643443532283115,15.6701489219827,895,11.1315958175829
317,370000,山东,东部,1991,45.0043252595156,6.63328021852948,2.05186020293123,20.0437694807348,27772571.6825961,5.1035738675165,0.643443532283115,15.6701489219827,1215,11.1315958175829
318,370000,山东,东部,1992,45.0043252595156,6.63328021852948,2.05186020293123,20.0437694807348,27772571.6825961,5.1035738675165,0.643443532283115,15.6701489219827,1535,11.1315958175829
319,370000,山东,东部,1993,45.0043252595156,6.7990181923188,2.05186020293123,20.0437694807348,27772571.6825961,5.31692174415247,0.643443532283115,15.6701489219827,1855,11.1315958175829
320,370000,山东,东部,1994,45.0043252595156,5.69046690076733,2.05186020293123,20.0437694807348,27772571.6825961,5.55598907530238,0.643443532283115,15.6701489219827,2175,11.1315958175829
321,370000,山东,东部,1995,45.0043252595156,5.56930593127952,2.05186020293123,20.0437694807348,27772571.6825961,4.70989623289054,0.643443532283115,15.6701489219827,2495,11.1315958175829
322,370000,山东,东部,1996,45.0043252595156,6.10115911485775,2.05186020293123,20.0437694807348,27772571.6825961,4.4800978959176,0.643443532283115,15.6701489219827,2815,11.1315958175829
323,370000,山东,东部,1997,45.0043252595156,6.47580731517033,2.05186020293123,20.0437694807348,27772571.6825961,4.56624497101161,0.643443532283115,15.6701489219827,3135,11.1315958175829
324,370000,山东,东部,1998,45.0043252595156,6.94761728430228,2.05186020293123,20.0437694807348,27772571.6825961,4.33246930811519,0.643443532283115,15.6701489219827,3455,11.1315958175829
325,370000,山东,东部,1999,45.0043252595156,7.33940057113881,2.05186020293123,20.0437694807348,27772571.6825961,4.11540206570765,0.643443532283115,15.6701489219827,3775,11.1315958175829
326,370000,山东,东部,2000,45.0043252595156,7.40604728138099,2.05186020293123,20.0437694807348,27772571.6825961,3.79434894480617,0.643443532283115,15.6701489219827,4095,11.1315958175829
327,370000,山东,东部,2001,45.0043252595156,8.30501751834468,2.05186020293123,20.0437694807348,32024897.6883088,3.50807606707653,0.643443532283115,16.0380488883973,4648,11.1315958175829
328,370000,山东,东部,2002,45.0043252595156,8.54116012504342,2.05186020293123,20.0437694807348,37364545.2543493,3.07944226666005,0.643443532283115,19.3789914115833,5201,11.1315958175829
329,370000,山东,东部,2003,45.0043252595156,9.26920537090029,2.05186020293123,20.0437694807348,48917063.0136986,2.77716633648837,0.643443532283115,25.0958904109589,5754,11.1315958175829
330,370000,山东,东部,2004,45.0043252595156,8.93718862948129,2.05186020293123,20.0437694807348,66076494.5533769,2.34443684673244,0.643443532283115,30.0653594771242,6307,11.1315958175829
331,370000,山东,东部,2005,45.0043252595156,9.19410565919423,2.05186020293123,20.0437694807348,82975640.1384083,2.50446778491927,0.643443532283115,34.0614186851211,6860,11.1315958175829
332,370000,山东,东部,2006,46.0951767107101,9.66606564809836,2.05186020293123,20.0437694807348,102281464.174455,2.48473729162054,0.643443532283115,38.9945214308733,7795,11.1315958175829
333,370000,山东,东部,2007,46.7492260061919,9.9561583054921,2.05186020293123,20.0437694807348,130750980.036298,2.98528486096989,0.643443532283115,39.6071314188107,9085,11.1315958175829
334,370000,山东,东部,2008,47.6053944993098,9.97801241044484,2.11228028661643,20.3718766869033,168214411.171286,2.99820705226111,0.643443532283115,44.8125730062653,10411,10.5392174986874
335,370000,山东,东部,2009,48.3210137275607,11.0615487732221,1.92430692205761,18.7745396566973,146835658.922915,3.26632995721172,0.672232462322455,49.7360084477297,11398,10.4903493926865
336,370000,山东,东部,2010,49.697538589904,12.2191171051662,2.03520843033705,18.5873202365242,197284409.678765,3.70226251013339,0.690232169002301,55.2774301209846,12922,10.0546920046417
337,370000,山东,东部,2011,50.8639420589757,12.8045124907526,2.17150099858658,20.9493269786309,244062158.303156,3.87534589874798,0.7996953541508,61.8727366787377,15077,10.0266489673275
338,370000,山东,东部,2012,52.029254223321,13.7450910555365,2.11668348993652,22.2168779172566,252929872.270293,4.1753089696047,0.819672131147541,68.0881747012773,17127,10.1020912792234
339,370000,山东,东部,2013,53.4578288528627,14.1279942886472,2.22969740461667,20.9255770840808,273477870.921404,4.67976081597996,1.35595846892918,77.2624666529858,19008,10.1958497787346
340,370000,山东,东部,2014,54.7716150081566,14.1355751278193,2.04895706051431,20.356512398099,282350528.140294,4.97451491684852,1.34249387980731,101.651712887439,20864,10.6381081491534
341,370000,山东,东部,2015,56.9734441516319,14.9216658708454,1.92787645105885,20.4923387971651,243875732.819785,5.22854538351348,1.40697016252931,136.124062436651,22703,10.9653200420363
342,370000,山东,东部,2016,59.1296500551489,14.8993150393533,1.90743568686531,20.8560388614322,234990325.879876,5.55660497766433,1.49732620320856,175.373508472877,24685,11.3379347839743
343,370000,山东,东部,2017,60.7893949965115,14.6930510171856,2.11451222673464,20.4138944094012,263680809.329214,5.66653071394224,1.58437421410009,209.010266121798,26930,12.2263026008814
344,370000,山东,东部,2018,61.4567827726506,15.1554789351362,2.30413742852165,19.8644485276647,290162820.283815,5.80834792472194,1.59433126660762,243.326386821475,29205,12.4145625762304
345,370000,山东,东部,2019,61.8642390659015,15.2249558764114,2.84699099421216,20.0762400649549,293880399.762517,5.92198807777093,1.61380597014925,287.354047100732,31597,13.4512316848794
346,370000,山东,东部,2020,63.049680275455,15.4310408773843,2.65829410549854,20.3305820437405,315012680.767339,6.21210414543217,1.81189110443413,287.354047100732,32886,14.7552147501407
347,370000,山东,东部,2021,63.9429695181908,14.1334922871981,3.1786469236312,20.5844537255531,430668633.235005,5.86098133096511,1.89479382838582,287.354047100732,35705,15.9085165745196
348,370000,山东,东部,2022,64.5380301092197,13.8491200305103,2.58281438216847,21.6552075543569,473521597.95336,5.96881141031482,1.82154415164124,287.354047100732,37560,16.1967180134937
349,370000,山东,东部,2023,65.5339326286674,13.6655997097819,2.56482807624383,21.5688768008241,458737528.400672,5.97456030116641,1.84772516248839,287.354047100732,39890,17.3406063072357
350,370000,山东,东部,2024,65.5339326286674,13.2674923756516,2.56482807624383,21.5688768008241,471289682.539683,5.97456030116641,1.84772516248839,287.354047100732,42077,17.3406063072357
351,140000,山西,中部,1990,42.1162444113264,11.6657593903103,1.50487656202377,17.2603626943005,5433877.42531568,8.41952458718926,1.22601279317697,7.69941484447182,802,17.4127552575434
352,140000,山西,中部,1991,42.1162444113264,11.6657593903103,1.50487656202377,17.2603626943005,5433877.42531568,8.41952458718926,1.22601279317697,7.69941484447182,1014,17.4127552575434
353,140000,山西,中部,1992,42.1162444113264,11.6657593903103,1.50487656202377,17.2603626943005,5433877.42531568,8.41952458718926,1.22601279317697,7.69941484447182,1226,17.4127552575434
354,140000,山西,中部,1993,42.1162444113264,11.1272780717225,1.50487656202377,17.2603626943005,5433877.42531568,8.81834215167549,1.22601279317697,7.69941484447182,1439,17.4127552575434
355,140000,山西,中部,1994,42.1162444113264,10.7935163904681,1.50487656202377,17.2603626943005,5433877.42531568,6.0965283657917,1.22601279317697,7.69941484447182,1651,17.4127552575434
356,140000,山西,中部,1995,42.1162444113264,10.4916356877323,1.50487656202377,17.2603626943005,5433877.42531568,8.08550185873606,1.22601279317697,7.69941484447182,1863,17.4127552575434
357,140000,山西,中部,1996,42.1162444113264,10.3072517606996,1.50487656202377,17.2603626943005,5433877.42531568,7.33689342930114,1.22601279317697,7.69941484447182,2075,17.4127552575434
358,140000,山西,中部,1997,42.1162444113264,9.72289972899729,1.50487656202377,17.2603626943005,5433877.42531568,7.84552845528455,1.22601279317697,7.69941484447182,2287,17.4127552575434
359,140000,山西,中部,1998,42.1162444113264,10.2048289988207,1.50487656202377,17.2603626943005,5433877.42531568,7.0324622928434,1.22601279317697,7.69941484447182,2500,17.4127552575434
360,140000,山西,中部,1999,42.1162444113264,11.1175094475436,1.50487656202377,17.2603626943005,5433877.42531568,6.90420490672425,1.22601279317697,7.69941484447182,2712,17.4127552575434
361,140000,山西,中部,2000,42.1162444113264,12.1937476296256,1.50487656202377,17.2603626943005,5433877.42531568,6.91878420111611,1.22601279317697,7.69941484447182,2924,17.4127552575434
362,140000,山西,中部,2001,42.1162444113264,14.2645971914265,1.50487656202377,17.2603626943005,5932090.46454768,6.85883222468588,1.22601279317697,8.55745721271394,3443,17.4127552575434
363,140000,山西,中部,2002,42.1162444113264,14.3784411562285,1.50487656202377,17.2603626943005,7017425.62234366,5.33809359944941,1.22601279317697,10.3217972070431,3962,17.4127552575434
364,140000,山西,中部,2003,42.1162444113264,14.5636408226185,1.50487656202377,17.2603626943005,9324471.93723597,4.10958904109589,1.22601279317697,12.9752564876282,4480,17.4127552575434
365,140000,山西,中部,2004,42.1162444113264,14.8472540045767,1.50487656202377,17.2603626943005,16139391.3043478,3.10926773455378,1.22601279317697,16.7916041979011,4999,17.4127552575434
366,140000,山西,中部,2005,42.1162444113264,16.3933421581605,1.50487656202377,17.2603626943005,16529523.099851,3.20145119380301,1.22601279317697,21.1624441132638,5518,17.4127552575434
367,140000,山西,中部,2006,42.9925925925926,19.4240071283096,1.50487656202377,17.2603626943005,19635848.8888889,3.20137474541752,1.22601279317697,26.0740740740741,6235,17.4127552575434
368,140000,山西,中部,2007,44.0318302387268,17.6885234854101,1.50487656202377,17.2603626943005,34127565.5761863,3.24988206752476,1.22601279317697,32.1249631594459,7282,17.4127552575434
369,140000,山西,中部,2008,45.1187335092348,18.206008583691,1.34142446502715,17.8696901948259,42201867.4875403,3.277031704278,1.22601279317697,37.5256523013779,8333,16.6065915347295
370,140000,山西,中部,2009,45.9877443828421,21.8492920700655,1.12761734007812,17.8055964653903,25004470.3822585,3.76909731937993,1.11456713322965,40.5602567843595,8911,15.1719280271499
371,140000,山西,中部,2010,48.041410184667,21.6911690382866,1.04175296164361,17.0128821141579,35188094.5719082,3.75004211637597,1.0395537525355,44.487968662563,10149,14.2107116228979
372,140000,山西,中部,2011,49.8034811903425,21.6978447642826,1.14939611227447,17.8433487742454,41389828.7478944,3.55411954765751,1.19599707102758,51.3756316676025,11959,13.6049241703154
373,140000,山西,中部,2012,51.3246899661781,23.6192448921947,1.20748262341183,20.2224348242047,42398844.4193912,4.07768486103859,1.21559633027523,57.2153325817362,13592,12.8507026737115
374,140000,山西,中部,2013,52.8712871287129,25.2780465830219,2.04809694633564,17.9015421780584,44670379.0664781,4.85768152696209,1.29310344827586,62.2347949080622,15120,13.8284496044724
375,140000,山西,中部,2014,54.3083900226757,25.5093553374619,1.758673442929,16.4419436809625,46011374.7165533,5.60824162649756,1.21654501216545,75.3968253968254,16538,14.608722709122
376,140000,山西,中部,2015,55.8681443591929,28.9190125375959,1.09466340634011,17.6118984390748,41720133.5606706,7.17701328106519,1.24914830797184,91.2190963341859,17854,15.5844193784929
377,140000,山西,中部,2016,57.256687535572,28.7020357597268,1.0079151671401,17.7018017650181,47414373.9328401,7.61233509676555,1.1611704598235,110.130904951622,19049,15.8151688899518
378,140000,山西,中部,2017,58.6039886039886,25.9344255504236,1.33770984075263,16.5229127733321,48965455.8404558,6.66307657256478,1.14299043620247,129.62962962963,20420,17.2139963049925
379,140000,山西,中部,2018,59.8515134209024,26.8447371554258,1.3791139403022,15.5939317119174,59287184.4660194,6.77461602571735,1.1507750117426,156.48201027984,21990,15.678433954028
380,140000,山西,中部,2019,61.2810980840721,27.7730874445807,1.22527999728282,14.7806298771324,59998927.6522734,6.66564475049524,1.17887100430741,173.005433228482,23828,15.100323514677
381,140000,山西,中部,2020,62.5214899713467,28.6554419251385,1.29312621921512,14.3490247257316,62584570.2005731,6.61710287290587,1.17487573429733,173.005433228482,25214,15.8524869542759
382,140000,山西,中部,2021,63.4195402298851,22.0661641248076,1.65219493443136,15.4162588029216,94712643.6781609,5.55128025745068,1.12892300745089,173.005433228482,27426,17.5662126334061
383,140000,山西,中部,2022,63.9471416259696,22.9695238020787,1.03820301199694,14.6575342465753,78885377.7650101,5.16066745101411,1.16358658453114,173.005433228482,29178,17.004339317621
384,140000,山西,中部,2023,64.9740334679746,24.6928189523002,1.32595605465826,14.3492902967563,69244085.4010387,5.40971741211447,1.12695492180313,173.005433228482,30924,17.389187170343
385,140000,山西,中部,2024,64.9740334679746,24.7819350688575,1.32595605465826,14.3492902967563,71125943.1224608,5.40971741211447,1.12695492180313,173.005433228482,32441,17.389187170343
386,440000,广东,东部,1990,60.6808788340222,8.97282941777324,3.77456426032656,18.2271638229253,196646104.046243,5.0173646578141,1.60730231173728,21.271676300578,1506,8.97210696392231
387,440000,广东,东部,1991,60.6808788340222,8.97282941777324,3.77456426032656,18.2271638229253,196646104.046243,5.0173646578141,1.60730231173728,21.271676300578,2045,8.97210696392231
388,440000,广东,东部,1992,60.6808788340222,8.97282941777324,3.77456426032656,18.2271638229253,196646104.046243,5.0173646578141,1.60730231173728,21.271676300578,2585,8.97210696392231
389,440000,广东,东部,1993,60.6808788340222,9.54861211195342,3.77456426032656,18.2271638229253,196646104.046243,4.30346179344536,1.60730231173728,21.271676300578,3124,8.97210696392231
390,440000,广东,东部,1994,60.6808788340222,9.02424767265642,3.77456426032656,18.2271638229253,196646104.046243,4.32561160424334,1.60730231173728,21.271676300578,3663,8.97210696392231
391,440000,广东,东部,1995,60.6808788340222,8.84854300287864,3.77456426032656,18.2271638229253,196646104.046243,3.86007440701648,1.60730231173728,21.271676300578,4202,8.97210696392231
392,440000,广东,东部,1996,60.6808788340222,8.77938728424988,3.77456426032656,18.2271638229253,196646104.046243,3.86816973803335,1.60730231173728,21.271676300578,4742,8.97210696392231
393,440000,广东,东部,1997,60.6808788340222,8.75991274220454,3.77456426032656,18.2271638229253,196646104.046243,3.88682150648017,1.60730231173728,21.271676300578,5281,8.97210696392231
394,440000,广东,东部,1998,60.6808788340222,9.65027526796255,3.77456426032656,18.2271638229253,196646104.046243,3.58140567835143,1.60730231173728,21.271676300578,5820,8.97210696392231
395,440000,广东,东部,1999,60.6808788340222,10.3976489838098,3.77456426032656,18.2271638229253,196646104.046243,3.56420082673097,1.60730231173728,21.271676300578,6360,8.97210696392231
396,440000,广东,东部,2000,60.6808788340222,9.99352463414183,3.77456426032656,18.2271638229253,196646104.046243,4.10445690181495,1.60730231173728,21.271676300578,6899,8.97210696392231
397,440000,广东,东部,2001,60.6808788340222,10.8961291705837,3.77456426032656,18.2271638229253,202100870.262224,3.71744759454422,1.60730231173728,24.1612275277682,7549,8.97210696392231
398,440000,广东,东部,2002,60.6808788340222,11.1828494548556,3.77456426032656,18.2271638229253,250052375.028274,3.34291532800565,1.60730231173728,29.2920153811355,8199,8.97210696392231
399,440000,广东,东部,2003,60.6808788340222,10.6110839935419,3.77456426032656,18.2271638229253,316327981.702555,3.37551158337401,1.60730231173728,36.0370411692514,8850,8.97210696392231
400,440000,广东,东部,2004,60.6808788340222,9.93096905934624,3.77456426032656,18.2271638229253,391977414.114806,3.29290449826619,1.60730231173728,42.8054000658545,9500,8.97210696392231
401,440000,广东,东部,2005,60.6808788340222,10.4223922050722,3.77456426032656,18.2271638229253,465482887.752882,3.10385648590812,1.60730231173728,48.8361975201218,10150,8.97210696392231
402,440000,广东,东部,2006,63.0057191273035,9.83521562947784,3.77456426032656,18.2271638229253,558355323.024783,3.55800194135864,1.60730231173728,58.3562804490574,11147,8.97210696392231
403,440000,广东,东部,2007,63.1366459627329,9.95372149729386,3.77456426032656,18.2271638229253,656507198.757764,5.40787459124331,1.60730231173728,64.4927536231884,12238,8.97210696392231
404,440000,广东,东部,2008,63.3680380066714,10.2946529280028,3.50714688360941,18.6136554304936,692377234.408167,5.50182267969333,1.60730231173728,73.991711311028,13605,9.60230986854815
405,440000,广东,东部,2009,63.4057255676209,10.9829037088841,3.88753152130529,18.5309514416167,603251775.913129,6.01271516063723,1.58293838862559,80.2566633761106,14728,9.2631685804396
406,440000,广东,东部,2010,66.1814002490183,11.8001680284517,3.95533372436614,16.9966467092376,751744204.578106,6.29040191883268,1.57353598569513,90.7959007757878,16579,8.66137665681707
407,440000,广东,东部,2011,66.567497210859,12.6475331996804,3.03795959716346,18.2925630176986,849263044.812198,6.26837099229737,1.59101922145049,103.012272220156,18916,8.1736785650438
408,440000,广东,东部,2012,67.1497146997555,12.9594072379696,3.33939733562899,20.3200926926065,891242151.978987,6.5905132113732,1.42638036809816,113.75781179241,21268,8.27086598825641
409,440000,广东,东部,2013,68.092280390417,13.4568679463837,4.10105813815242,20.7417667340388,968572703.637977,7.19768844574855,1.69293340111845,135.758651286602,23421,8.88087028890738
410,440000,广东,东部,2014,68.6221603272696,13.4256083786836,2.99727728830152,19.7644614013006,937056727.304378,7.14769776891145,1.7534079967567,169.553485943076,25685,8.70797933710929
411,440000,广东,东部,2015,69.5067648569961,17.1649779747472,4.43996632314193,15.9080278769547,875574313.238568,8.18881770155916,1.81211498973306,212.450762116801,27859,8.30157938227911
