row_id,admincode,region,zone,year,pcgdp,pcrs,fsr,tig,ruur,hbtp,ipr,hesp,gcr,wei,sdei,epes,ugpr,uwpr,pcura,ptvp,resilience_score,er,sdr,eer,ir
1,310000,上海,东部,2007,63951,18765.988372093,95.0863554691797,55.1437645103931,4.2,69.98,64,2349.32170542636,37.6,17.596030655268,0.0038652969632028,0.918558175351106,100.0,100.0,4.5,12.41,0.469494,0.15224,0.131753,0.088157,0.097345
2,310000,上海,东部,2008,69154,21378.7949556282,90.9337990377498,56.4914115113951,4.2,69.98,64,4371.0,37.8,15.3919336309667,0.0030680543994937,0.966876387860844,100.0,100.0,4.63,12.51,0.490255,0.151657,0.149052,0.091396,0.098149
3,310000,上海,东部,2009,72363,23408.1447963801,84.9698125198602,59.9991106819799,4.3,72.19,64,4393.0,38.0,14.6431293830674,0.0024068756987498,1.13591892027495,100.0,100.0,4.48,12.76,0.49423,0.150459,0.149404,0.096119,0.098248
4,310000,上海,东部,2010,79396,26863.2218844985,87.0019891670628,57.8613929915045,4.4,74.4,64,4300.0,38.2,13.8567935965706,0.0019988389876865,1.43238194429727,100.0,100.0,4.04,8.82,0.491858,0.154374,0.148771,0.103314,0.085399
5,310000,上海,东部,2011,85897,30500.0,87.6100927742357,58.541107562832,3.5,75.48,66,3556.0,38.2,10.7025592587595,0.0011999180397507,1.31855893411803,99.87,100.0,4.04,11.79,0.52444,0.159645,0.167618,0.103499,0.093678
6,310000,上海,东部,2012,89613,32681.9508128387,89.4763887361915,61.0266784319616,3.1,46.12,68,3481.0,38.3,10.2904400720937,0.001071079903875,1.31882734786163,100.0,100.0,4.08,11.91,0.509711,0.166723,0.144734,0.104006,0.094248
7,310000,上海,东部,2013,95746,34955.0653594771,90.745504691285,63.7214974939774,4.0,47.33,71,3421.0,38.4,9.60877603526963,0.0009300080589206,1.24607771479549,100.0,100.0,4.11,12.11,0.499295,0.173797,0.127382,0.103185,0.094931
8,310000,上海,东部,2014,102827,37711.7957032833,93.1371155127309,65.3131405867874,4.1,48.44,71,3348.0,38.4,8.75194896675083,0.0007443667935638,1.57044667955738,100.0,100.0,4.11,11.97,0.512259,0.181545,0.125641,0.110535,0.094537
9,310000,上海,东部,2015,109186,47216.0292921074,89.1455465181634,68.2590099304497,4.0,50.85,73,3330.0,38.5,8.33663108565478,0.0006352512366571,1.68535877872459,100.0,100.0,4.27,12.36,0.530903,0.18825,0.132983,0.113393,0.096278
10,310000,上海,东部,2016,121369,51026.3477908391,92.5883155512261,70.9418810854218,4.1,53.37,74,3327.0,38.6,7.38645564961354,0.0002174858634188,1.94263861227298,100.0,100.0,4.37,12.7,0.552024,0.200029,0.134623,0.119736,0.097637
11,310000,上海,东部,2017,133489,55553.5279805353,88.0046955199122,70.7313591495824,3.9,55.67,74,3498.0,39.1,7.38645564961354,4.19134396355353e-05,2.97656744775174,100.0,100.0,4.51,13.94,0.587104,0.199907,0.143578,0.141933,0.101686
12,310000,上海,东部,2018,145767,60100.202020202,85.1118476352864,70.9386923175181,3.5,57.36,74,3517.0,36.2,7.38645564961354,3.08232301634464e-05,2.79457441382068,100.0,100.0,4.58,9.04,0.579515,0.202243,0.155339,0.133741,0.088192
13,310000,上海,东部,2019,153299,62349.8589278517,87.600620103481,72.884046373027,3.6,60.32,74,3582.0,36.8,7.38645564961354,1.97432846507808e-05,2.25044258174314,100.0,100.0,4.72,9.29,0.580014,0.210169,0.156931,0.123456,0.089458
14,310000,上海,东部,2020,156803,61049.8392282958,86.9687032143479,73.3949639789237,3.7,61.2,74,3722.0,37.3,7.38645564961354,1.38591957046759e-05,2.24484732989308,100.0,100.0,4.76,9.21,0.579822,0.209571,0.156745,0.124112,0.089395
15,310000,上海,东部,2021,175420,67570.5102450783,92.1827666453956,73.7412148479378,2.7,64.43,74,3691.0,37.7,7.38645564961354,1.32865402765433e-05,1.88948695625357,100.0,100.0,4.81,8.98,0.614756,0.224086,0.184318,0.117403,0.088949
16,310000,上海,东部,2022,180536,60275.5555555556,80.9964867454487,74.3197252343832,2.7,66.82,74,3756.0,38.1,7.38645564961354,1.49523199528667e-05,2.16980730331098,100.0,100.0,5.0,8.84,0.607718,0.206951,0.187654,0.123792,0.089321
17,310000,上海,东部,2023,190321,65885.8061921994,86.2425831378501,75.2024092149932,2.7,70.35,74,3936.0,37.8,7.38645564961354,1.35539521418421e-05,2.6453258854325,100.0,100.0,4.98,8.84,0.635576,0.219902,0.193302,0.133132,0.08924
18,310000,上海,东部,2024,217140,64001.2096774193,84.8030955438265,78.2347149000402,2.7,70.35,74,3936.0,37.8,7.38645564961354,1.35539521418421e-05,2.6453258854325,100.0,100.0,4.98,8.84,0.640153,0.224479,0.193302,0.133132,0.08924
19,530000,云南,西部,2007,11287,3151.30704474967,42.8736280192386,42.7462874699649,4.2,28.88,22,689.189189189189,31.0,16.4964351833616,0.0105112853035017,2.76422191293318,77.57,95.41,9.28,10.81,0.285728,0.057485,0.021764,0.112078,0.0944
20,530000,云南,西部,2008,13286,3884.437596302,41.7652900206769,42.1932652993385,4.2,28.88,22,1174.0,32.0,13.9389356114749,0.0083435827543795,3.9762215692676,76.1,95.22,12.09,11.01,0.329365,0.056496,0.025913,0.141711,0.105246
21,530000,云南,西部,2009,14427,4487.20192518049,35.7647745781985,44.4040520807983,4.3,31.79,22,1298.0,36.3,13.3230408858603,0.0075946093940131,4.20828339326142,77.68,96.23,10.0,9.8,0.32989,0.052461,0.027951,0.154002,0.095476
22,530000,云南,西部,2010,16866,5553.67231638418,38.114467213832,43.6608793453389,4.2,34.7,22,1391.0,37.3,11.8924928574199,0.0064729228342792,3.78042804892988,76.4,96.5,10.9,9.74,0.337123,0.05564,0.034541,0.148401,0.098541
23,530000,云南,西部,2011,20653,6722.72727272727,37.9287274713271,45.3119257384675,4.1,38.01,25,1520.0,38.7,15.4910690846468,0.0072581407314844,3.27211906062261,74.21,95.09,11.97,10.06,0.342188,0.058684,0.04533,0.137275,0.1009
24,530000,云南,西部,2012,23992,7769.1643273591,37.455285417588,45.0429830410727,4.0,41.78,28,1566.0,39.3,13.8780254834466,0.0060572746769513,2.83038408356799,66.46,94.32,11.92,10.25,0.342158,0.059198,0.055944,0.130944,0.096072
25,530000,云南,西部,2013,27665,8861.45227321698,39.3334814268731,46.3646641456474,4.0,44.84,33,1662.0,37.8,12.2087248060504,0.0051701688043351,2.57023661604634,71.53,97.92,12.29,11.61,0.363584,0.06423,0.066035,0.124948,0.108372
26,530000,云南,西部,2014,30217,9956.80206318504,38.2620020820283,47.4137746854013,4.0,47.71,35,1731.0,38.1,11.2197241074799,0.0045343512537655,2.45336842437325,76.18,97.85,17.12,12.36,0.394056,0.065341,0.072249,0.124064,0.132402
27,530000,云南,西部,2015,32117,13705.3399099292,38.3654831598,49.3917112299465,4.0,50.11,37,1819.0,37.3,11.5864304812834,0.0039017379679144,2.84499971354791,76.79,97.33,14.23,12.62,0.401134,0.070705,0.078078,0.131123,0.121227
28,530000,云南,西部,2016,35051,15443.0190292923,36.1095946091343,51.2926873969088,3.6,53.15,40,1889.0,37.8,11.0629238194148,0.0027594843912273,2.9913167532069,78.78,96.66,15.76,13.17,0.432435,0.07188,0.095272,0.136036,0.129247
29,530000,云南,西部,2017,39458,17461.751544854,33.0155768365666,53.17429406037,3.2,57.24,40,1999.0,38.9,11.0629238194148,0.0014070107108081,3.14162335877836,75.93,96.71,12.52,13.6,0.440793,0.072515,0.110604,0.141772,0.115902
30,530000,云南,西部,2018,44446,19556.2406974272,32.8286444675993,53.2288344204669,3.4,60.29,40,2166.0,39.8,11.0629238194148,0.0011848318534908,2.79521253392987,77.31,96.6,14.11,12.97,0.442875,0.074775,0.110766,0.13617,0.121163
31,530000,云南,西部,2019,49323,21766.8646584642,30.6282486643457,52.2123855699756,3.3,64.2,40,2401.0,39.7,11.0629238194148,0.0010153377138969,3.03038807460462,77.92,97.08,15.0,12.97,0.45998,0.073622,0.119734,0.140983,0.125641
32,530000,云南,西部,2020,52047,21172.8081321474,30.3510744161904,51.1347670805556,3.9,68.9,40,2648.0,40.5,11.0629238194148,0.0007191812898838,2.35115471421074,78.65,98.1,16.62,12.9,0.447013,0.072167,0.112867,0.128421,0.133558
33,530000,云南,西部,2021,57717,23589.552238806,34.3407653488807,50.7816181668237,3.8,70.42,40,2871.0,42.5,11.0629238194148,0.0006372967719132,2.05144128446452,78.53,99.02,18.1,10.28,0.456717,0.079238,0.118952,0.125371,0.133156
34,530000,云南,西部,2022,60868,24031.3232473897,29.0973299163108,50.5457678044271,3.8,72.72,40,3097.0,43.1,11.0629238194148,0.0006464468187182,2.19335232895359,71.75,99.01,17.4,15.48,0.46771,0.073722,0.123562,0.129209,0.141217
35,530000,云南,西部,2023,64107,25982.4523860475,31.9378075743528,51.8242169673996,3.8,77.02,40,3184.0,43.7,11.0629238194148,0.0006238945275156,2.28823431519388,76.69,98.94,19.1,15.48,0.492518,0.080411,0.129309,0.132101,0.150697
36,530000,云南,西部,2024,67612,26833.0827067669,31.9568882238176,53.945094358171,3.8,77.02,40,3184.0,43.7,11.0629238194148,0.0006238945275156,2.28823431519388,76.69,98.94,19.1,15.48,0.496008,0.083901,0.129309,0.132101,0.150697
37,150000,内蒙古,西部,2007,21334,8085.63194730342,45.4915874379799,44.1599411639474,4.0,33.28,31,1169.61712638946,28.1,11.6907623526679,0.0281755017515338,5.70354149920078,75.6,81.45,12.23,6.9,0.35025,0.067456,0.046089,0.15878,0.077925
38,150000,内蒙古,西部,2008,25620,10077.7414075286,44.7334951222698,44.6046392413174,4.1,33.28,31,1650.0,30.6,11.2810777905934,0.0229238754325259,5.47790756030992,74.25,82.03,12.76,7.5,0.360651,0.069265,0.047791,0.161915,0.08168
39,150000,内蒙古,西部,2009,28982,11616.3547599674,44.1583110170019,45.7954449480589,4.0,35.69,31,1794.0,32.4,10.2974296894795,0.0196897609864587,5.08085777750099,75.51,87.89,13.62,7.5,0.377862,0.071577,0.054235,0.159383,0.092667
40,150000,内蒙古,西部,2010,33262,13689.3203883495,47.0631185396965,44.8981085135185,3.9,38.1,31,1884.0,33.4,11.2864791034037,0.0170014268466688,4.74994501869364,79.26,87.97,14.89,6.89,0.390122,0.076312,0.060217,0.155371,0.098221
41,150000,内蒙古,西部,2011,38276,16160.7287449393,45.3855701004613,43.3956079973779,3.8,40.81,35,1920.0,34.1,10.6140768230406,0.0149015129888666,3.93247714279023,82.23,91.39,15.77,7.2,0.395885,0.075478,0.070655,0.141496,0.108257
42,150000,内蒙古,西部,2012,42441,18557.224025974,45.3226658571683,42.6290102291287,3.7,44.5,39,2042.0,36.2,9.78252356711015,0.0132271898071651,3.84093356956675,84.39,94.43,17.67,7.05,0.424821,0.077108,0.082968,0.144528,0.120217
43,150000,内蒙古,西部,2013,46320,20831.7718940937,46.683050681944,43.3569748253221,3.7,48.07,44,2137.0,36.2,9.38520417120185,0.0119263719672764,3.58359645410848,87.93,96.23,19.69,8.57,0.452539,0.081839,0.093644,0.140388,0.136668
44,150000,内蒙古,西部,2014,49585,23101.6741527154,47.517512976871,44.4621736770246,3.6,51.5,46,2156.0,39.8,9.20506324949417,0.0107943610073859,3.67914267599317,92.28,97.79,21.1,9.01,0.485318,0.086246,0.10249,0.148789,0.147794
45,150000,内蒙古,西部,2015,52972,16817.6229508197,46.1908882284338,46.7155764923932,3.7,53.32,50,2035.0,39.2,8.5613560892733,0.0095057533400262,4.12065949362326,94.09,98.47,22.61,9.1,0.5028,0.082878,0.105732,0.158275,0.155915
46,150000,内蒙古,西部,2016,56560,18127.6683087028,44.6833499161258,47.5651410876549,3.7,55.25,52,1937.0,39.9,7.59255364666807,0.0041300138513195,3.53202399445123,94.9,98.98,23.45,10.26,0.508229,0.083605,0.109423,0.151604,0.163598
47,150000,内蒙古,西部,2017,61196,19081.792026305,37.5990357466892,49.4962444875521,3.6,59.44,52,1969.0,40.2,7.59255364666807,0.0025379075184083,3.1715721876497,96.01,99.1,23.89,10.65,0.50881,0.078859,0.116979,0.145756,0.167216
48,150000,内蒙古,西部,2018,66491,20034.2691990091,38.4490402487033,49.9027309674861,3.6,62.75,52,1984.0,40.6,7.59255364666807,0.0022508178033306,3.36792605133852,94.76,99.23,22.75,10.18,0.514235,0.081889,0.120959,0.150618,0.160769
49,150000,内蒙古,西部,2019,71170,20565.6314699793,40.3788735735388,49.8829339143065,3.7,63.43,52,2053.0,40.5,7.59255364666807,0.0020473493100944,3.02847923213701,95.8,99.27,23.32,11.53,0.516332,0.08531,0.119932,0.143612,0.167478
50,150000,内蒙古,西部,2020,71640,19163.9617145235,38.9210194756895,48.2158998725229,3.8,67.4,52,2127.0,40.5,7.59255364666807,0.0015870900451964,2.83425930142538,97.26,99.5,23.93,11.51,0.514523,0.080864,0.122776,0.139933,0.170949
51,150000,内蒙古,西部,2021,88137,20048.75,44.8500544892043,42.1973920438439,3.8,69.42,52,2351.0,42.0,7.59255364666807,0.0010620806954549,2.74583601326063,97.86,99.58,25.52,9.87,0.525867,0.084879,0.127043,0.140782,0.173163
52,150000,内蒙古,西部,2022,97433,19343.1903373594,47.971024338876,40.1100522042507,3.8,69.84,52,2493.0,41.9,7.59255364666807,0.0008666504196435,2.40433445997588,97.96,99.7,24.57,12.87,0.52779,0.087347,0.128747,0.133728,0.177968
53,150000,内蒙古,西部,2023,102677,20588.4808013356,45.1072519396627,41.3615137856824,3.8,72.26,52,2523.0,42.2,7.59255364666807,0.000894140577415,2.60464816916902,97.76,99.13,23.93,12.87,0.531873,0.08714,0.131819,0.138297,0.174616
54,150000,内蒙古,西部,2024,110011,21578.3082077052,45.4710134468046,44.984913318082,3.8,72.26,52,2523.0,42.2,7.59255364666807,0.000894140577415,2.60464816916902,97.76,99.13,23.93,12.87,0.538097,0.093365,0.131819,0.138297,0.174616
55,110000,北京,东部,2007,63629,22883.0548926014,90.4904516520158,75.8985180566879,1.8,69.91,69,3449.88066825776,36.2,10.3416622703947,0.0014550860869982,1.7932706880873,100.0,100.0,5.6,21.56,0.614172,0.171823,0.204592,0.110259,0.127498
56,110000,北京,东部,2008,68541,26230.9429700734,93.7747857642309,77.6688591478951,1.8,69.91,69,6750.0,37.2,9.58757650405059,0.0010412169540594,1.81034966748159,100.0,100.0,6.21,24.67,0.665325,0.180887,0.232832,0.112908,0.138698
57,110000,北京,东部,2009,71059,28547.8494623656,87.3862298813902,77.8837135393655,1.4,71.7,69,6410.0,47.7,10.9149749242301,0.0009208659860939,2.33037419644128,100.0,100.0,6.15,24.75,0.695131,0.175822,0.241637,0.138991,0.138681
58,110000,北京,东部,2010,78307,32315.494393476,86.6268970897796,77.5735097567495,1.4,73.5,69,6196.0,46.7,9.11621224271585,0.0007691793638064,2.23933876024907,100.0,100.0,5.57,14.24,0.664182,0.178675,0.2419,0.13681,0.106797
59,110000,北京,东部,2011,86246,35682.8063241107,92.6368855212111,78.4871544261379,1.4,73.96,70,5613.0,45.6,8.46301079772875,0.0005695569207856,2.9122743226212,100.0,100.0,5.26,22.38,0.707105,0.190543,0.238588,0.149538,0.128435
60,110000,北京,东部,2012,92758,39092.8777670837,89.9498278299519,78.9515734807908,1.3,48.41,72,5534.0,46.2,7.37325687133043,0.0004930432542957,3.0808805772106,100.0,100.0,7.57,23.43,0.699799,0.191565,0.212879,0.154668,0.140687
61,110000,北京,东部,2013,100569,41751.0588235294,87.7194117393367,79.5212589781685,1.2,49.18,75,5469.0,47.1,6.84091489784524,0.0004116472514265,3.31052361716096,100.0,100.0,7.61,24.39,0.71665,0.192879,0.219053,0.161171,0.143547
62,110000,北京,东部,2014,106732,44394.2883463842,89.0045019857802,79.9699031667103,1.3,51.03,75,5429.0,49.1,6.57393352525517,0.000344150745878,4.71548201305289,100.0,100.0,7.44,24.84,0.753878,0.197889,0.218455,0.193406,0.144128
63,110000,北京,东部,2015,113692,56087.2943327239,82.330201997316,81.5965874466789,1.4,51.4,76,5218.0,48.4,6.12342659741476,0.0002873389267568,5.28539310176552,100.0,100.0,7.62,24.58,0.766158,0.201824,0.215814,0.204398,0.144122
64,110000,北京,东部,2016,123391,59840.0911161731,79.31079155331,82.2659497359585,1.4,53.86,78,5028.0,48.4,6.15427569782406,5.54709110542432e-05,5.6718127855378,100.0,100.0,7.62,24.31,0.778668,0.203467,0.219334,0.212505,0.143362
65,110000,北京,东部,2017,136172,63508.2041932543,79.5774947139217,82.6948432218987,1.4,55.58,78,5300.0,48.4,6.15427569782406,2.17514975069437e-05,6.71753219635638,100.0,100.0,7.44,26.55,0.815825,0.209149,0.223662,0.234079,0.148935
66,110000,北京,东部,2018,150962,65795.1642335766,77.440597047687,83.0909804869208,1.4,57.39,78,5268.0,48.4,6.15427569782406,8.1556213375219e-06,5.34636609056098,100.0,100.0,7.57,18.24,0.768698,0.211276,0.225494,0.205832,0.126095
67,110000,北京,东部,2019,161776,68823.7442922374,78.5225540921602,83.6882954202415,1.3,59.33,78,5320.0,48.5,6.15427569782406,5.36040242515891e-06,4.16849459854567,100.0,99.06,7.68,17.41,0.752702,0.217275,0.230605,0.181714,0.123109
68,110000,北京,东部,2020,164158,62769.7578803106,77.0622721741159,83.7315994914212,2.6,58.0,78,5393.0,49.0,6.15427569782406,5.00788742269074e-06,3.32903327346975,100.0,98.39,7.67,17.02,0.696177,0.211427,0.198377,0.165182,0.121191
69,110000,北京,东部,2021,187526,68055.2763819095,82.3346453632972,81.7266649774885,3.2,59.51,78,5313.0,49.3,6.15427569782406,3.41084062603543e-06,3.45920678628531,100.0,98.8,7.72,16.45,0.696985,0.22339,0.185001,0.168326,0.120268
70,110000,北京,东部,2022,189988,63272.4358974359,76.5061620130805,83.7576942242465,3.2,61.32,78,5397.0,49.8,6.15427569782406,2.64799270116921e-06,2.98427531914609,100.0,99.81,8.04,16.34,0.685065,0.215508,0.187826,0.159306,0.122424
71,110000,北京,东部,2023,200278,66266.6971637694,77.5424180649208,84.8469060138435,3.2,63.51,78,5584.0,49.8,6.15427569782406,2.51367094219242e-06,2.7683236631645,100.0,100.0,8.87,16.34,0.694676,0.221859,0.191974,0.154856,0.125987
72,110000,北京,东部,2024,228167,64555.1992670637,75.8970425702199,85.2673690039344,3.2,63.51,78,5584.0,49.8,6.15427569782406,2.51367094219242e-06,2.7683236631645,100.0,100.0,8.87,16.34,0.696568,0.223751,0.191974,0.154856,0.125987
73,220000,吉林,中部,2007,14966,7466.30036630037,36.2870009957455,45.2785334411685,3.9,36.65,32,1722.34432234432,31.3,23.9830404627111,0.0097786927431806,3.4455055671223,82.38,88.03,9.56,8.68,0.32063,0.056341,0.058289,0.122419,0.083581
74,220000,吉林,中部,2008,17696,9324.06730065838,35.8268650645697,45.1568866734234,4.0,36.65,32,2659.0,31.5,22.2932136430389,0.0078184789128591,3.86486120055588,84.82,88.63,10.39,9.27,0.34586,0.057538,0.063896,0.133801,0.090624
75,220000,吉林,中部,2009,19858,10793.0656934307,32.9290634865908,45.8360933245014,4.0,39.42,32,2695.0,32.8,20.1874954000147,0.0066791786266283,3.34502876535448,85.48,88.75,10.94,9.56,0.345124,0.056342,0.067427,0.127199,0.094156
76,220000,吉林,中部,2010,23370,12759.0098289043,33.7059728633375,46.7405038608533,3.8,42.2,32,2716.0,34.1,17.8505576788082,0.0055580687933858,4.00335711288292,85.64,89.6,12.39,9.75,0.382553,0.060281,0.075657,0.145008,0.101607
77,220000,吉林,中部,2011,28270,15118.5321100917,38.6103717968516,47.8033770330722,3.7,44.47,35,2807.0,34.2,15.0184883510459,0.0053422284281022,4.65177541399075,88.28,92.71,11.9,9.31,0.418573,0.069743,0.084911,0.160444,0.103475
78,220000,吉林,中部,2012,32005,17690.5114899926,42.1353998057624,48.0202811707767,3.7,46.45,39,2889.0,33.9,13.7714911269878,0.0046496888684028,4.60707348656523,89.46,92.38,12.61,9.75,0.437314,0.076666,0.092484,0.160328,0.107835
79,220000,吉林,中部,2013,35139,20338.8305847076,42.1508228256236,48.8496908113154,3.7,48.43,42,3033.0,31.4,12.4845405657676,0.0040465002810806,4.62072055989304,91.43,93.84,13.61,10.21,0.453477,0.080089,0.099446,0.158002,0.11594
80,220000,吉林,中部,2014,37539,23016.2755488266,41.307131210847,49.0794160437465,3.4,51.23,45,3168.0,35.8,12.2581648522551,0.0037355139718055,4.81592722903973,91.98,93.79,14.62,10.32,0.48598,0.081775,0.114509,0.169135,0.12056
81,220000,吉林,中部,2015,38128,13668.9628779181,38.2129868515122,49.0077859852266,3.5,52.48,48,3169.0,36.1,12.6679976043122,0.0036224795368336,3.65857449255541,92.46,93.64,14.52,10.62,0.45475,0.071101,0.11699,0.145569,0.12109
82,220000,吉林,中部,2016,40259,14853.5255161667,35.2411679573017,51.7454684952527,3.5,55.32,51,3048.0,35.0,9.30977270547617,0.0013810300182219,3.40593794355412,93.0,93.4,14.98,10.26,0.458748,0.071768,0.122685,0.142348,0.121947
83,220000,吉林,中部,2017,42890,15804.829770388,32.5013688629312,53.3894891045596,3.5,56.55,51,3038.0,35.8,9.30977270547617,0.0011234206189342,3.08987256154515,92.99,94.85,14.3,11.15,0.456131,0.07146,0.124031,0.137243,0.123397
84,220000,吉林,中部,2018,44925,16400.1610305958,32.7447032528585,53.6849775187048,3.5,61.76,51,3131.0,37.6,9.30977270547617,0.0007961755140485,3.18741605292393,93.04,93.89,13.81,10.73,0.465133,0.072848,0.130888,0.142245,0.119151
85,220000,吉林,中部,2019,47554,17163.3986928105,28.3964082147343,53.7631749496879,3.1,63.3,51,3373.0,39.2,9.30977270547617,0.0008391035917726,3.76186626396367,91.8,94.7,14.13,10.22,0.489024,0.068865,0.144383,0.156508,0.119268
86,220000,吉林,中部,2020,50561,15863.6932055023,26.2896851837942,52.0814295039165,3.4,71.9,51,3707.0,40.4,9.30977270547617,0.000558093994778,3.18692954251945,92.93,95.6,15.71,10.07,0.487747,0.064148,0.150022,0.146699,0.126878
87,220000,吉林,中部,2021,55148,17616.4210526316,30.9448069161771,51.9735942509002,3.3,74.34,51,4550.0,41.1,9.30977270547617,0.0004732675975022,3.03691801646812,94.85,95.91,16.19,9.57,0.507618,0.071571,0.162483,0.144741,0.128823
88,220000,吉林,中部,2022,54279,16035.3492333901,21.0434692297991,52.72778336883,3.3,75.47,51,4989.0,42.7,9.30977270547617,0.0004298608998213,2.62289163478824,96.54,96.46,17.15,11.23,0.504623,0.059449,0.167554,0.138695,0.138925
89,220000,吉林,中部,2023,57739,17485.6776400171,24.3902106947139,53.9597374955658,3.3,78.53,51,5839.0,42.8,9.30977270547617,0.0004064680146624,3.45779865436763,96.83,96.35,17.51,11.23,0.541202,0.066338,0.178388,0.15607,0.140406
90,220000,吉林,中部,2024,61689,18265.4294346137,25.4955670211195,57.0551207419993,3.3,78.53,51,5839.0,42.8,9.30977270547617,0.0004064680146624,3.45779865436763,96.83,96.35,17.51,11.23,0.547011,0.072147,0.178388,0.15607,0.140406
91,510000,四川,西部,2007,12963,5051.80263319798,48.3682274760819,37.7557493301521,4.2,27.36,24,1130.06029285099,34.2,23.9499720699482,0.0111597125571619,4.0451814249089,78.92,86.55,10.33,9.64,0.310444,0.060364,0.026052,0.138276,0.085752
92,510000,四川,西部,2008,15685,6076.18579503564,35.3245185378608,38.0269986359574,4.6,27.36,24,1637.0,35.3,20.5659208855302,0.0089995453191389,2.68411539491934,81.09,88.09,10.78,11.06,0.277484,0.046634,0.020758,0.115547,0.094545
93,510000,四川,西部,2009,17387,7035.67501527184,32.7118238124944,37.8912801431934,4.3,30.43,24,1732.0,36.4,18.5128888137218,0.0080003664397558,3.18794002317084,83.38,89.68,11.5,11.18,0.307312,0.044449,0.032367,0.129602,0.100894
94,510000,四川,西部,2010,21230,8557.86202610317,36.6763113025425,38.0654637499419,4.1,33.5,24,1790.0,37.9,14.8678068830988,0.0065661139751985,2.65360570035557,84.39,90.8,11.84,9.65,0.316314,0.051063,0.041251,0.124177,0.099823
95,510000,四川,西部,2011,26136,10281.25,43.7395720140666,38.8672218289954,4.2,36.95,28,1904.0,38.2,13.2940634367177,0.0042848524291122,2.47704773557622,87.09,91.83,12.14,12.6,0.346289,0.062292,0.0484,0.123586,0.112011
96,510000,四川,西部,2012,29627,11901.0513296228,44.4189037220762,39.915727518978,4.0,48.31,32,2037.0,38.7,11.8573805303816,0.0036133498311206,2.49385891370191,87.96,92.04,12.72,13.34,0.381361,0.066003,0.072139,0.126069,0.11715
97,510000,四川,西部,2013,32750,13566.4076951535,44.7539025640943,40.8843050003771,4.1,52.63,35,2140.0,38.4,11.6014782411947,0.003079794856324,2.57116724080561,89.68,91.76,13.24,14.59,0.399379,0.069201,0.079065,0.127736,0.123377
98,510000,四川,西部,2014,35563,15226.6863251014,45.0381881555658,42.5176437197357,4.2,56.46,37,2244.0,37.5,11.4663237722082,0.0027565391657696,2.48197263047313,90.89,91.12,13.32,14.22,0.404679,0.072984,0.084287,0.124829,0.122579
99,510000,四川,西部,2015,37150,16879.4533918985,44.7540583473713,44.4552105991695,4.1,59.58,40,2312.0,38.7,11.2585525014831,0.0023650385604113,2.25821639450964,92.46,93.05,13.63,13.52,0.417983,0.076213,0.094333,0.122464,0.124972
100,510000,四川,西部,2016,40297,18809.4776390741,42.3136040075466,47.6418667109254,4.2,62.84,44,2314.0,39.9,10.6470117838768,0.0009291307693468,2.07706685945243,91.78,93.07,13.73,12.9,0.424258,0.07871,0.100303,0.121964,0.123281
101,510000,四川,西部,2017,45835,20996.9839546387,41.1511071035888,50.3190863498579,4.0,67.87,44,2339.0,40.0,10.6470117838768,0.0005888389688986,2.27435834916662,91.22,94.91,13.72,14.46,0.44983,0.082759,0.111185,0.126423,0.129464
102,510000,四川,西部,2018,51658,23243.2399951929,40.2885397888231,52.2531531090553,3.5,71.8,44,2409.0,40.5,10.6470117838768,0.0004468312739935,2.33736801442184,93.7,95.7,14.63,13.18,0.475265,0.086467,0.128396,0.128588,0.131814
103,510000,四川,西部,2019,55619,25620.1652496707,39.338646350031,52.5588929293975,3.3,75.43,44,2546.0,41.8,10.6470117838768,0.0004059201359681,2.58026298369663,94.95,95.89,16.38,13.25,0.502332,0.088142,0.138608,0.135617,0.139965
104,510000,四川,西部,2020,58009,25014.2157448334,38.0486206237599,52.4502284460719,3.6,77.7,44,2754.0,42.5,10.6470117838768,0.0003362775661009,2.3576287623208,97.41,98.28,18.13,12.1,0.502335,0.086461,0.135805,0.132152,0.147917
105,510000,四川,西部,2021,64610,29046.1060678452,42.5577918077265,52.6479071143322,3.6,79.08,44,2925.0,43.1,10.6470117838768,0.0002510723265789,1.94860949259475,98.12,98.66,17.89,9.03,0.49883,0.096099,0.138873,0.124704,0.139153
106,510000,四川,西部,2022,67610,29052.9018390256,40.9625620873781,53.088136060286,3.6,81.67,44,3127.0,43.5,10.6470117838768,0.0002158621591162,1.99401409691926,96.55,97.18,18.28,12.3,0.512427,0.095206,0.143615,0.126278,0.147328
107,510000,四川,西部,2023,71835,31792.0650095602,43.4240256848656,54.4951266278526,3.6,84.68,44,3278.0,44.2,10.6470117838768,0.0001812651643276,1.99406414462188,97.96,99.01,19.88,12.3,0.534815,0.102349,0.148409,0.127377,0.156679
108,510000,四川,西部,2024,77333,33129.8421807748,41.911057593975,56.0461845216934,3.6,84.68,44,3278.0,44.2,10.6470117838768,0.0001812651643276,1.99406414462188,97.96,99.01,19.88,12.3,0.536615,0.10415,0.148409,0.127377,0.156679
109,120000,天津,东部,2007,37976,14803.5874439462,80.1447362567289,46.3471527510581,3.6,47.27,53,3328.25112107623,34.8,13.6898807233551,0.0058844747979992,0.8764254890039,100.0,100.0,11.94,12.72,0.445921,0.118146,0.115594,0.084012,0.12817
