row_id,province,province_2,region,year,gdp,primary_industry,primary_industry_2,tertiary_industry,tertiary_industry_2,secondary_industry,secondary_industry_2,industrial_structure,industrial_structure_2
681,640000,宁夏回族自治区,宁夏,2021,4588.24,364.62,8.06,2124.41,47.24,2099.21,44.7,1.01200451598458,2.3918
682,650000,新疆维吾尔自治区,新疆,2021,16311.6,2359.1,14.74,7656.6,47.93,6295.9,37.33,1.21612477961848,2.3319
683,110000,北京市,北京,2022,41540.9,111.5,0.3,34793.7,83.9,6635.6,15.9,5.2434896618241,2.838
684,120000,天津市,天津,2022,16132.16,273.2,1.7,9876.7,61.3,5982.3,37.0,1.65098707854838,2.596
685,130000,河北省,河北,2022,41988.0,4408.6,10.41,21449.8,49.35,16129.6,40.24,1.32984078960421,2.3894
686,140000,山西省,山西,2022,25584.0,1335.3,5.23,10461.34,40.8,13848.5,53.98,0.755413221648554,2.3559
687,150000,内蒙古自治区,内蒙古,2022,23388.9,2655.1,11.5,9381.3,40.0,11352.5,48.5,0.826364236952213,2.285
688,210000,辽宁省,辽宁,2022,28826.1,2597.6,9.0,14864.5,50.5,11363.6,40.6,1.30808018585659,2.417
689,220000,吉林省,吉林,2022,12818.06,1689.1,12.9,6758.7,51.7,4370.2,35.4,1.54654249233445,2.388
690,230000,黑龙江省,黑龙江,2022,15831.5,3635.3,22.7,7619.4,48.06,4576.7,29.24,1.6648239998252,2.2536
691,310000,上海市,上海,2022,44809.13,100.0,0.2,33302.0,74.1,11407.2,25.7,2.91938424854478,2.739
692,320000,江苏省,江苏,2022,122089.3,4964.2,4.0,62239.0,50.5,54886.1,45.5,1.13396652340028,2.465
693,330000,浙江省,浙江,2022,78060.6,2185.2,3.0,42901.6,54.3,32973.8,42.7,1.30108146467802,2.513
694,340000,安徽省,安徽,2022,44607.7,3516.5,7.8,23144.4,50.9,17946.8,41.3,1.28961151848798,2.431
695,350000,福建省,福建,2022,51765.12,3077.6,5.79,25562.2,46.99,23125.3,47.22,1.10537809239231,2.412
696,360000,江西省,江西,2022,31213.8,2466.5,7.64,15264.4,47.59,13483.0,44.77,1.13212193132092,2.3995
697,370000,山东省,山东,2022,87576.9,6296.5,7.2,46718.1,52.8,34562.3,40.0,1.35170691765305,2.456
698,410000,河南省,河南,2022,58220.13,5731.3,9.48,30348.2,49.01,22140.6,41.51,1.37070359430187,2.3953
699,420000,湖北省,湖北,2022,52741.7,4982.1,9.3,27965.8,51.2,19793.7,39.5,1.41286368895153,2.419
700,430000,湖南省,湖南,2022,47558.64,4601.4,9.46,25057.4,51.13,17899.8,39.41,1.39987038961329,2.4167
701,440000,广东省,广东,2022,129513.6,5350.09,4.1,71542.74,54.9,52620.72,40.9,1.35959257113928,2.506
702,450000,广西壮族自治区,广西,2022,26186.06,4270.4,16.2,13096.3,49.8,8819.3,34.0,1.48495912373998,2.336
703,460000,海南省,海南,2022,6889.62,1417.9,20.8,4163.12,60.0,1308.65,19.2,3.1812325679135,2.392
704,500000,重庆市,重庆,2022,28576.1,2012.6,6.9,15516.1,53.0,11047.4,40.1,1.40450241685827,2.461
705,510000,四川省,四川,2022,56610.2,5965.5,10.5,30053.3,52.2,20591.4,37.3,1.45950736715328,2.417
706,520000,贵州省,贵州,2022,20010.4,2862.3,14.2,10095.4,50.5,7052.7,35.3,1.43142342648915,2.363
707,530000,云南省,云南,2022,28556.1,4001.9,13.8,14433.9,49.98,10120.3,36.16,1.42623242394,2.3606
708,540000,西藏自治区,西藏,2022,2150.15,186.2,8.5,1176.8,53.8,787.1,37.7,1.49510862660399,2.453
709,610000,陕西省,陕西,2022,32838.2,2575.34,7.9,14326.0,43.5,15937.2,48.6,0.898903195040534,2.356
710,620000,甘肃省,甘肃,2022,11121.4,1499.7,13.53,5693.4,51.25,3928.3,35.22,1.44932922638291,2.3772
711,630000,青海省,青海,2022,3623.26,379.2,10.5,1653.0,45.6,1591.0,43.9,1.0389692017599,2.351
712,640000,宁夏回族自治区,宁夏,2022,5104.62,407.5,8.0,2257.99,43.7,2439.1,48.3,0.925747201836743,2.357
713,650000,新疆维吾尔自治区,新疆,2022,18042.67,2653.92,14.1,7976.44,44.9,7412.31,41.0,1.07610717846393,2.308
714,110000,北京市,北京,2023,43760.7,105.5,0.2,37129.6,84.8,6525.6,14.9,5.68983694985902,2.844
715,120000,天津市,天津,2023,16737.3,268.5,1.6,10486.15,62.7,5982.62,35.7,1.75276885377978,2.611
716,130000,河北省,河北,2023,43944.1,4466.2,10.2,23042.6,52.4,16435.3,37.4,1.40201882533328,2.422
717,140000,山西省,山西,2023,25698.18,1388.86,5.4,10979.64,42.7,13329.69,51.9,0.82369807549913,2.373
718,150000,内蒙古自治区,内蒙古,2023,24626.96,2737.25,11.1,10186.14,41.4,11703.57,47.5,0.870344689697246,2.303
719,210000,辽宁省,辽宁,2023,30209.4,2651.0,8.8,15823.9,52.4,11734.5,38.8,1.34849375772295,2.436
720,220000,吉林省,吉林,2023,13531.19,1644.75,12.2,7301.4,53.9,4585.03,33.9,1.59244323374111,2.417
721,230000,黑龙江省,黑龙江,2023,15883.9,3518.3,22.1501016752813,8074.3,50.833233651685,4291.3,27.0166646730337,1.88155104513784,2.28683131976404
722,310000,上海市,上海,2023,47218.66,96.1,0.2,35509.6,75.2,11612.97,24.6,3.05775352902832,2.75
723,320000,江苏省,江苏,2023,128222.16,5075.8,4.0,66236.7,51.6,56909.7,44.4,1.16389121713873,2.476
724,330000,浙江省,浙江,2023,82553.2,2332.0,2.8,46268.6,56.1,33952.7,41.1,1.36273698409847,2.533
725,340000,安徽省,安徽,2023,47050.6,3496.6,7.4,24682.2,52.5,18871.8,40.1,1.30788795981305,2.451
726,350000,福建省,福建,2023,54355.1,3217.66,5.9,27171.01,50.0,23966.43,44.1,1.13371119520095,2.441
727,360000,江西省,江西,2023,32200.1,2450.4,7.6,16043.2,49.8,13706.5,42.6,1.1704811585744,2.422
728,370000,山东省,山东,2023,92068.7,6506.2,7.1,49574.6,53.8,35987.9,39.1,1.377535227118,2.467
729,410000,河南省,河南,2023,59132.39,5360.15,9.1,31596.98,53.4,22175.27,37.5,1.42487464639664,2.443
730,420000,湖北省,湖北,2023,55803.63,5073.38,9.1,30514.74,54.7,20215.5,36.2,1.50947243451807,2.456
731,430000,湖南省,湖南,2023,50012.85,4621.28,9.3,26568.76,53.1,18822.81,37.6,1.41151932150407,2.438
732,440000,广东省,广东,2023,135673.16,5540.7,4.1,75695.21,55.8,54437.26,40.1,1.39050367340311,2.517
733,450000,广西壮族自治区,广西,2023,27202.39,4468.18,16.4,13810.08,50.8,8924.13,32.8,1.54749874777709,2.344
734,460000,海南省,海南,2023,7551.18,1507.4,20.0,4595.33,60.8,1448.45,19.2,3.17258448686527,2.408
735,500000,重庆市,重庆,2023,30145.79,2074.68,6.9,16371.97,54.3,11699.14,38.8,1.39941653830965,2.474
736,510000,四川省,四川,2023,60132.9,6056.6,10.1,32769.5,54.5,21306.7,35.4,1.53799039738674,2.444
737,520000,贵州省,贵州,2023,20913.25,2894.28,13.8,10707.53,51.2,7311.44,35.0,1.46448989528739,2.374
738,530000,云南省,云南,2023,30021.12,4206.63,14.0,15558.15,51.8,10256.34,34.2,1.51693001597061,2.378
739,540000,西藏自治区,西藏,2023,2392.67,215.01,9.0,1294.69,54.1,882.97,36.9,1.46628990792439,2.451
740,610000,陕西省,陕西,2023,33786.07,2649.75,7.8,15067.42,44.6,16068.9,47.6,0.93767588322785,2.368
741,620000,甘肃省,甘肃,2023,11863.8,1641.3,13.83,6141.8,51.77,4080.8,34.4,1.50504802979808,2.3794
742,630000,青海省,青海,2023,3799.06,387.0,10.2,1799.23,47.4,1612.83,42.4,1.11557324702541,2.372
743,640000,宁夏回族自治区,宁夏,2023,5314.95,428.1,8.1,2399.61,45.1,2487.24,46.8,0.964768176774256,2.37
744,650000,新疆维吾尔自治区,新疆,2023,19125.91,2742.24,14.3,8673.4,45.4,7710.27,40.3,1.12491521049198,2.311
